ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
589,F C 42.,P C 42.,C is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,Yes
1946,J C 97.,E C 14.,C is a functional property.,"Given the previous statements, is E the same as J?",No,E is not the same as J.,False,No
240,C H 57.,D H 57.,H is a functional property.,"Given the previous statements, is D the same as C?",Yes,D is the same as C.,True,Yes
113,B J 43.,D J 43.,J is a functional property.,"Given the previous statements, is D the same as B?",Yes,D is the same as B.,True,Yes
272,C W 82.,L W 82.,W is a functional property.,"Given the previous statements, is L the same as C?",Yes,L is the same as C.,True,No
1585,F G 14.,R G 71.,G is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,Yes
704,H I 93.,W I 93.,I is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,Yes
1982,J X 57.,D X 78.,X is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,Yes
576,F Z 6.,L Z 6.,Z is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,No
457,E T 18.,O T 18.,T is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,Yes
310,D U 20.,O U 20.,U is a functional property.,"Given the previous statements, is O the same as D?",Yes,O is the same as D.,True,No
546,F M 43.,A M 43.,M is a functional property.,"Given the previous statements, is A the same as F?",Yes,A is the same as F.,True,No
1345,D A 72.,L A 46.,A is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,Yes
1756,H U 36.,K U 63.,U is a functional property.,"Given the previous statements, is K the same as H?",No,K is not the same as H.,False,No
1256,C J 97.,F J 80.,J is a functional property.,"Given the previous statements, is F the same as C?",No,F is not the same as C.,False,No
606,G Z 34.,H Z 34.,Z is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,Yes
798,H Z 23.,F Z 23.,Z is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,No
848,I V 79.,L V 79.,V is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,No
1819,I Z 34.,C Z 95.,Z is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,No
1612,G Z 73.,E Z 60.,Z is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,Yes
1840,I T 40.,H T 56.,T is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,No
1034,A N 60.,C N 33.,N is a functional property.,"Given the previous statements, is C the same as A?",No,C is not the same as A.,False,Yes
608,G D 85.,A D 85.,D is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,No
1121,B P 22.,V P 25.,P is a functional property.,"Given the previous statements, is V the same as B?",No,V is not the same as B.,False,No
1179,B U 5.,N U 48.,U is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,No
435,E S 55.,F S 55.,S is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,Yes
1109,B C 25.,F C 43.,C is a functional property.,"Given the previous statements, is F the same as B?",No,F is not the same as B.,False,No
228,C K 33.,W K 33.,K is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,No
660,G C 14.,I C 14.,C is a functional property.,"Given the previous statements, is I the same as G?",Yes,I is the same as G.,True,Yes
1990,J Z 48.,N Z 75.,Z is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,No
890,I J 61.,P J 61.,J is a functional property.,"Given the previous statements, is P the same as I?",Yes,P is the same as I.,True,Yes
17,A E 35.,D E 35.,E is a functional property.,"Given the previous statements, is D the same as A?",Yes,D is the same as A.,True,No
771,H I 95.,X I 95.,I is a functional property.,"Given the previous statements, is X the same as H?",Yes,X is the same as H.,True,No
628,G W 68.,C W 68.,W is a functional property.,"Given the previous statements, is C the same as G?",Yes,C is the same as G.,True,Yes
1283,C W 81.,S W 59.,W is a functional property.,"Given the previous statements, is S the same as C?",No,S is not the same as C.,False,No
298,C Y 82.,E Y 82.,Y is a functional property.,"Given the previous statements, is E the same as C?",Yes,E is the same as C.,True,Yes
529,F J 95.,G J 95.,J is a functional property.,"Given the previous statements, is G the same as F?",Yes,G is the same as F.,True,Yes
626,G D 50.,R D 50.,D is a functional property.,"Given the previous statements, is R the same as G?",Yes,R is the same as G.,True,Yes
1808,I N 2.,W N 50.,N is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,No
461,E U 45.,F U 45.,U is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,Yes
967,J L 52.,H L 52.,L is a functional property.,"Given the previous statements, is H the same as J?",Yes,H is the same as J.,True,Yes
1871,I E 100.,C E 40.,E is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,No
407,E D 42.,S D 42.,D is a functional property.,"Given the previous statements, is S the same as E?",Yes,S is the same as E.,True,Yes
1674,G P 73.,N P 87.,P is a functional property.,"Given the previous statements, is N the same as G?",No,N is not the same as G.,False,No
1258,C O 47.,N O 29.,O is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,No
1147,B C 29.,G C 100.,C is a functional property.,"Given the previous statements, is G the same as B?",No,G is not the same as B.,False,No
162,B Z 39.,X Z 39.,Z is a functional property.,"Given the previous statements, is X the same as B?",Yes,X is the same as B.,True,No
443,E H 52.,A H 52.,H is a functional property.,"Given the previous statements, is A the same as E?",Yes,A is the same as E.,True,Yes
829,I N 32.,S N 32.,N is a functional property.,"Given the previous statements, is S the same as I?",Yes,S is the same as I.,True,Yes
489,E O 25.,C O 25.,O is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,Yes
1987,J X 82.,R X 87.,X is a functional property.,"Given the previous statements, is R the same as J?",No,R is not the same as J.,False,Yes
242,C V 84.,W V 84.,V is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,Yes
312,D M 35.,B M 35.,M is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,Yes
1720,H Y 95.,M Y 9.,Y is a functional property.,"Given the previous statements, is M the same as H?",No,M is not the same as H.,False,Yes
1509,F P 53.,S P 5.,P is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,No
1675,G N 98.,D N 96.,N is a functional property.,"Given the previous statements, is D the same as G?",No,D is not the same as G.,False,No
480,E Q 100.,I Q 100.,Q is a functional property.,"Given the previous statements, is I the same as E?",Yes,I is the same as E.,True,No
1007,A K 84.,E K 24.,K is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,No
222,C M 19.,W M 19.,M is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,Yes
735,H P 23.,W P 23.,P is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,No
1733,H O 42.,U O 3.,O is a functional property.,"Given the previous statements, is U the same as H?",No,U is not the same as H.,False,No
1932,J N 66.,O N 96.,N is a functional property.,"Given the previous statements, is O the same as J?",No,O is not the same as J.,False,Yes
134,B Y 71.,F Y 71.,Y is a functional property.,"Given the previous statements, is F the same as B?",Yes,F is the same as B.,True,Yes
566,F M 90.,T M 90.,M is a functional property.,"Given the previous statements, is T the same as F?",Yes,T is the same as F.,True,No
1549,F R 19.,P R 96.,R is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,Yes
500,E R 81.,U R 81.,R is a functional property.,"Given the previous statements, is U the same as E?",Yes,U is the same as E.,True,Yes
39,A K 44.,R K 44.,K is a functional property.,"Given the previous statements, is R the same as A?",Yes,R is the same as A.,True,Yes
1212,C Z 48.,W Z 31.,Z is a functional property.,"Given the previous statements, is W the same as C?",No,W is not the same as C.,False,Yes
1704,H L 94.,G L 11.,L is a functional property.,"Given the previous statements, is G the same as H?",No,G is not the same as H.,False,No
1514,F N 45.,T N 38.,N is a functional property.,"Given the previous statements, is T the same as F?",No,T is not the same as F.,False,Yes
594,F H 4.,N H 4.,H is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,No
200,B A 8.,X A 8.,A is a functional property.,"Given the previous statements, is X the same as B?",Yes,X is the same as B.,True,No
172,B M 58.,L M 58.,M is a functional property.,"Given the previous statements, is L the same as B?",Yes,L is the same as B.,True,No
1615,G Y 14.,R Y 91.,Y is a functional property.,"Given the previous statements, is R the same as G?",No,R is not the same as G.,False,No
737,H N 79.,U N 79.,N is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,No
41,A M 75.,S M 75.,M is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,Yes
1749,H G 44.,D G 88.,G is a functional property.,"Given the previous statements, is D the same as H?",No,D is not the same as H.,False,No
1184,B Z 71.,J Z 91.,Z is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,No
1434,E F 11.,J F 52.,F is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,No
1823,I F 70.,T F 3.,F is a functional property.,"Given the previous statements, is T the same as I?",No,T is not the same as I.,False,No
78,A Z 5.,S Z 5.,Z is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,Yes
389,D C 8.,L C 8.,C is a functional property.,"Given the previous statements, is L the same as D?",Yes,L is the same as D.,True,Yes
932,J C 81.,R C 81.,C is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,Yes
1095,A W 64.,E W 54.,W is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,Yes
1165,B U 78.,L U 38.,U is a functional property.,"Given the previous statements, is L the same as B?",No,L is not the same as B.,False,No
1100,A N 37.,D N 53.,N is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,No
370,D B 77.,X B 77.,B is a functional property.,"Given the previous statements, is X the same as D?",Yes,X is the same as D.,True,Yes
364,D Q 2.,R Q 2.,Q is a functional property.,"Given the previous statements, is R the same as D?",Yes,R is the same as D.,True,No
224,C D 34.,L D 34.,D is a functional property.,"Given the previous statements, is L the same as C?",Yes,L is the same as C.,True,No
1316,D C 55.,Y C 35.,C is a functional property.,"Given the previous statements, is Y the same as D?",No,Y is not the same as D.,False,No
1393,D X 50.,G X 3.,X is a functional property.,"Given the previous statements, is G the same as D?",No,G is not the same as D.,False,No
1268,C P 41.,U P 81.,P is a functional property.,"Given the previous statements, is U the same as C?",No,U is not the same as C.,False,No
157,B H 3.,Z H 3.,H is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,No
1005,A X 5.,L X 22.,X is a functional property.,"Given the previous statements, is L the same as A?",No,L is not the same as A.,False,Yes
713,H G 68.,F G 68.,G is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,No
7,A W 65.,F W 65.,W is a functional property.,"Given the previous statements, is F the same as A?",Yes,F is the same as A.,True,Yes
1814,I W 80.,Q W 42.,W is a functional property.,"Given the previous statements, is Q the same as I?",No,Q is not the same as I.,False,No
226,C O 80.,X O 80.,O is a functional property.,"Given the previous statements, is X the same as C?",Yes,X is the same as C.,True,Yes
1662,G H 70.,I H 22.,H is a functional property.,"Given the previous statements, is I the same as G?",No,I is not the same as G.,False,No
504,F K 20.,I K 20.,K is a functional property.,"Given the previous statements, is I the same as F?",Yes,I is the same as F.,True,Yes
1631,G E 15.,N E 47.,E is a functional property.,"Given the previous statements, is N the same as G?",No,N is not the same as G.,False,No
201,C Y 5.,M Y 5.,Y is a functional property.,"Given the previous statements, is M the same as C?",Yes,M is the same as C.,True,Yes
1862,I K 8.,M K 50.,K is a functional property.,"Given the previous statements, is M the same as I?",No,M is not the same as I.,False,Yes
1934,J R 88.,K R 66.,R is a functional property.,"Given the previous statements, is K the same as J?",No,K is not the same as J.,False,No
1410,E Q 5.,R Q 22.,Q is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,Yes
58,A F 18.,Y F 18.,F is a functional property.,"Given the previous statements, is Y the same as A?",Yes,Y is the same as A.,True,Yes
1263,C V 18.,L V 45.,V is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,Yes
913,J H 24.,W H 24.,H is a functional property.,"Given the previous statements, is W the same as J?",Yes,W is the same as J.,True,No
1856,I H 71.,Z H 54.,H is a functional property.,"Given the previous statements, is Z the same as I?",No,Z is not the same as I.,False,No
689,G T 74.,U T 74.,T is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
1893,I G 58.,R G 96.,G is a functional property.,"Given the previous statements, is R the same as I?",No,R is not the same as I.,False,No
1219,C W 30.,K W 2.,W is a functional property.,"Given the previous statements, is K the same as C?",No,K is not the same as C.,False,No
1180,B K 16.,T K 12.,K is a functional property.,"Given the previous statements, is T the same as B?",No,T is not the same as B.,False,Yes
446,E A 65.,Y A 65.,A is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,Yes
358,D G 70.,M G 70.,G is a functional property.,"Given the previous statements, is M the same as D?",Yes,M is the same as D.,True,No
428,E F 15.,B F 15.,F is a functional property.,"Given the previous statements, is B the same as E?",Yes,B is the same as E.,True,Yes
864,I X 8.,H X 8.,X is a functional property.,"Given the previous statements, is H the same as I?",Yes,H is the same as I.,True,Yes
1520,F D 63.,W D 3.,D is a functional property.,"Given the previous statements, is W the same as F?",No,W is not the same as F.,False,No
904,J R 28.,D R 28.,R is a functional property.,"Given the previous statements, is D the same as J?",Yes,D is the same as J.,True,No
1981,J H 67.,D H 3.,H is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,No
1754,H L 7.,K L 54.,L is a functional property.,"Given the previous statements, is K the same as H?",No,K is not the same as H.,False,No
1654,G R 15.,H R 57.,R is a functional property.,"Given the previous statements, is H the same as G?",No,H is not the same as G.,False,Yes
301,D K 60.,H K 60.,K is a functional property.,"Given the previous statements, is H the same as D?",Yes,H is the same as D.,True,No
778,H L 15.,Q L 15.,L is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,No
1550,F U 41.,S U 34.,U is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,No
1392,D J 36.,E J 73.,J is a functional property.,"Given the previous statements, is E the same as D?",No,E is not the same as D.,False,Yes
1000,J F 11.,Y F 11.,F is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,Yes
1562,F Z 56.,S Z 21.,Z is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,No
662,G Y 4.,V Y 4.,Y is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,No
1045,A X 69.,C X 76.,X is a functional property.,"Given the previous statements, is C the same as A?",No,C is not the same as A.,False,Yes
1,A Z 9.,X Z 9.,Z is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,Yes
1879,I B 84.,N B 87.,B is a functional property.,"Given the previous statements, is N the same as I?",No,N is not the same as I.,False,Yes
1701,H Q 18.,E Q 47.,Q is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,No
291,C Z 92.,Y Z 92.,Z is a functional property.,"Given the previous statements, is Y the same as C?",Yes,Y is the same as C.,True,Yes
1757,H A 87.,C A 3.,A is a functional property.,"Given the previous statements, is C the same as H?",No,C is not the same as H.,False,No
733,H F 67.,P F 67.,F is a functional property.,"Given the previous statements, is P the same as H?",Yes,P is the same as H.,True,No
1357,D W 53.,H W 5.,W is a functional property.,"Given the previous statements, is H the same as D?",No,H is not the same as D.,False,No
865,I E 6.,A E 6.,E is a functional property.,"Given the previous statements, is A the same as I?",Yes,A is the same as I.,True,Yes
1262,C R 79.,N R 18.,R is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,Yes
88,A C 100.,S C 100.,C is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,No
631,G X 90.,T X 90.,X is a functional property.,"Given the previous statements, is T the same as G?",Yes,T is the same as G.,True,Yes
1643,G E 89.,A E 17.,E is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,No
804,I V 64.,G V 64.,V is a functional property.,"Given the previous statements, is G the same as I?",Yes,G is the same as I.,True,No
1800,H R 85.,L R 89.,R is a functional property.,"Given the previous statements, is L the same as H?",No,L is not the same as H.,False,No
1346,D I 14.,W I 93.,I is a functional property.,"Given the previous statements, is W the same as D?",No,W is not the same as D.,False,Yes
1873,I L 1.,H L 45.,L is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,No
1280,C S 50.,X S 93.,S is a functional property.,"Given the previous statements, is X the same as C?",No,X is not the same as C.,False,No
647,G C 99.,Z C 99.,C is a functional property.,"Given the previous statements, is Z the same as G?",Yes,Z is the same as G.,True,Yes
938,J E 19.,V E 19.,E is a functional property.,"Given the previous statements, is V the same as J?",Yes,V is the same as J.,True,No
359,D I 43.,F I 43.,I is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,No
1060,A X 100.,S X 59.,X is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,No
1139,B G 49.,R G 92.,G is a functional property.,"Given the previous statements, is R the same as B?",No,R is not the same as B.,False,Yes
855,I P 94.,C P 94.,P is a functional property.,"Given the previous statements, is C the same as I?",Yes,C is the same as I.,True,No
460,E X 49.,M X 49.,X is a functional property.,"Given the previous statements, is M the same as E?",Yes,M is the same as E.,True,Yes
1700,G H 55.,M H 20.,H is a functional property.,"Given the previous statements, is M the same as G?",No,M is not the same as G.,False,No
1825,I S 6.,D S 34.,S is a functional property.,"Given the previous statements, is D the same as I?",No,D is not the same as I.,False,No
732,H S 71.,Y S 71.,S is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,No
1408,E P 11.,Y P 77.,P is a functional property.,"Given the previous statements, is Y the same as E?",No,Y is not the same as E.,False,Yes
37,A X 56.,N X 56.,X is a functional property.,"Given the previous statements, is N the same as A?",Yes,N is the same as A.,True,No
646,G J 99.,U J 99.,J is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
1218,C Y 40.,I Y 76.,Y is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,No
1965,J E 6.,D E 4.,E is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,No
1648,G P 78.,Y P 45.,P is a functional property.,"Given the previous statements, is Y the same as G?",No,Y is not the same as G.,False,No
233,C M 50.,I M 50.,M is a functional property.,"Given the previous statements, is I the same as C?",Yes,I is the same as C.,True,No
1646,G R 43.,L R 3.,R is a functional property.,"Given the previous statements, is L the same as G?",No,L is not the same as G.,False,No
1170,B P 86.,K P 90.,P is a functional property.,"Given the previous statements, is K the same as B?",No,K is not the same as B.,False,No
1150,B E 19.,U E 57.,E is a functional property.,"Given the previous statements, is U the same as B?",No,U is not the same as B.,False,No
241,C B 10.,P B 10.,B is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,Yes
1907,J L 52.,Q L 45.,L is a functional property.,"Given the previous statements, is Q the same as J?",No,Q is not the same as J.,False,No
667,G W 79.,A W 79.,W is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,Yes
840,I Z 50.,F Z 50.,Z is a functional property.,"Given the previous statements, is F the same as I?",Yes,F is the same as I.,True,No
166,B I 25.,S I 25.,I is a functional property.,"Given the previous statements, is S the same as B?",Yes,S is the same as B.,True,Yes
1130,B Q 96.,J Q 89.,Q is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,No
602,G Q 76.,U Q 76.,Q is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
1327,D Q 26.,B Q 36.,Q is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,No
349,D G 79.,Y G 79.,G is a functional property.,"Given the previous statements, is Y the same as D?",Yes,Y is the same as D.,True,Yes
436,E I 67.,P I 67.,I is a functional property.,"Given the previous statements, is P the same as E?",Yes,P is the same as E.,True,Yes
622,G P 2.,T P 2.,P is a functional property.,"Given the previous statements, is T the same as G?",Yes,T is the same as G.,True,Yes
987,J R 49.,I R 49.,R is a functional property.,"Given the previous statements, is I the same as J?",Yes,I is the same as J.,True,Yes
1355,D U 18.,P U 20.,U is a functional property.,"Given the previous statements, is P the same as D?",No,P is not the same as D.,False,Yes
1566,F N 76.,O N 69.,N is a functional property.,"Given the previous statements, is O the same as F?",No,O is not the same as F.,False,No
1460,E N 19.,W N 13.,N is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,Yes
553,F R 64.,D R 64.,R is a functional property.,"Given the previous statements, is D the same as F?",Yes,D is the same as F.,True,No
1751,H B 19.,Q B 82.,B is a functional property.,"Given the previous statements, is Q the same as H?",No,Q is not the same as H.,False,No
1205,C N 29.,X N 97.,N is a functional property.,"Given the previous statements, is X the same as C?",No,X is not the same as C.,False,No
1136,B U 65.,T U 46.,U is a functional property.,"Given the previous statements, is T the same as B?",No,T is not the same as B.,False,Yes
519,F D 60.,H D 60.,D is a functional property.,"Given the previous statements, is H the same as F?",Yes,H is the same as F.,True,Yes
1376,D F 26.,T F 34.,F is a functional property.,"Given the previous statements, is T the same as D?",No,T is not the same as D.,False,Yes
1467,E J 28.,S J 78.,J is a functional property.,"Given the previous statements, is S the same as E?",No,S is not the same as E.,False,No
1238,C A 82.,H A 71.,A is a functional property.,"Given the previous statements, is H the same as C?",No,H is not the same as C.,False,No
1103,B S 32.,N S 85.,S is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,No
510,F G 56.,R G 56.,G is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,Yes
1300,C K 8.,Q K 61.,K is a functional property.,"Given the previous statements, is Q the same as C?",No,Q is not the same as C.,False,No
756,H Y 51.,M Y 51.,Y is a functional property.,"Given the previous statements, is M the same as H?",Yes,M is the same as H.,True,No
399,D G 16.,Q G 16.,G is a functional property.,"Given the previous statements, is Q the same as D?",Yes,Q is the same as D.,True,Yes
66,A D 10.,G D 10.,D is a functional property.,"Given the previous statements, is G the same as A?",Yes,G is the same as A.,True,Yes
677,G I 18.,S I 18.,I is a functional property.,"Given the previous statements, is S the same as G?",Yes,S is the same as G.,True,Yes
1001,A U 40.,H U 36.,U is a functional property.,"Given the previous statements, is H the same as A?",No,H is not the same as A.,False,No
929,J A 51.,U A 51.,A is a functional property.,"Given the previous statements, is U the same as J?",Yes,U is the same as J.,True,Yes
1495,E O 24.,W O 48.,O is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,Yes
1333,D P 2.,B P 31.,P is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,Yes
726,H M 32.,Z M 32.,M is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,No
998,J T 62.,C T 62.,T is a functional property.,"Given the previous statements, is C the same as J?",Yes,C is the same as J.,True,Yes
1369,D F 62.,A F 84.,F is a functional property.,"Given the previous statements, is A the same as D?",No,A is not the same as D.,False,Yes
371,D A 79.,R A 79.,A is a functional property.,"Given the previous statements, is R the same as D?",Yes,R is the same as D.,True,Yes
1054,A V 83.,J V 37.,V is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,No
484,E W 2.,Y W 2.,W is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,Yes
376,D A 6.,C A 6.,A is a functional property.,"Given the previous statements, is C the same as D?",Yes,C is the same as D.,True,Yes
717,H M 58.,L M 58.,M is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,No
1020,A S 34.,E S 34.,S is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,Yes
1176,B Q 19.,R Q 8.,Q is a functional property.,"Given the previous statements, is R the same as B?",No,R is not the same as B.,False,No
604,G P 47.,V P 47.,P is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,No
60,A I 25.,Y I 25.,I is a functional property.,"Given the previous statements, is Y the same as A?",Yes,Y is the same as A.,True,Yes
875,I F 28.,C F 28.,F is a functional property.,"Given the previous statements, is C the same as I?",Yes,C is the same as I.,True,No
554,F O 11.,Q O 11.,O is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,Yes
593,F C 53.,E C 53.,C is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,Yes
1433,E F 9.,D F 72.,F is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,Yes
757,H O 55.,Z O 55.,O is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,No
898,I Y 86.,W Y 86.,Y is a functional property.,"Given the previous statements, is W the same as I?",Yes,W is the same as I.,True,No
1067,A O 71.,Z O 73.,O is a functional property.,"Given the previous statements, is Z the same as A?",No,Z is not the same as A.,False,No
1887,I U 20.,L U 32.,U is a functional property.,"Given the previous statements, is L the same as I?",No,L is not the same as I.,False,No
1951,J O 29.,Z O 90.,O is a functional property.,"Given the previous statements, is Z the same as J?",No,Z is not the same as J.,False,No
108,B K 43.,R K 43.,K is a functional property.,"Given the previous statements, is R the same as B?",Yes,R is the same as B.,True,No
951,J B 40.,T B 40.,B is a functional property.,"Given the previous statements, is T the same as J?",Yes,T is the same as J.,True,No
1716,H J 50.,E J 39.,J is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,Yes
1257,C M 77.,N M 8.,M is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,No
472,E L 55.,C L 55.,L is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,No
46,A M 27.,Q M 27.,M is a functional property.,"Given the previous statements, is Q the same as A?",Yes,Q is the same as A.,True,Yes
276,C U 51.,Q U 51.,U is a functional property.,"Given the previous statements, is Q the same as C?",Yes,Q is the same as C.,True,Yes
286,C L 1.,M L 1.,L is a functional property.,"Given the previous statements, is M the same as C?",Yes,M is the same as C.,True,Yes
1491,E Z 62.,B Z 61.,Z is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,Yes
1350,D R 1.,B R 65.,R is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,Yes
339,D U 26.,F U 26.,U is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,No
659,G D 70.,N D 70.,D is a functional property.,"Given the previous statements, is N the same as G?",Yes,N is the same as G.,True,No
627,G T 93.,K T 93.,T is a functional property.,"Given the previous statements, is K the same as G?",Yes,K is the same as G.,True,No
727,H O 14.,I O 14.,O is a functional property.,"Given the previous statements, is I the same as H?",Yes,I is the same as H.,True,No
640,G E 36.,R E 36.,E is a functional property.,"Given the previous statements, is R the same as G?",Yes,R is the same as G.,True,Yes
1859,I Y 51.,Q Y 96.,Y is a functional property.,"Given the previous statements, is Q the same as I?",No,Q is not the same as I.,False,Yes
344,D F 82.,A F 82.,F is a functional property.,"Given the previous statements, is A the same as D?",Yes,A is the same as D.,True,Yes
1676,G W 16.,J W 32.,W is a functional property.,"Given the previous statements, is J the same as G?",No,J is not the same as G.,False,Yes
1826,I C 11.,Z C 67.,C is a functional property.,"Given the previous statements, is Z the same as I?",No,Z is not the same as I.,False,No
619,G F 35.,U F 35.,F is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
1707,H U 83.,L U 56.,U is a functional property.,"Given the previous statements, is L the same as H?",No,L is not the same as H.,False,No
342,D E 96.,H E 96.,E is a functional property.,"Given the previous statements, is H the same as D?",Yes,H is the same as D.,True,Yes
210,C Y 58.,J Y 58.,Y is a functional property.,"Given the previous statements, is J the same as C?",Yes,J is the same as C.,True,No
812,I U 99.,Q U 99.,U is a functional property.,"Given the previous statements, is Q the same as I?",Yes,Q is the same as I.,True,No
