ID,triple1,triple2,question,answer,inferred triple,label
954,Cadillac High Technology engine is an Engine.,Engine is a subclass of Device.,"Given the previous statements, is Cadillac High Technology engine a Device?",Yes,Cadillac High Technology engine is a Device.,True
955,Cadillac V16 engine is an Engine.,Engine is a subclass of Device.,"Given the previous statements, is Cadillac V16 engine a Device?",Yes,Cadillac V16 engine is a Device.,True
956,Cadillac V8 engine is an Engine.,Engine is a subclass of Device.,"Given the previous statements, is Cadillac V8 engine a Device?",Yes,Cadillac V8 engine is a Device.,True
957,"Caffeate 3,4-dioxygenase is an Enzyme.",Enzyme is a subclass of Biomolecule.,"Given the previous statements, is Caffeate 3,4-dioxygenase a Biomolecule?",Yes,"Caffeate 3,4-dioxygenase is a Biomolecule.",True
958,Camphor 5-monooxygenase is an Enzyme.,Enzyme is a subclass of Biomolecule.,"Given the previous statements, is Camphor 5-monooxygenase a Biomolecule?",Yes,Camphor 5-monooxygenase is a Biomolecule.,True
959,Carbonic anhydrase is an Enzyme.,Enzyme is a subclass of Biomolecule.,"Given the previous statements, is Carbonic anhydrase a Biomolecule?",Yes,Carbonic anhydrase is a Biomolecule.,True
960,Canzone per te is an EurovisionSongContestEntry.,EurovisionSongContestEntry is a subclass of Song.,"Given the previous statements, is Canzone per te a Song?",Yes,Canzone per te is a Song.,True
961,"Pridi, dala ti bom cvet is an EurovisionSongContestEntry.",EurovisionSongContestEntry is a subclass of Song.,"Given the previous statements, is Pridi, dala ti bom cvet a Song?",Yes,"Pridi, dala ti bom cvet is a Song.",True
962,Push the Button is an EurovisionSongContestEntry.,EurovisionSongContestEntry is a subclass of Song.,"Given the previous statements, is Push the Button a Song?",Yes,Push the Button is a Song.,True
963,Ca-bau-kan is a Film.,Film is a subclass of Work.,"Given the previous statements, is Ca-bau-kan a Work?",Yes,Ca-bau-kan is a Work.,True
964,Cab Calloway's Jitterbug Party is a Film.,Film is a subclass of Work.,"Given the previous statements, is Cab Calloway's Jitterbug Party a Work?",Yes,Cab Calloway's Jitterbug Party is a Work.,True
965,Cab No. 13 is a Film.,Film is a subclass of Work.,"Given the previous statements, is Cab No. 13 a Work?",Yes,Cab No. 13 is a Work.,True
966,Cabourg Film Festival is a FilmFestival.,FilmFestival is a subclass of SocietalEvent.,"Given the previous statements, is Cabourg Film Festival a SocietalEvent?",Yes,Cabourg Film Festival is a SocietalEvent.,True
967,Calgary International Film Festival is a FilmFestival.,FilmFestival is a subclass of SocietalEvent.,"Given the previous statements, is Calgary International Film Festival a SocietalEvent?",Yes,Calgary International Film Festival is a SocietalEvent.,True
968,Calgary Underground Film Festival is a FilmFestival.,FilmFestival is a subclass of SocietalEvent.,"Given the previous statements, is Calgary Underground Film Festival a SocietalEvent?",Yes,Calgary Underground Film Festival is a SocietalEvent.,True
969,Camp Orange: The Mystery of Spaghetti Creek is a FootballLeagueSeason.,FootballLeagueSeason is a subclass of SportsTeamSeason.,"Given the previous statements, is Camp Orange: The Mystery of Spaghetti Creek a SportsTeamSeason?",Yes,Camp Orange: The Mystery of Spaghetti Creek is a SportsTeamSeason.,True
970,Canada's Worst Driver 10 is a FootballLeagueSeason.,FootballLeagueSeason is a subclass of SportsTeamSeason.,"Given the previous statements, is Canada's Worst Driver 10 a SportsTeamSeason?",Yes,Canada's Worst Driver 10 is a SportsTeamSeason.,True
971,Canada's Worst Driver 11 is a FootballLeagueSeason.,FootballLeagueSeason is a subclass of SportsTeamSeason.,"Given the previous statements, is Canada's Worst Driver 11 a SportsTeamSeason?",Yes,Canada's Worst Driver 11 is a SportsTeamSeason.,True
972,Cairo derby is a FootballMatch.,FootballMatch is a subclass of SportsEvent.,"Given the previous statements, is Cairo derby a SportsEvent?",Yes,Cairo derby is a SportsEvent.,True
973,Cameroon v Colombia is a FootballMatch.,FootballMatch is a subclass of SportsEvent.,"Given the previous statements, is Cameroon v Colombia a SportsEvent?",Yes,Cameroon v Colombia is a SportsEvent.,True
974,Canada v United States is a FootballMatch.,FootballMatch is a subclass of SportsEvent.,"Given the previous statements, is Canada v United States a SportsEvent?",Yes,Canada v United States is a SportsEvent.,True
975,Cadillacs and Dinosaurs is a Game.,Game is a subclass of Activity.,"Given the previous statements, is Cadillacs and Dinosaurs an Activity?",Yes,Cadillacs and Dinosaurs is an Activity.,True
976,Caesar is a Game.,Game is a subclass of Activity.,"Given the previous statements, is Caesar an Activity?",Yes,Caesar is an Activity.,True
977,Call of Cthulhu is a Game.,Game is a subclass of Activity.,"Given the previous statements, is Call of Cthulhu an Activity?",Yes,Call of Cthulhu is an Activity.,True
978,Cajun Classic Open Invitational is a GolfTournament.,GolfTournament is a subclass of Tournament.,"Given the previous statements, is Cajun Classic Open Invitational a Tournament?",Yes,Cajun Classic Open Invitational is a Tournament.,True
979,Calatayud Ladies Open is a GolfTournament.,GolfTournament is a subclass of Tournament.,"Given the previous statements, is Calatayud Ladies Open a Tournament?",Yes,Calatayud Ladies Open is a Tournament.,True
980,Calgary Open is a GolfTournament.,GolfTournament is a subclass of Tournament.,"Given the previous statements, is Calgary Open a Tournament?",Yes,Calgary Open is a Tournament.,True
981,Cabinet Division is a GovernmentAgency.,GovernmentAgency is a subclass of Organisation.,"Given the previous statements, is Cabinet Division an Organisation?",Yes,Cabinet Division is an Organisation.,True
982,Cabinet Intelligence and Research Office is a GovernmentAgency.,GovernmentAgency is a subclass of Organisation.,"Given the previous statements, is Cabinet Intelligence and Research Office an Organisation?",Yes,Cabinet Intelligence and Research Office is an Organisation.,True
983,Cabinet Legislation Bureau is a GovernmentAgency.,GovernmentAgency is a subclass of Organisation.,"Given the previous statements, is Cabinet Legislation Bureau an Organisation?",Yes,Cabinet Legislation Bureau is an Organisation.,True
984,Beanpot Cycling Classic is a GrandPrix.,GrandPrix is a subclass of SportsEvent.,"Given the previous statements, is Beanpot Cycling Classic a SportsEvent?",Yes,Beanpot Cycling Classic is a SportsEvent.,True
985,"Rothmans 50,000 is a GrandPrix.",GrandPrix is a subclass of SportsEvent.,"Given the previous statements, is Rothmans 50,000 a SportsEvent?",Yes,"Rothmans 50,000 is a SportsEvent.",True
986,1921 French Grand Prix is a GrandPrix.,GrandPrix is a subclass of SportsEvent.,"Given the previous statements, is 1921 French Grand Prix a SportsEvent?",Yes,1921 French Grand Prix is a SportsEvent.,True
987,Cabanatuan Cathedral is a HistoricBuilding.,HistoricBuilding is a subclass of Building.,"Given the previous statements, is Cabanatuan Cathedral a Building?",Yes,Cabanatuan Cathedral is a Building.,True
988,Caesareum of Alexandria is a HistoricBuilding.,HistoricBuilding is a subclass of Building.,"Given the previous statements, is Caesareum of Alexandria a Building?",Yes,Caesareum of Alexandria is a Building.,True
989,Cahors Cathedral is a HistoricBuilding.,HistoricBuilding is a subclass of Building.,"Given the previous statements, is Cahors Cathedral a Building?",Yes,Cahors Cathedral is a Building.,True
990,Ca' d'Zan is a HistoricPlace.,HistoricPlace is a subclass of Place.,"Given the previous statements, is Ca' d'Zan a Place?",Yes,Ca' d'Zan is a Place.,True
991,Cabin Ben is a HistoricPlace.,HistoricPlace is a subclass of Place.,"Given the previous statements, is Cabin Ben a Place?",Yes,Cabin Ben is a Place.,True
992,Cabin Branch Pyrite Mine Historic District is a HistoricPlace.,HistoricPlace is a subclass of Place.,"Given the previous statements, is Cabin Branch Pyrite Mine Historic District a Place?",Yes,Cabin Branch Pyrite Mine Historic District is a Place.,True
993,Caledon Bombers is a HockeyTeam.,HockeyTeam is a subclass of SportsTeam.,"Given the previous statements, is Caledon Bombers a SportsTeam?",Yes,Caledon Bombers is a SportsTeam.,True
994,Caledon Canadians is a HockeyTeam.,HockeyTeam is a subclass of SportsTeam.,"Given the previous statements, is Caledon Canadians a SportsTeam?",Yes,Caledon Canadians is a SportsTeam.,True
995,Calgary Buffaloes is a HockeyTeam.,HockeyTeam is a subclass of SportsTeam.,"Given the previous statements, is Calgary Buffaloes a SportsTeam?",Yes,Calgary Buffaloes is a SportsTeam.,True
996,Cambodian New Year is a Holiday.,Holiday is a subclass of TimeInterval.,"Given the previous statements, is Cambodian New Year a TimeInterval?",Yes,Cambodian New Year is a TimeInterval.,True
997,Candlemas is a Holiday.,Holiday is a subclass of TimeInterval.,"Given the previous statements, is Candlemas a TimeInterval?",Yes,Candlemas is a TimeInterval.,True
998,Carlyle Holiday is a Holiday.,Holiday is a subclass of TimeInterval.,"Given the previous statements, is Carlyle Holiday a TimeInterval?",Yes,Carlyle Holiday is a TimeInterval.,True
999,Calder Derby is a HorseRace.,HorseRace is a subclass of Race.,"Given the previous statements, is Calder Derby a Race?",Yes,Calder Derby is a Race.,True
1000,California Oaks is a HorseRace.,HorseRace is a subclass of Race.,"Given the previous statements, is California Oaks a Race?",Yes,California Oaks is a Race.,True
1001,OpenLink Software is a Company.,Company is a subclass of Sea.,"Given the previous statements, is OpenLink Software an Organisation?",No,OpenLink Software is not an Organisation.,False
1002,Cabaiguán is a Company.,Company is a subclass of MilitaryPerson.,"Given the previous statements, is Cabaiguán an Organisation?",No,Cabaiguán is not an Organisation.,False
1003,Cabal is a Company.,Company is a subclass of Muscle.,"Given the previous statements, is Cabal an Organisation?",No,Cabal is not an Organisation.,False
1004,CaMia Hopson is a Person.,Person is a subclass of Taxon.,"Given the previous statements, is CaMia Hopson an Animal?",No,CaMia Hopson is not an Animal.,False
1005,Cab Calloway is a Person.,Person is a subclass of Municipality.,"Given the previous statements, is Cab Calloway an Animal?",No,Cab Calloway is not an Animal.,False
1006,Cab Kaye is a Person.,Person is a subclass of ScreenWriter.,"Given the previous statements, is Cab Kaye an Animal?",No,Cab Kaye is not an Animal.,False
1007,Caitlin Blackwood is an Actor.,Actor is a subclass of LaunchPad.,"Given the previous statements, is Caitlin Blackwood an Artist?",No,Caitlin Blackwood is not an Artist.,False
1008,Calli Cox is an Actor.,Actor is a subclass of MilitaryStructure.,"Given the previous statements, is Calli Cox an Artist?",No,Calli Cox is not an Artist.,False
1009,Cameron Cuffe is an Actor.,Actor is a subclass of EducationalInstitution.,"Given the previous statements, is Cameron Cuffe an Artist?",No,Cameron Cuffe is not an Artist.,False
1010,Café Royal Books is a Publisher.,Publisher is a subclass of Airline.,"Given the previous statements, is Café Royal Books a Company?",No,Café Royal Books is not a Company.,False
1011,Calder Publishing is a Publisher.,Publisher is a subclass of PrimeMinister.,"Given the previous statements, is Calder Publishing a Company?",No,Calder Publishing is not a Company.,False
1012,Cambria Press is a Publisher.,Publisher is a subclass of JewishLeader.,"Given the previous statements, is Cambria Press a Company?",No,Cambria Press is not a Company.,False
1013,Cadence rampa is a Genre.,Genre is a subclass of Church.,"Given the previous statements, is Cadence rampa a TopicalConcept?",No,Cadence rampa is not a TopicalConcept.,False
1014,Car song is a Genre.,Genre is a subclass of FigureSkater.,"Given the previous statements, is Car song a TopicalConcept?",No,Car song is not a TopicalConcept.,False
1015,American primitive guitar is a Genre.,Genre is a subclass of Infrastucture.,"Given the previous statements, is American primitive guitar a TopicalConcept?",No,American primitive guitar is not a TopicalConcept.,False
1016,CaBIG is a Software.,Software is a subclass of Medicine.,"Given the previous statements, is CaBIG a Work?",No,CaBIG is not a Work.,False
1017,CaRMetal is a Software.,Software is a subclass of Sales.,"Given the previous statements, is CaRMetal a Work?",No,CaRMetal is not a Work.,False
1018,Caanoo is a Software.,Software is a subclass of Nerve.,"Given the previous statements, is Caanoo a Work?",No,Caanoo is not a Work.,False
1019,Cab Calloway School of the Arts is a School.,School is a subclass of Comic.,"Given the previous statements, is Cab Calloway School of the Arts an EducationalInstitution?",No,Cab Calloway School of the Arts is not an EducationalInstitution.,False
1020,Cabell Midland High School is a School.,School is a subclass of CyclingTeam.,"Given the previous statements, is Cabell Midland High School an EducationalInstitution?",No,Cabell Midland High School is not an EducationalInstitution.,False
1021,Cable television franchise fee is a School.,School is a subclass of Mollusca.,"Given the previous statements, is Cable television franchise fee an EducationalInstitution?",No,Cable television franchise fee is not an EducationalInstitution.,False
1022,Campaign for Accountability is a Non-ProfitOrganisation.,Non-ProfitOrganisation is a subclass of WomensTennisAssociationTournament.,"Given the previous statements, is Campaign for Accountability an Organisation?",No,Campaign for Accountability is not an Organisation.,False
1023,Monuments aux Morts is a Non-ProfitOrganisation.,Non-ProfitOrganisation is a subclass of VideoGame.,"Given the previous statements, is Monuments aux Morts an Organisation?",No,Monuments aux Morts is not an Organisation.,False
1024,War memorials is a Non-ProfitOrganisation.,Non-ProfitOrganisation is a subclass of Capital.,"Given the previous statements, is War memorials an Organisation?",No,War memorials is not an Organisation.,False
1025,Cable 14 is a Broadcaster.,Broadcaster is a subclass of WrestlingEvent.,"Given the previous statements, is Cable 14 an Organisation?",No,Cable 14 is not an Organisation.,False
1026,Cable Music Channel is a Broadcaster.,Broadcaster is a subclass of Article.,"Given the previous statements, is Cable Music Channel an Organisation?",No,Cable Music Channel is not an Organisation.,False
1027,Cable Video Store is a Broadcaster.,Broadcaster is a subclass of Drug.,"Given the previous statements, is Cable Video Store an Organisation?",No,Cable Video Store is not an Organisation.,False
1028,Caligula is a Cartoon.,Cartoon is a subclass of Cleric.,"Given the previous statements, is Caligula a work?",No,Caligula is not a work.,False
1029,Canaan is a Cartoon.,Cartoon is a subclass of PersonalEvent.,"Given the previous statements, is Canaan a work?",No,Canaan is not a work.,False
1030,Candy Boy is a Cartoon.,Cartoon is a subclass of ControlledDesignationOfOriginWine.,"Given the previous statements, is Candy Boy a work?",No,Candy Boy is not a work.,False
1031,Caban v. Mohammed is a Case.,Case is a subclass of Senator.,"Given the previous statements, is Caban v. Mohammed an UnitOfWork?",No,Caban v. Mohammed is not an UnitOfWork.,False
1032,Cabell v. Chavez-Salido is a Case.,Case is a subclass of Dike.,"Given the previous statements, is Cabell v. Chavez-Salido an UnitOfWork?",No,Cabell v. Chavez-Salido is not an UnitOfWork.,False
1033,Caetano v. Massachusetts is a Case.,Case is a subclass of Novel.,"Given the previous statements, is Caetano v. Massachusetts an UnitOfWork?",No,Caetano v. Massachusetts is not an UnitOfWork.,False
1034,Caelum is a CelestialBody.,CelestialBody is a subclass of TopLevelDomain.,"Given the previous statements, is Caelum a Place?",No,Caelum is not a Place.,False
1035,Caliban is a CelestialBody.,CelestialBody is a subclass of PersonalEvent.,"Given the previous statements, is Caliban a Place?",No,Caliban is not a Place.,False
1036,Callirrhoe is a CelestialBody.,CelestialBody is a subclass of Olympics.,"Given the previous statements, is Callirrhoe a Place?",No,Callirrhoe is not a Place.,False
1037,Kaleidoscope Dream  Sound  1 is a Document.,Document is a subclass of HistoricalCountry.,"Given the previous statements, is Kaleidoscope Dream  Sound  1 a Work?",No,Kaleidoscope Dream  Sound  1 is not a Work.,False
1038,Kalevala  Sound  1 is a Document.,Document is a subclass of Annotation.,"Given the previous statements, is Kalevala  Sound  1 a Work?",No,Kalevala  Sound  1 is not a Work.,False
1039,Kamancheh  Sound  1 is a Document.,Document is a subclass of YearInSpaceflight.,"Given the previous statements, is Kamancheh  Sound  1 a Work?",No,Kamancheh  Sound  1 is not a Work.,False
1040,Calcium-activated potassium channel subunit alpha-1 is a Gene.,Gene is a subclass of AustralianRulesFootballPlayer.,"Given the previous statements, is Calcium-activated potassium channel subunit alpha-1 a Biomolecule?",No,Calcium-activated potassium channel subunit alpha-1 is not a Biomolecule.,False
1041,Carbonic anhydrase 12 is a Gene.,Gene is a subclass of AnimangaCharacter.,"Given the previous statements, is Carbonic anhydrase 12 a Biomolecule?",No,Carbonic anhydrase 12 is not a Biomolecule.,False
1042,Ameloblastin is a Gene.,Gene is a subclass of Bone.,"Given the previous statements, is Ameloblastin a Biomolecule?",No,Ameloblastin is not a Biomolecule.,False
1043,Cade Foster is a GridironFootballPlayer.,GridironFootballPlayer is a subclass of Arrondissement.,"Given the previous statements, is Cade Foster an Athlete?",No,Cade Foster is not an Athlete.,False
1044,Cade Johnson is a GridironFootballPlayer.,GridironFootballPlayer is a subclass of Locality.,"Given the previous statements, is Cade Johnson an Athlete?",No,Cade Johnson is not an Athlete.,False
1045,Cade Klubnik is a GridironFootballPlayer.,GridironFootballPlayer is a subclass of MotocycleRacer.,"Given the previous statements, is Cade Klubnik an Athlete?",No,Cade Klubnik is not an Athlete.,False
1046,Caballeros de la Quema is a Group.,Group is a subclass of Holiday.,"Given the previous statements, is Caballeros de la Quema an Organisation?",No,Caballeros de la Quema is not an Organisation.,False
1047,Cabbage is a Group.,Group is a subclass of PlayboyPlaymate.,"Given the previous statements, is Cabbage an Organisation?",No,Cabbage is not an Organisation.,False
1048,Cabin is a Group.,Group is a subclass of Browser.,"Given the previous statements, is Cabin an Organisation?",No,Cabin is not an Organisation.,False
1049,Ca' Granda is an Infrastructure.,Infrastructure is a subclass of Village.,"Given the previous statements, is Ca' Granda an ArchitecturalStructure?",No,Ca' Granda is not an ArchitecturalStructure.,False
1050,Caballo Dam is an Infrastructure.,Infrastructure is a subclass of Dancer.,"Given the previous statements, is Caballo Dam an ArchitecturalStructure?",No,Caballo Dam is not an ArchitecturalStructure.,False
1051,Caballo Lake is an Infrastructure.,Infrastructure is a subclass of Bodybuilder.,"Given the previous statements, is Caballo Lake an ArchitecturalStructure?",No,Caballo Lake is not an ArchitecturalStructure.,False
1052,Caban v. Mohammed is a LegalCase.,LegalCase is a subclass of Species.,"Given the previous statements, is Caban v. Mohammed a Case?",No,Caban v. Mohammed is not a Case.,False
1053,Cabell v. Chavez-Salido is a LegalCase.,LegalCase is a subclass of Racecourse.,"Given the previous statements, is Cabell v. Chavez-Salido a Case?",No,Cabell v. Chavez-Salido is not a Case.,False
1054,Caetano v. Massachusetts is a LegalCase.,LegalCase is a subclass of Bay.,"Given the previous statements, is Caetano v. Massachusetts a Case?",No,Caetano v. Massachusetts is not a Case.,False
1055,Cabot Bigham is a MotorsportRacer.,MotorsportRacer is a subclass of BoardGame.,"Given the previous statements, is Cabot Bigham an Athlete?",No,Cabot Bigham is not an Athlete.,False
1056,Cacá Bueno is a MotorsportRacer.,MotorsportRacer is a subclass of HandballLeague.,"Given the previous statements, is Cacá Bueno an Athlete?",No,Cacá Bueno is not an Athlete.,False
1057,Caesar Bacarella is a MotorsportRacer.,MotorsportRacer is a subclass of RouteStop.,"Given the previous statements, is Caesar Bacarella an Athlete?",No,Caesar Bacarella is not an Athlete.,False
1058,"Solar eclipse of January 14, 1945 is a NaturalEvent.",NaturalEvent is a subclass of Sculptor.,"Given the previous statements, is Solar eclipse of January 14, 1945 an Event?",No,"Solar eclipse of January 14, 1945 is not an Event.",False
1059,"Solar eclipse of March 30, 2052 is a NaturalEvent.",NaturalEvent is a subclass of AcademicSubject.,"Given the previous statements, is Solar eclipse of March 30, 2052 an Event?",No,"Solar eclipse of March 30, 2052 is not an Event.",False
1060,"Solar eclipse of May 2, 2087 is a NaturalEvent.",NaturalEvent is a subclass of Reference.,"Given the previous statements, is Solar eclipse of May 2, 2087 an Event?",No,"Solar eclipse of May 2, 2087 is not an Event.",False
1061,Caarpsee is a NaturalPlace.,NaturalPlace is a subclass of Lieutenant.,"Given the previous statements, is Caarpsee a Place?",No,Caarpsee is not a Place.,False
1062,Caatinga River is a NaturalPlace.,NaturalPlace is a subclass of BeautyQueen.,"Given the previous statements, is Caatinga River a Place?",No,Caatinga River is not a Place.,False
1063,Cabalian Volcano is a NaturalPlace.,NaturalPlace is a subclass of HighDiver.,"Given the previous statements, is Cabalian Volcano a Place?",No,Cabalian Volcano is not a Place.,False
1064,Canadian Collegiate Athletic Association Soccer National Championships is an OrganisationMember.,OrganisationMember is a subclass of Manhwa.,"Given the previous statements, is Canadian Collegiate Athletic Association Soccer National Championships a Person?",No,Canadian Collegiate Athletic Association Soccer National Championships is not a Person.,False
1065,Princeton Tigers men's soccer is an OrganisationMember.,OrganisationMember is a subclass of Road.,"Given the previous statements, is Princeton Tigers men's soccer a Person?",No,Princeton Tigers men's soccer is not a Person.,False
1066,Sapura Hockey Club is an OrganisationMember.,OrganisationMember is a subclass of Bodybuilder.,"Given the previous statements, is Sapura Hockey Club a Person?",No,Sapura Hockey Club is not a Person.,False
1067,Cabaret Voltaire is a PeriodicalLiterature.,PeriodicalLiterature is a subclass of Parliament.,"Given the previous statements, is Cabaret Voltaire a WrittenWork?",No,Cabaret Voltaire is not a WrittenWork.,False
1068,Cadence is a PeriodicalLiterature.,PeriodicalLiterature is a subclass of Attack.,"Given the previous statements, is Cadence a WrittenWork?",No,Cadence is not a WrittenWork.,False
1069,Cadillac Evening News is a PeriodicalLiterature.,PeriodicalLiterature is a subclass of ArtistDiscography.,"Given the previous statements, is Cadillac Evening News a WrittenWork?",No,Cadillac Evening News is not a WrittenWork.,False
1070,Project SAINT is a Project.,Project is a subclass of TradeUnion.,"Given the previous statements, is Project SAINT an UnitOfWork?",No,Project SAINT is not an UnitOfWork.,False
1071,Elephant Research Foundation is a Project.,Project is a subclass of BloodVessel.,"Given the previous statements, is Elephant Research Foundation an UnitOfWork?",No,Elephant Research Foundation is not an UnitOfWork.,False
1072,ProbOnto is a Project.,Project is a subclass of Family.,"Given the previous statements, is ProbOnto an UnitOfWork?",No,ProbOnto is not an UnitOfWork.,False
1073,Cadel Evans Great Ocean Road Race is a Race.,Race is a subclass of FileSystem.,"Given the previous statements, is Cadel Evans Great Ocean Road Race a SportsEvent?",No,Cadel Evans Great Ocean Road Race is not a SportsEvent.,False
1074,Calder Derby is a Race.,Race is a subclass of ComicsCharacter.,"Given the previous statements, is Calder Derby a SportsEvent?",No,Calder Derby is not a SportsEvent.,False
1075,California Oaks is a Race.,Race is a subclass of SnookerPlayer.,"Given the previous statements, is California Oaks a SportsEvent?",No,California Oaks is not a SportsEvent.,False
1076,"Cabana District, Ancash is a Region.",Region is a subclass of Chancellor.,"Given the previous statements, is Cabana District, Ancash a PopulatedPlace?",No,"Cabana District, Ancash is not a PopulatedPlace.",False
1077,"Cabana District, Lucanas is a Region.",Region is a subclass of NationalFootballLeagueSeason.,"Given the previous statements, is Cabana District, Lucanas a PopulatedPlace?",No,"Cabana District, Lucanas is not a PopulatedPlace.",False
1078,"Cabana District, San Román is a Region.",Region is a subclass of Beverage.,"Given the previous statements, is Cabana District, San Román a PopulatedPlace?",No,"Cabana District, San Román is not a PopulatedPlace.",False
1079,Cabin John Parkway is a RouteOfTransportation.,RouteOfTransportation is a subclass of NetballPlayer.,"Given the previous statements, is Cabin John Parkway an Infrastructure?",No,Cabin John Parkway is not an Infrastructure.,False
1080,Cable Bridge is a RouteOfTransportation.,RouteOfTransportation is a subclass of Memorial.,"Given the previous statements, is Cable Bridge an Infrastructure?",No,Cable Bridge is not an Infrastructure.,False
1081,Cable Bridge is a RouteOfTransportation.,RouteOfTransportation is a subclass of VolleyballPlayer.,"Given the previous statements, is Cable Bridge an Infrastructure?",No,Cable Bridge is not an Infrastructure.,False
1082,Cabanada is a SocietalEvent.,SocietalEvent is a subclass of Guitar.,"Given the previous statements, is Cabanada an Event?",No,Cabanada is not an Event.,False
1083,Cabanagem is a SocietalEvent.,SocietalEvent is a subclass of Surname.,"Given the previous statements, is Cabanagem an Event?",No,Cabanagem is not an Event.,False
1084,Cabinda War is a SocietalEvent.,SocietalEvent is a subclass of WaterTower.,"Given the previous statements, is Cabinda War an Event?",No,Cabinda War is not an Event.,False
1085,Caboolture Sports FC is a SportsClub.,SportsClub is a subclass of Tournament.,"Given the previous statements, is Caboolture Sports FC an Organisation?",No,Caboolture Sports FC is not an Organisation.,False
1086,Cachoeiro Futebol Clube is a SportsClub.,SportsClub is a subclass of MusicGenre.,"Given the previous statements, is Cachoeiro Futebol Clube an Organisation?",No,Cachoeiro Futebol Clube is not an Organisation.,False
1087,Cadbury Athletic F.C. is a SportsClub.,SportsClub is a subclass of Letter.,"Given the previous statements, is Cadbury Athletic F.C. an Organisation?",No,Cadbury Athletic F.C. is not an Organisation.,False
1088,Card-Pitt is a SportsTeamSeason.,SportsTeamSeason is a subclass of MountainRange.,"Given the previous statements, is Card-Pitt a SportsSeason?",No,Card-Pitt is not a SportsSeason.,False
1089,Primera División A Clausura 2008 is a SportsTeamSeason.,SportsTeamSeason is a subclass of Standard.,"Given the previous statements, is Primera División A Clausura 2008 a SportsSeason?",No,Primera División A Clausura 2008 is not a SportsSeason.,False
1090,Primera División de Fútbol Profesional 1993–94 is a SportsTeamSeason.,SportsTeamSeason is a subclass of NationalFootballLeagueSeason.,"Given the previous statements, is Primera División de Fútbol Profesional 1993–94 a SportsSeason?",No,Primera División de Fútbol Profesional 1993–94 is not a SportsSeason.,False
1091,Cajun Classic Open Invitational is a Tournament.,Tournament is a subclass of Gymnast.,"Given the previous statements, is Cajun Classic Open Invitational a SportsEvent?",No,Cajun Classic Open Invitational is not a SportsEvent.,False
1092,Calatayud Ladies Open is a Tournament.,Tournament is a subclass of CityDistrict.,"Given the previous statements, is Calatayud Ladies Open a SportsEvent?",No,Calatayud Ladies Open is not a SportsEvent.,False
1093,Calgary Challenger is a Tournament.,Tournament is a subclass of Cartoon.,"Given the previous statements, is Calgary Challenger a SportsEvent?",No,Calgary Challenger is not a SportsEvent.,False
1094,Amigne is a FloweringPlant.,FloweringPlant is a subclass of Athlete.,"Given the previous statements, is Amigne a Plant?",No,Amigne is not a Plant.,False
1095,Amlakhu is a FloweringPlant.,FloweringPlant is a subclass of MovingImage.,"Given the previous statements, is Amlakhu a Plant?",No,Amlakhu is not a Plant.,False
1096,Bayan Shirey is a FloweringPlant.,FloweringPlant is a subclass of PeriodicalLiterature.,"Given the previous statements, is Bayan Shirey a Plant?",No,Bayan Shirey is not a Plant.,False
1097,California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod is a ClericalAdministrativeRegion.,ClericalAdministrativeRegion is a subclass of SnookerChamp.,"Given the previous statements, is California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod an AdministrativeRegion?",No,California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod is not an AdministrativeRegion.,False
1098,Prefecture Apostolic of Xinjiang is a ClericalAdministrativeRegion.,ClericalAdministrativeRegion is a subclass of Meeting.,"Given the previous statements, is Prefecture Apostolic of Xinjiang an AdministrativeRegion?",No,Prefecture Apostolic of Xinjiang is not an AdministrativeRegion.,False
1099,Presbytery of Boston is a ClericalAdministrativeRegion.,ClericalAdministrativeRegion is a subclass of PowerStation.,"Given the previous statements, is Presbytery of Boston an AdministrativeRegion?",No,Presbytery of Boston is not an AdministrativeRegion.,False
1100,Ephedra alata is a Gnetophytes.,Gnetophytes is a subclass of Ligament.,"Given the previous statements, is Ephedra alata a Plant?",No,Ephedra alata is not a Plant.,False
1101,Ephedra altissima is a Gnetophytes.,Gnetophytes is a subclass of BadmintonPlayer.,"Given the previous statements, is Ephedra altissima a Plant?",No,Ephedra altissima is not a Plant.,False
1102,Ephedra aspera is a Gnetophytes.,Gnetophytes is a subclass of Lighthouse.,"Given the previous statements, is Ephedra aspera a Plant?",No,Ephedra aspera is not a Plant.,False
1103,Callitris oblonga is a Conifer.,Conifer is a subclass of Engineer.,"Given the previous statements, is Callitris oblonga a Plant?",No,Callitris oblonga is not a Plant.,False
1104,Amentotaxus argotaenia is a Conifer.,Conifer is a subclass of Caterer.,"Given the previous statements, is Amentotaxus argotaenia a Plant?",No,Amentotaxus argotaenia is not a Plant.,False
1105,Amentotaxus assamica is a Conifer.,Conifer is a subclass of Skos.,"Given the previous statements, is Amentotaxus assamica a Plant?",No,Amentotaxus assamica is not a Plant.,False
1106,Professional Inline Hockey Association is an InlineHockeyLeague.,InlineHockeyLeague is a subclass of CrossCountrySkier.,"Given the previous statements, is Professional Inline Hockey Association a SportsLeague?",No,Professional Inline Hockey Association is not a SportsLeague.,False
1107,Roller Hockey International is an InlineHockeyLeague.,InlineHockeyLeague is a subclass of Aircraft.,"Given the previous statements, is Roller Hockey International a SportsLeague?",No,Roller Hockey International is not a SportsLeague.,False
