ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
1444,E L 64.,R L 59.,L is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,The answer is no
1331,D X 9.,R X 62.,X is a functional property.,"Given the previous statements, is R the same as D?",No,R is not the same as D.,False,The answer is no
1050,A S 14.,K S 23.,S is a functional property.,"Given the previous statements, is K the same as A?",No,K is not the same as A.,False,The answer is no
536,F C 78.,J C 78.,C is a functional property.,"Given the previous statements, is J the same as F?",Yes,J is the same as F.,True,The answer is no
1023,A M 41.,D M 67.,M is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,The answer is no
441,E T 74.,W T 74.,T is a functional property.,"Given the previous statements, is W the same as E?",Yes,W is the same as E.,True,The answer is no
845,I C 31.,M C 31.,C is a functional property.,"Given the previous statements, is M the same as I?",Yes,M is the same as I.,True,The answer is no
415,E T 31.,V T 31.,T is a functional property.,"Given the previous statements, is V the same as E?",Yes,V is the same as E.,True,The answer is no
1448,E Y 90.,Z Y 61.,Y is a functional property.,"Given the previous statements, is Z the same as E?",No,Z is not the same as E.,False,The answer is no
337,D T 69.,C T 69.,T is a functional property.,"Given the previous statements, is C the same as D?",Yes,C is the same as D.,True,The answer is no
762,H M 52.,D M 52.,M is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,The answer is no
1554,F S 54.,H S 69.,S is a functional property.,"Given the previous statements, is H the same as F?",No,H is not the same as F.,False,The answer is no
535,F L 64.,S L 64.,L is a functional property.,"Given the previous statements, is S the same as F?",Yes,S is the same as F.,True,The answer is no
1010,A M 49.,U M 54.,M is a functional property.,"Given the previous statements, is U the same as A?",No,U is not the same as A.,False,The answer to the
1735,H Q 69.,U Q 84.,Q is a functional property.,"Given the previous statements, is U the same as H?",No,U is not the same as H.,False,The answer is no
276,C U 51.,Q U 51.,U is a functional property.,"Given the previous statements, is Q the same as C?",Yes,Q is the same as C.,True,The answer is no
1759,H T 94.,C T 29.,T is a functional property.,"Given the previous statements, is C the same as H?",No,C is not the same as H.,False,The answer to the
1083,A B 78.,Y B 80.,B is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,The answer is no
580,F X 18.,N X 18.,X is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,The answer is no
20,A C 53.,B C 53.,C is a functional property.,"Given the previous statements, is B the same as A?",Yes,B is the same as A.,True,The answer is no
1985,J Q 97.,N Q 13.,Q is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,The answer is no
1588,F N 50.,P N 53.,N is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,The answer is no
1731,H Z 97.,E Z 34.,Z is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,The answer is no
1432,E U 45.,K U 62.,U is a functional property.,"Given the previous statements, is K the same as E?",No,K is not the same as E.,False,The answer is no
440,E C 34.,F C 34.,C is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,H is a functional
1915,J H 21.,B H 31.,H is a functional property.,"Given the previous statements, is B the same as J?",No,B is not the same as J.,False,The answer is no
121,B L 77.,A L 77.,L is a functional property.,"Given the previous statements, is A the same as B?",Yes,A is the same as B.,True,The answer is no
941,J W 6.,M W 6.,W is a functional property.,"Given the previous statements, is M the same as J?",Yes,M is the same as J.,True,The answer is no
602,G Q 76.,U Q 76.,Q is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,The answer is no
1615,G Y 14.,R Y 91.,Y is a functional property.,"Given the previous statements, is R the same as G?",No,R is not the same as G.,False,The answer is no
668,G P 51.,X P 51.,P is a functional property.,"Given the previous statements, is X the same as G?",Yes,X is the same as G.,True,The answer is no
1809,I C 97.,S C 43.,C is a functional property.,"Given the previous statements, is S the same as I?",No,S is not the same as I.,False,The answer is no
1332,D T 39.,Q T 41.,T is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,The answer is no
1569,F Q 67.,X Q 56.,Q is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,The answer is no
347,D G 67.,F G 67.,G is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,The answer is no
80,A E 68.,U E 68.,E is a functional property.,"Given the previous statements, is U the same as A?",Yes,U is the same as A.,True,The answer is no
743,H R 33.,U R 33.,R is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,The answer is no
538,F U 83.,O U 83.,U is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,The answer is no
1374,D P 3.,S P 17.,P is a functional property.,"Given the previous statements, is S the same as D?",No,S is not the same as D.,False,The answer is no
125,B F 4.,G F 4.,F is a functional property.,"Given the previous statements, is G the same as B?",Yes,G is the same as B.,True,The answer is no
1052,A Z 31.,O Z 84.,Z is a functional property.,"Given the previous statements, is O the same as A?",No,O is not the same as A.,False,The answer is no
462,E R 5.,I R 5.,R is a functional property.,"Given the previous statements, is I the same as E?",Yes,I is the same as E.,True,The answer is no
988,J M 3.,S M 3.,M is a functional property.,"Given the previous statements, is S the same as J?",Yes,S is the same as J.,True,The answer is no
1173,B H 63.,A H 25.,H is a functional property.,"Given the previous statements, is A the same as B?",No,A is not the same as B.,False,H is a functional
167,B A 70.,E A 70.,A is a functional property.,"Given the previous statements, is E the same as B?",Yes,E is the same as B.,True,The answer is no
637,G H 49.,B H 49.,H is a functional property.,"Given the previous statements, is B the same as G?",Yes,B is the same as G.,True,The answer is no
1006,A S 93.,F S 71.,S is a functional property.,"Given the previous statements, is F the same as A?",No,F is not the same as A.,False,H is the same
750,H M 84.,S M 84.,M is a functional property.,"Given the previous statements, is S the same as H?",Yes,S is the same as H.,True,The answer is no
1368,D L 36.,A L 25.,L is a functional property.,"Given the previous statements, is A the same as D?",No,A is not the same as D.,False,The answer is no
795,H Y 7.,Z Y 7.,Y is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,The answer is no
205,C E 12.,J E 12.,E is a functional property.,"Given the previous statements, is J the same as C?",Yes,J is the same as C.,True,The answer is no
61,A M 20.,T M 20.,M is a functional property.,"Given the previous statements, is T the same as A?",Yes,T is the same as A.,True,The answer to the
298,C Y 82.,E Y 82.,Y is a functional property.,"Given the previous statements, is E the same as C?",Yes,E is the same as C.,True,The answer is no
409,E B 17.,F B 17.,B is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,The answer is no
932,J C 81.,R C 81.,C is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,The answer is no
598,F B 51.,Q B 51.,B is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,The answer is no
1421,E J 100.,L J 25.,J is a functional property.,"Given the previous statements, is L the same as E?",No,L is not the same as E.,False,The answer is no
1702,H Y 25.,B Y 54.,Y is a functional property.,"Given the previous statements, is B the same as H?",No,B is not the same as H.,False,The answer is no
942,J R 25.,K R 25.,R is a functional property.,"Given the previous statements, is K the same as J?",Yes,K is the same as J.,True,The answer is no
1134,B V 79.,K V 52.,V is a functional property.,"Given the previous statements, is K the same as B?",No,K is not the same as B.,False,The answer is no
1484,E J 46.,P J 86.,J is a functional property.,"Given the previous statements, is P the same as E?",No,P is not the same as E.,False,The answer is no
395,D V 63.,N V 63.,V is a functional property.,"Given the previous statements, is N the same as D?",Yes,N is the same as D.,True,The answer is no
1372,D X 85.,B X 28.,X is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,The answer is no
1369,D F 62.,A F 84.,F is a functional property.,"Given the previous statements, is A the same as D?",No,A is not the same as D.,False,The answer is no
1533,F V 18.,D V 57.,V is a functional property.,"Given the previous statements, is D the same as F?",No,D is not the same as F.,False,The answer is no
521,F N 92.,B N 92.,N is a functional property.,"Given the previous statements, is B the same as F?",Yes,B is the same as F.,True,The answer is no
1973,J B 37.,S B 77.,B is a functional property.,"Given the previous statements, is S the same as J?",No,S is not the same as J.,False,The answer is no
1730,H B 42.,E B 36.,B is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,The answer is no
1746,H C 75.,Q C 21.,C is a functional property.,"Given the previous statements, is Q the same as H?",No,Q is not the same as H.,False,The answer is no
827,I E 65.,Y E 65.,E is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,The answer is no
1258,C O 47.,N O 29.,O is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,H is the same
739,H Y 90.,Q Y 90.,Y is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,The answer is no
852,I C 86.,O C 86.,C is a functional property.,"Given the previous statements, is O the same as I?",Yes,O is the same as I.,True,The answer is no
1604,G K 4.,Q K 42.,K is a functional property.,"Given the previous statements, is Q the same as G?",No,Q is not the same as G.,False,The answer to the
28,A G 25.,H G 25.,G is a functional property.,"Given the previous statements, is H the same as A?",Yes,H is the same as A.,True,The answer is no
494,E F 55.,O F 55.,F is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,The answer is no
1342,D V 75.,E V 19.,V is a functional property.,"Given the previous statements, is E the same as D?",No,E is not the same as D.,False,H is a functional
1778,H S 88.,E S 69.,S is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,"Yes, Z is"
1662,G H 70.,I H 22.,H is a functional property.,"Given the previous statements, is I the same as G?",No,I is not the same as G.,False,The answer is no
1254,C P 86.,E P 15.,P is a functional property.,"Given the previous statements, is E the same as C?",No,E is not the same as C.,False,The answer is no
1696,G U 29.,B U 41.,U is a functional property.,"Given the previous statements, is B the same as G?",No,B is not the same as G.,False,The answer is no
507,F U 88.,H U 88.,U is a functional property.,"Given the previous statements, is H the same as F?",Yes,H is the same as F.,True,The answer is no
1015,A D 75.,X D 32.,D is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,The answer is no
1273,C H 39.,Q H 77.,H is a functional property.,"Given the previous statements, is Q the same as C?",No,Q is not the same as C.,False,The answer is no
907,J U 36.,Z U 36.,U is a functional property.,"Given the previous statements, is Z the same as J?",Yes,Z is the same as J.,True,"Yes, Y is"
595,F V 17.,C V 17.,V is a functional property.,"Given the previous statements, is C the same as F?",Yes,C is the same as F.,True,The answer to the
421,E Y 42.,Q Y 42.,Y is a functional property.,"Given the previous statements, is Q the same as E?",Yes,Q is the same as E.,True,The answer is no
1347,D J 64.,Y J 47.,J is a functional property.,"Given the previous statements, is Y the same as D?",No,Y is not the same as D.,False,H is a functional
1333,D P 2.,B P 31.,P is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,H is a functional
1138,B T 17.,O T 48.,T is a functional property.,"Given the previous statements, is O the same as B?",No,O is not the same as B.,False,The answer is no
165,B V 27.,W V 27.,V is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,The answer is no
784,H T 52.,Y T 52.,T is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,"Yes, M is"
891,I A 19.,Y A 19.,A is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,The answer is no
544,F G 28.,L G 28.,G is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,The answer is no
1426,E C 73.,U C 37.,C is a functional property.,"Given the previous statements, is U the same as E?",No,U is not the same as E.,False,The answer is no
810,I P 25.,L P 25.,P is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,The answer is no
1390,D L 72.,R L 39.,L is a functional property.,"Given the previous statements, is R the same as D?",No,R is not the same as D.,False,The answer is no
761,H K 30.,Z K 30.,K is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,The answer is no
1549,F R 19.,P R 96.,R is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,The answer is no
776,H J 44.,S J 44.,J is a functional property.,"Given the previous statements, is S the same as H?",Yes,S is the same as H.,True,The answer is yes
1517,F U 38.,V U 21.,U is a functional property.,"Given the previous statements, is V the same as F?",No,V is not the same as F.,False,The answer is no
1415,E Y 87.,U Y 30.,Y is a functional property.,"Given the previous statements, is U the same as E?",No,U is not the same as E.,False,The answer is no
601,G Z 33.,D Z 33.,Z is a functional property.,"Given the previous statements, is D the same as G?",Yes,D is the same as G.,True,The answer is no
1855,I F 11.,E F 70.,F is a functional property.,"Given the previous statements, is E the same as I?",No,E is not the same as I.,False,The answer is no
819,I M 12.,R M 12.,M is a functional property.,"Given the previous statements, is R the same as I?",Yes,R is the same as I.,True,The answer is no
1817,I H 92.,V H 23.,H is a functional property.,"Given the previous statements, is V the same as I?",No,V is not the same as I.,False,The answer is no
1136,B U 65.,T U 46.,U is a functional property.,"Given the previous statements, is T the same as B?",No,T is not the same as B.,False,The answer is no
1520,F D 63.,W D 3.,D is a functional property.,"Given the previous statements, is W the same as F?",No,W is not the same as F.,False,The answer is no
736,H G 54.,S G 54.,G is a functional property.,"Given the previous statements, is S the same as H?",Yes,S is the same as H.,True,The answer is no
799,H Y 88.,W Y 88.,Y is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,The answer to the
1496,E B 57.,J B 13.,B is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,The answer is no
557,F N 49.,E N 49.,N is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,The answer is no
1358,D T 95.,O T 73.,T is a functional property.,"Given the previous statements, is O the same as D?",No,O is not the same as D.,False,The answer is no
7,A W 65.,F W 65.,W is a functional property.,"Given the previous statements, is F the same as A?",Yes,F is the same as A.,True,The answer is no
618,G X 94.,F X 94.,X is a functional property.,"Given the previous statements, is F the same as G?",Yes,F is the same as G.,True,H is a functional
1194,B O 90.,J O 31.,O is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,The answer is no
1677,G L 85.,J L 84.,L is a functional property.,"Given the previous statements, is J the same as G?",No,J is not the same as G.,False,The answer is no
1931,J L 98.,W L 97.,L is a functional property.,"Given the previous statements, is W the same as J?",No,W is not the same as J.,False,The answer to the
1984,J V 38.,G V 19.,V is a functional property.,"Given the previous statements, is G the same as J?",No,G is not the same as J.,False,"Yes, K is"
1576,F R 11.,C R 67.,R is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,The answer is no
970,J O 89.,R O 89.,O is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,The answer is no
1868,I O 94.,M O 85.,O is a functional property.,"Given the previous statements, is M the same as I?",No,M is not the same as I.,False,H is the same
1315,D L 83.,C L 2.,L is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,The answer is no
1885,I C 10.,Y C 53.,C is a functional property.,"Given the previous statements, is Y the same as I?",No,Y is not the same as I.,False,The answer is no
1364,D Y 64.,X Y 64.,Y is a functional property.,"Given the previous statements, is X the same as D?",No,X is not the same as D.,False,The answer is no
590,F R 70.,T R 70.,R is a functional property.,"Given the previous statements, is T the same as F?",Yes,T is the same as F.,True,The answer is no
40,A B 52.,I B 52.,B is a functional property.,"Given the previous statements, is I the same as A?",Yes,I is the same as A.,True,The answer is no
244,C Y 22.,Q Y 22.,Y is a functional property.,"Given the previous statements, is Q the same as C?",Yes,Q is the same as C.,True,The answer is no
479,E A 84.,C A 84.,A is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,The answer is no
1192,B L 38.,U L 2.,L is a functional property.,"Given the previous statements, is U the same as B?",No,U is not the same as B.,False,The answer is no
1317,D J 87.,B J 1.,J is a functional property.,"Given the previous statements, is B the same as D?",No,B is not the same as D.,False,The answer is no
1704,H L 94.,G L 11.,L is a functional property.,"Given the previous statements, is G the same as H?",No,G is not the same as H.,False,The answer is no
1540,F A 74.,P A 4.,A is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,The answer is no
1184,B Z 71.,J Z 91.,Z is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,The answer is no
1497,E M 9.,V M 85.,M is a functional property.,"Given the previous statements, is V the same as E?",No,V is not the same as E.,False,The answer is no
1546,F X 59.,R X 44.,X is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,The answer is no
1679,G Y 63.,Z Y 49.,Y is a functional property.,"Given the previous statements, is Z the same as G?",No,Z is not the same as G.,False,The answer is no
1384,D H 1.,G H 99.,H is a functional property.,"Given the previous statements, is G the same as D?",No,G is not the same as D.,False,The answer is no
627,G T 93.,K T 93.,T is a functional property.,"Given the previous statements, is K the same as G?",Yes,K is the same as G.,True,The answer is no
958,J D 99.,G D 99.,D is a functional property.,"Given the previous statements, is G the same as J?",Yes,G is the same as J.,True,The answer is no
1824,I K 14.,P K 2.,K is a functional property.,"Given the previous statements, is P the same as I?",No,P is not the same as I.,False,The answer to the
1992,J M 54.,R M 76.,M is a functional property.,"Given the previous statements, is R the same as J?",No,R is not the same as J.,False,The answer is no
532,F H 53.,X H 53.,H is a functional property.,"Given the previous statements, is X the same as F?",Yes,X is the same as F.,True,The answer is no
814,I J 90.,L J 90.,J is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,The answer is no
1033,A T 78.,S T 45.,T is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,H is a functional
1591,F Q 65.,P Q 90.,Q is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,H is a functional
1668,G F 92.,C F 39.,F is a functional property.,"Given the previous statements, is C the same as G?",No,C is not the same as G.,False,The answer is no
1724,H F 66.,Q F 50.,F is a functional property.,"Given the previous statements, is Q the same as H?",No,Q is not the same as H.,False,The answer is no
328,D P 71.,R P 71.,P is a functional property.,"Given the previous statements, is R the same as D?",Yes,R is the same as D.,True,The answer is no
640,G E 36.,R E 36.,E is a functional property.,"Given the previous statements, is R the same as G?",Yes,R is the same as G.,True,The answer is no
1545,F A 67.,D A 72.,A is a functional property.,"Given the previous statements, is D the same as F?",No,D is not the same as F.,False,The answer is no
247,C I 33.,F I 33.,I is a functional property.,"Given the previous statements, is F the same as C?",Yes,F is the same as C.,True,H is a functional
168,B U 79.,Z U 79.,U is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,The answer is no
759,H R 66.,L R 66.,R is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,The answer is no
1399,D Z 13.,T Z 8.,Z is a functional property.,"Given the previous statements, is T the same as D?",No,T is not the same as D.,False,The answer is no
1252,C B 43.,A B 99.,B is a functional property.,"Given the previous statements, is A the same as C?",No,A is not the same as C.,False,The answer is no
1873,I L 1.,H L 45.,L is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,The answer is no
1275,C G 20.,I G 50.,G is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,The answer is no
705,H E 76.,L E 76.,E is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,The answer is no
232,C U 15.,O U 15.,U is a functional property.,"Given the previous statements, is O the same as C?",Yes,O is the same as C.,True,The answer is no
599,F C 72.,P C 72.,C is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,The answer is no
1172,B F 42.,L F 64.,F is a functional property.,"Given the previous statements, is L the same as B?",No,L is not the same as B.,False,The answer is no
1153,B U 57.,V U 27.,U is a functional property.,"Given the previous statements, is V the same as B?",No,V is not the same as B.,False,The answer is no
976,J I 11.,K I 11.,I is a functional property.,"Given the previous statements, is K the same as J?",Yes,K is the same as J.,True,The answer is no
1619,G X 60.,M X 65.,X is a functional property.,"Given the previous statements, is M the same as G?",No,M is not the same as G.,False,The answer is no
1575,F K 85.,E K 74.,K is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,The answer is no
8,A L 25.,P L 25.,L is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,The answer is no
1248,C F 90.,O F 68.,F is a functional property.,"Given the previous statements, is O the same as C?",No,O is not the same as C.,False,H is the same
331,D V 99.,J V 99.,V is a functional property.,"Given the previous statements, is J the same as D?",Yes,J is the same as D.,True,The answer is no
457,E T 18.,O T 18.,T is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,The answer is no
564,F Z 65.,G Z 65.,Z is a functional property.,"Given the previous statements, is G the same as F?",Yes,G is the same as F.,True,The answer is no
404,E T 64.,U T 64.,T is a functional property.,"Given the previous statements, is U the same as E?",Yes,U is the same as E.,True,The answer is no
1075,A L 92.,E L 38.,L is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,The answer is no
950,J C 3.,K C 3.,C is a functional property.,"Given the previous statements, is K the same as J?",Yes,K is the same as J.,True,The answer is no
623,G Z 9.,P Z 9.,Z is a functional property.,"Given the previous statements, is P the same as G?",Yes,P is the same as G.,True,The answer is no
528,F W 22.,P W 22.,W is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,H is a functional
1621,G L 80.,Q L 74.,L is a functional property.,"Given the previous statements, is Q the same as G?",No,Q is not the same as G.,False,The answer is no
182,B N 95.,J N 95.,N is a functional property.,"Given the previous statements, is J the same as B?",Yes,J is the same as B.,True,The answer is no
177,B M 87.,R M 87.,M is a functional property.,"Given the previous statements, is R the same as B?",Yes,R is the same as B.,True,The answer is no
313,D V 27.,F V 27.,V is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,The answer is no
1163,B T 37.,X T 30.,T is a functional property.,"Given the previous statements, is X the same as B?",No,X is not the same as B.,False,The answer is no
631,G X 90.,T X 90.,X is a functional property.,"Given the previous statements, is T the same as G?",Yes,T is the same as G.,True,The answer is no
596,F I 51.,R I 51.,I is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,The answer is no
1031,A H 47.,R H 18.,H is a functional property.,"Given the previous statements, is R the same as A?",No,R is not the same as A.,False,The answer is no
1661,G E 73.,I E 2.,E is a functional property.,"Given the previous statements, is I the same as G?",No,I is not the same as G.,False,The answer is no
1193,B K 3.,M K 2.,K is a functional property.,"Given the previous statements, is M the same as B?",No,M is not the same as B.,False,The answer is no
554,F O 11.,Q O 11.,O is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,The answer is no
1140,B M 9.,W M 31.,M is a functional property.,"Given the previous statements, is W the same as B?",No,W is not the same as B.,False,The answer is no
1489,E R 14.,O R 76.,R is a functional property.,"Given the previous statements, is O the same as E?",No,O is not the same as E.,False,H is a functional
1804,I S 34.,B S 35.,S is a functional property.,"Given the previous statements, is B the same as I?",No,B is not the same as I.,False,The answer is no
310,D U 20.,O U 20.,U is a functional property.,"Given the previous statements, is O the same as D?",Yes,O is the same as D.,True,The answer is no
594,F H 4.,N H 4.,H is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,The answer is no
459,E H 2.,P H 2.,H is a functional property.,"Given the previous statements, is P the same as E?",Yes,P is the same as E.,True,The answer is no
299,C U 69.,X U 69.,U is a functional property.,"Given the previous statements, is X the same as C?",Yes,X is the same as C.,True,The answer is no
844,I D 45.,J D 45.,D is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,The answer is no
1871,I E 100.,C E 40.,E is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,The answer is no
1636,G U 74.,F U 54.,U is a functional property.,"Given the previous statements, is F the same as G?",No,F is not the same as G.,False,The answer is no
1373,D C 85.,V C 79.,C is a functional property.,"Given the previous statements, is V the same as D?",No,V is not the same as D.,False,The answer to the
1827,I M 25.,D M 54.,M is a functional property.,"Given the previous statements, is D the same as I?",No,D is not the same as I.,False,The answer is no
1053,A C 32.,Y C 11.,C is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,The answer is no
847,I V 22.,Y V 22.,V is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,The answer to the
1853,I F 34.,H F 40.,F is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,The answer is no
707,H S 60.,U S 60.,S is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,The answer to the
1235,C P 9.,R P 15.,P is a functional property.,"Given the previous statements, is R the same as C?",No,R is not the same as C.,False,The answer is no
815,I D 27.,W D 27.,D is a functional property.,"Given the previous statements, is W the same as I?",Yes,W is the same as I.,True,The answer is no
1608,G J 61.,A J 50.,J is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,H is a functional
511,F I 31.,Z I 31.,I is a functional property.,"Given the previous statements, is Z the same as F?",Yes,Z is the same as F.,True,The answer is no
394,D H 21.,C H 21.,H is a functional property.,"Given the previous statements, is C the same as D?",Yes,C is the same as D.,True,The answer is no
450,E M 8.,G M 8.,M is a functional property.,"Given the previous statements, is G the same as E?",Yes,G is the same as E.,True,The answer is no
573,F O 8.,C O 8.,O is a functional property.,"Given the previous statements, is C the same as F?",Yes,C is the same as F.,True,The answer is no
360,D P 31.,Q P 31.,P is a functional property.,"Given the previous statements, is Q the same as D?",Yes,Q is the same as D.,True,H is the same
1240,C O 97.,I O 94.,O is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,The answer is no
1329,D R 55.,X R 22.,R is a functional property.,"Given the previous statements, is X the same as D?",No,X is not the same as D.,False,The answer is no
1207,C D 57.,S D 80.,D is a functional property.,"Given the previous statements, is S the same as C?",No,S is not the same as C.,False,The answer is no
1284,C V 34.,H V 31.,V is a functional property.,"Given the previous statements, is H the same as C?",No,H is not the same as C.,False,The answer is no
1259,C B 20.,S B 10.,B is a functional property.,"Given the previous statements, is S the same as C?",No,S is not the same as C.,False,H is a functional
64,A D 67.,T D 67.,D is a functional property.,"Given the previous statements, is T the same as A?",Yes,T is the same as A.,True,The answer to the
753,H J 34.,X J 34.,J is a functional property.,"Given the previous statements, is X the same as H?",Yes,X is the same as H.,True,The answer is no
607,G C 31.,B C 31.,C is a functional property.,"Given the previous statements, is B the same as G?",Yes,B is the same as G.,True,The answer is no
1929,J B 55.,I B 6.,B is a functional property.,"Given the previous statements, is I the same as J?",No,I is not the same as J.,False,The answer is no
832,I G 52.,H G 52.,G is a functional property.,"Given the previous statements, is H the same as I?",Yes,H is the same as I.,True,The answer to the
1007,A K 84.,E K 24.,K is a functional property.,"Given the previous statements, is E the same as A?",No,E is not the same as A.,False,The answer is no
1059,A H 22.,I H 4.,H is a functional property.,"Given the previous statements, is I the same as A?",No,I is not the same as A.,False,The answer is no
326,D E 22.,U E 22.,E is a functional property.,"Given the previous statements, is U the same as D?",Yes,U is the same as D.,True,The answer is no
1366,D W 76.,T W 53.,W is a functional property.,"Given the previous statements, is T the same as D?",No,T is not the same as D.,False,H is the same
619,G F 35.,U F 35.,F is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,H is a functional
197,B D 59.,G D 59.,D is a functional property.,"Given the previous statements, is G the same as B?",Yes,G is the same as B.,True,The answer is no
655,G F 54.,S F 54.,F is a functional property.,"Given the previous statements, is S the same as G?",Yes,S is the same as G.,True,H is a functional
1179,B U 5.,N U 48.,U is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,The answer is no
201,C Y 5.,M Y 5.,Y is a functional property.,"Given the previous statements, is M the same as C?",Yes,M is the same as C.,True,The answer is no
1236,C I 89.,W I 74.,I is a functional property.,"Given the previous statements, is W the same as C?",No,W is not the same as C.,False,The answer is no
133,B C 13.,W C 13.,C is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,The answer is no
1012,A W 59.,M W 57.,W is a functional property.,"Given the previous statements, is M the same as A?",No,M is not the same as A.,False,The answer is no
