ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
1079,Mercedes-Benz GL-Class   GL350 CDI  1 acceleration 9.5.,Renault Koleos  First generation HY  1  2.0 L 16V  1 acceleration 2021-11-21.,acceleration is a functional property.,"Given the previous statements, is Mercedes-Benz GL-Class   GL350 CDI  1 the same as Renault Koleos  First generation HY  1  2.0 L 16V  1?",No,Mercedes-Benz GL-Class   GL350 CDI  1 is not the same as Renault Koleos  First generation HY  1  2.0 L 16V  1.,False,Yes
1608,Cala Iris Islet populationTotal 0.,Cachée Island populationTotal 2000-03-26.,populationTotal is a functional property.,"Given the previous statements, is Cala Iris Islet the same as Cachée Island?",No,Cala Iris Islet is not the same as Cachée Island.,False,No
1023,Johnny Rosenblatt birthDate 1907-12-25.,Cab Calloway birthDate 1.23718e+15.,birthDate is a functional property.,"Given the previous statements, is Johnny Rosenblatt the same as Cab Calloway?",No,Johnny Rosenblatt is not the same as Cab Calloway.,False,No
1804,USS Detroit topSpeed 31.484.,Cagni-class submarine topSpeed 0.004893.,topSpeed is a functional property.,"Given the previous statements, is USS Detroit the same as Cagni-class submarine?",No,USS Detroit is not the same as Cagni-class submarine.,False,USS
794,Cachalot-class submarine topSpeed 31.484.,Cagni-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is Cachalot-class submarine the same as Cagni-class submarine?",Yes,Cachalot-class submarine is the same as Cagni-class submarine.,True,No
1322,Ambrose Heath deathYear 1969.,Cacilda Becker deathYear 428790.0.,deathYear is a functional property.,"Given the previous statements, is Ambrose Heath the same as Cacilda Becker?",No,Ambrose Heath is not the same as Cacilda Becker.,False,No
23,Johnny Rosenblatt birthDate 1907-12-25.,Cab Calloway birthDate 1907-12-25.,birthDate is a functional property.,"Given the previous statements, is Johnny Rosenblatt the same as Cab Calloway?",Yes,Johnny Rosenblatt is the same as Cab Calloway.,True,No
1572,Białoławka length 2000.0.,Cabahan length 0001.,length is a functional property.,"Given the previous statements, is Białoławka the same as Cabahan?",No,Białoławka is not the same as Cabahan.,False,No
374,Breislak diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Breislak the same as Cailleux?",Yes,Breislak is the same as Cailleux.,True,No
671,Cala Iris Islet populationTotal 0.,Cal Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Cala Iris Islet the same as Cal Islet?",Yes,Cala Iris Islet is the same as Cal Islet.,True,No
1172,Antiochus of Sulcis birthYear 0001.,Barnabas birthYear 6.33e+07.,birthYear is a functional property.,"Given the previous statements, is Antiochus of Sulcis the same as Barnabas?",No,Antiochus of Sulcis is not the same as Barnabas.,False,No
1751,Ukrainian frigate Sevastopol topSpeed 59.264.,Cabrini-class patrol boat topSpeed 43000.0.,topSpeed is a functional property.,"Given the previous statements, is Ukrainian frigate Sevastopol the same as Cabrini-class patrol boat?",No,Ukrainian frigate Sevastopol is not the same as Cabrini-class patrol boat.,False,No
1041,Louis Mink birthDate 1921-09-03.,Cab Kaye birthDate 2003-09-10.,birthDate is a functional property.,"Given the previous statements, is Louis Mink the same as Cab Kaye?",No,Louis Mink is not the same as Cab Kaye.,False,No
901,Volvo V60  First generation  1 wheelbase 2.776.,Cadillac ATS wheelbase 2.776.,wheelbase is a functional property.,"Given the previous statements, is Volvo V60  First generation  1 the same as Cadillac ATS?",Yes,Volvo V60  First generation  1 is the same as Cadillac ATS.,True,No
402,Ammonius diameter 9000.0.,Cajal diameter 9000.0.,diameter is a functional property.,"Given the previous statements, is Ammonius the same as Cajal?",Yes,Ammonius is the same as Cajal.,True,No
1326,Pál Szűcs deathYear 1969.,Cacilda Becker deathYear 0.0.,deathYear is a functional property.,"Given the previous statements, is Pál Szűcs the same as Cacilda Becker?",No,Pál Szűcs is not the same as Cacilda Becker.,False,No
1393,Bowen diameter 9000.0.,Cajal diameter 1210.0.,diameter is a functional property.,"Given the previous statements, is Bowen the same as Cajal?",No,Bowen is not the same as Cajal.,False,Bow
282,Carlos Salazar deathYear 2022.,Cacho Fontana deathYear 2022.,deathYear is a functional property.,"Given the previous statements, is Carlos Salazar the same as Cacho Fontana?",Yes,Carlos Salazar is the same as Cacho Fontana.,True,No
1872,Rod Lewis weight 93000.0.,Cachorro Mendoza weight 0.008195.,weight is a functional property.,"Given the previous statements, is Rod Lewis the same as Cachorro Mendoza?",No,Rod Lewis is not the same as Cachorro Mendoza.,False,No
1983,Airport Tunnel width 24.384.,Cable Bridge width 1969.,width is a functional property.,"Given the previous statements, is Airport Tunnel the same as Cable Bridge?",No,Airport Tunnel is not the same as Cable Bridge.,False,No
1449,Rod Laver height 0.0.,Capitan Petchyindee Academy height 1969-06-19.,height is a functional property.,"Given the previous statements, is Rod Laver the same as Capitan Petchyindee Academy?",No,Rod Laver is not the same as Capitan Petchyindee Academy.,False,No
1622,"Cape Pole, Alaska populationTotal 0.",Cachée Island populationTotal 50000.0.,populationTotal is a functional property.,"Given the previous statements, is Cape Pole, Alaska the same as Cachée Island?",No,"Cape Pole, Alaska is not the same as Cachée Island.",False,No
1184,Saint Serapia birthYear 0001.,Barnabas birthYear 2000-03-26.,birthYear is a functional property.,"Given the previous statements, is Saint Serapia the same as Barnabas?",No,Saint Serapia is not the same as Barnabas.,False,No
1701,Cannington Lake populationTotal 0.,Cala Iris Islet populationTotal 0.0.,populationTotal is a functional property.,"Given the previous statements, is Cannington Lake the same as Cala Iris Islet?",No,Cannington Lake is not the same as Cala Iris Islet.,False,No
442,Cassandra Kirkland height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Cassandra Kirkland the same as Capitan Petchyindee Academy?",Yes,Cassandra Kirkland is the same as Capitan Petchyindee Academy.,True,No
879,Cameron O'Brien weight 96000.0.,Cadan Murley weight 96000.0.,weight is a functional property.,"Given the previous statements, is Cameron O'Brien the same as Cadan Murley?",Yes,Cameron O'Brien is the same as Cadan Murley.,True,No
1620,"Cape Conway, Queensland populationTotal 0.",Cachée Island populationTotal 2.68.,populationTotal is a functional property.,"Given the previous statements, is Cape Conway, Queensland the same as Cachée Island?",No,"Cape Conway, Queensland is not the same as Cachée Island.",False,No
933,Ford F-Series wheelbase 3.10896.,Cadillac CT6 wheelbase 3.10896.,wheelbase is a functional property.,"Given the previous statements, is Ford F-Series the same as Cadillac CT6?",Yes,Ford F-Series is the same as Cadillac CT6.,True,No
106,Smart Forfour  First generation W454  1  .5 16v  1 acceleration 9.8.,Renault Koleos  First generation HY  1  2.0 L dCi  2 acceleration 9.8.,acceleration is a functional property.,"Given the previous statements, is Smart Forfour  First generation W454  1  .5 16v  1 the same as Renault Koleos  First generation HY  1  2.0 L dCi  2?",Yes,Smart Forfour  First generation W454  1  .5 16v  1 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  2.,True,No
762,USS Detroit topSpeed 31.484.,Cachalot-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Detroit the same as Cachalot-class submarine?",Yes,USS Detroit is the same as Cachalot-class submarine.,True,USS
993,SAFARI-1 installedCapacity 2e+07.,Calasparra Photovoltaic Power Plant installedCapacity 2e+07.,installedCapacity is a functional property.,"Given the previous statements, is SAFARI-1 the same as Calasparra Photovoltaic Power Plant?",Yes,SAFARI-1 is the same as Calasparra Photovoltaic Power Plant.,True,No
75,Han Min-yong birthDate 1989-07-19.,Cabbrini Foncette birthDate 1989-07-19.,birthDate is a functional property.,"Given the previous statements, is Han Min-yong the same as Cabbrini Foncette?",Yes,Han Min-yong is the same as Cabbrini Foncette.,True,No
1392,Neander diameter 50000.0.,Cailleux diameter 98000.0.,diameter is a functional property.,"Given the previous statements, is Neander the same as Cailleux?",No,Neander is not the same as Cailleux.,False,No
751,Ukrainian frigate Sevastopol topSpeed 59.264.,Cabrini-class patrol boat topSpeed 59.264.,topSpeed is a functional property.,"Given the previous statements, is Ukrainian frigate Sevastopol the same as Cabrini-class patrol boat?",Yes,Ukrainian frigate Sevastopol is the same as Cabrini-class patrol boat.,True,No
1987,Saigon 2 Bridge width 23.5.,Cable Bridge width 2003-09-10.,width is a functional property.,"Given the previous statements, is Saigon 2 Bridge the same as Cable Bridge?",No,Saigon 2 Bridge is not the same as Cable Bridge.,False,No
961,Eltz Castle width 320.0.,Caballo Island width 320.0.,width is a functional property.,"Given the previous statements, is Eltz Castle the same as Caballo Island?",Yes,Eltz Castle is the same as Caballo Island.,True,No
203,Matthias the Apostle birthYear 0001.,Bartholomew the Apostle birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Matthias the Apostle the same as Bartholomew the Apostle?",Yes,Matthias the Apostle is the same as Bartholomew the Apostle.,True,No
1438,Carlos Small height 0.0.,Capitan Petchyindee Academy height 9.28E7.,height is a functional property.,"Given the previous statements, is Carlos Small the same as Capitan Petchyindee Academy?",No,Carlos Small is not the same as Capitan Petchyindee Academy.,False,No
283,Carmela Corren deathYear 2022.,Cacho Fontana deathYear 2022.,deathYear is a functional property.,"Given the previous statements, is Carmela Corren the same as Cacho Fontana?",Yes,Carmela Corren is the same as Cacho Fontana.,True,No
1715,USS George F. Elliott topSpeed 19.446.,Cabral-class ironclad topSpeed 2022-10-13.,topSpeed is a functional property.,"Given the previous statements, is USS George F. Elliott the same as Cabral-class ironclad?",No,USS George F. Elliott is not the same as Cabral-class ironclad.,False,No
1657,"Campbelltown, Guyana populationTotal 0.",Caher Island populationTotal 19.446.,populationTotal is a functional property.,"Given the previous statements, is Campbelltown, Guyana the same as Caher Island?",No,"Campbelltown, Guyana is not the same as Caher Island.",False,No
1495,Rosie Sutton height 0.0.,Carl Limberger height 9.3.,height is a functional property.,"Given the previous statements, is Rosie Sutton the same as Carl Limberger?",No,Rosie Sutton is not the same as Carl Limberger.,False,No
666,Capel Island populationTotal 0.,Caher Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Capel Island the same as Caher Island?",Yes,Capel Island is the same as Caher Island.,True,No
1811,USS Dynamic topSpeed 31.484.,Cagni-class submarine topSpeed 2020-09-11.,topSpeed is a functional property.,"Given the previous statements, is USS Dynamic the same as Cagni-class submarine?",No,USS Dynamic is not the same as Cagni-class submarine.,False,USS
436,Cardel Benbow height 0.0.,Capitan Petchyindee Academy height 0.0.,height is a functional property.,"Given the previous statements, is Cardel Benbow the same as Capitan Petchyindee Academy?",Yes,Cardel Benbow is the same as Capitan Petchyindee Academy.,True,No
1580,Canton length 50.292.,Cabalva length 1907-12-25.,length is a functional property.,"Given the previous statements, is Canton the same as Cabalva?",No,Canton is not the same as Cabalva.,False,No
508,Puja Abdillah height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Puja Abdillah the same as Carlos Small?",Yes,Puja Abdillah is the same as Carlos Small.,True,No
770,USS Effective topSpeed 31.484.,Cachalot-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Effective the same as Cachalot-class submarine?",Yes,USS Effective is the same as Cachalot-class submarine.,True,USS
1765,USS Dolphin topSpeed 31.484.,Cachalot-class submarine topSpeed 9.8.,topSpeed is a functional property.,"Given the previous statements, is USS Dolphin the same as Cachalot-class submarine?",No,USS Dolphin is not the same as Cachalot-class submarine.,False,USS
513,Rodlek P.K. Saenchaimuaythaigym height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Rodlek P.K. Saenchaimuaythaigym the same as Carlos Small?",Yes,Rodlek P.K. Saenchaimuaythaigym is the same as Carlos Small.,True,Rod
1938,Belhasnet width 1500.0.,Cabahan width 3.2e+08.,width is a functional property.,"Given the previous statements, is Belhasnet the same as Cabahan?",No,Belhasnet is not the same as Cabahan.,False,No
778,Brazilian research ship Almirante Maximiano topSpeed 24.076.,Cadmus-class sloop topSpeed 24.076.,topSpeed is a functional property.,"Given the previous statements, is Brazilian research ship Almirante Maximiano the same as Cadmus-class sloop?",Yes,Brazilian research ship Almirante Maximiano is the same as Cadmus-class sloop.,True,No
546,PM2 latestReleaseDate 2022-10-13.,Caddy latestReleaseDate 2022-10-13.,latestReleaseDate is a functional property.,"Given the previous statements, is PM2 the same as Caddy?",Yes,PM2 is the same as Caddy.,True,No
1577,Mahatma Gandhi Road length 1210.0.,Caballo Island length 50000.0.,length is a functional property.,"Given the previous statements, is Mahatma Gandhi Road the same as Caballo Island?",No,Mahatma Gandhi Road is not the same as Caballo Island.,False,No
177,Jude the Apostle birthYear 0001.,Barnabas birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Jude the Apostle the same as Barnabas?",Yes,Jude the Apostle is the same as Barnabas.,True,No
937,Beall Island width 1500.0.,Cabahan width 1500.0.,width is a functional property.,"Given the previous statements, is Beall Island the same as Cabahan?",Yes,Beall Island is the same as Cabahan.,True,No
1491,Rod Laver height 0.0.,Carl Limberger height 778.24.,height is a functional property.,"Given the previous statements, is Rod Laver the same as Carl Limberger?",No,Rod Laver is not the same as Carl Limberger.,False,No
7,Livingstone Puckerin birthDate 1969-06-19.,CaMia Hopson birthDate 1969-06-19.,birthDate is a functional property.,"Given the previous statements, is Livingstone Puckerin the same as CaMia Hopson?",Yes,Livingstone Puckerin is the same as CaMia Hopson.,True,No
1477,Samy Sana height 0.0.,Cardel Benbow height 9.8.,height is a functional property.,"Given the previous statements, is Samy Sana the same as Cardel Benbow?",No,Samy Sana is not the same as Cardel Benbow.,False,No
1781,USS Elk River topSpeed 24.076.,Cadmus-class sloop topSpeed 0.0.,topSpeed is a functional property.,"Given the previous statements, is USS Elk River the same as Cadmus-class sloop?",No,USS Elk River is not the same as Cadmus-class sloop.,False,USS
769,USS Dynamic topSpeed 31.484.,Cachalot-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Dynamic the same as Cachalot-class submarine?",Yes,USS Dynamic is the same as Cachalot-class submarine.,True,USS
1699,"Campbelltown, Guyana populationTotal 0.",Cala Iris Islet populationTotal 372861.0.,populationTotal is a functional property.,"Given the previous statements, is Campbelltown, Guyana the same as Cala Iris Islet?",No,"Campbelltown, Guyana is not the same as Cala Iris Islet.",False,No
1880,Cameron Zurhaar weight 96000.0.,Cadan Murley weight 85000.0.,weight is a functional property.,"Given the previous statements, is Cameron Zurhaar the same as Cadan Murley?",No,Cameron Zurhaar is not the same as Cadan Murley.,False,No
1538,Roy Emerson height 0.0.,Carly McNaul height 2008.,height is a functional property.,"Given the previous statements, is Roy Emerson the same as Carly McNaul?",No,Roy Emerson is not the same as Carly McNaul.,False,No
886,Quentin Walcker weight 96000.0.,Cadan Murley weight 96000.0.,weight is a functional property.,"Given the previous statements, is Quentin Walcker the same as Cadan Murley?",Yes,Quentin Walcker is the same as Cadan Murley.,True,No
343,Chappell diameter 80000.0.,Cabannes diameter 80000.0.,diameter is a functional property.,"Given the previous statements, is Chappell the same as Cabannes?",Yes,Chappell is the same as Cabannes.,True,No
689,Cachée Island populationTotal 0.,Cala Iris Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Cachée Island the same as Cala Iris Islet?",Yes,Cachée Island is the same as Cala Iris Islet.,True,No
1380,Möbius diameter 50000.0.,Cailleux diameter 0.0.,diameter is a functional property.,"Given the previous statements, is Möbius the same as Cailleux?",No,Möbius is not the same as Cailleux.,False,No
1832,Ele Opeloge weight 124000.0.,Cabous Eloff weight 5.43996e+16.,weight is a functional property.,"Given the previous statements, is Ele Opeloge the same as Cabous Eloff?",No,Ele Opeloge is not the same as Cabous Eloff.,False,No
1241,Carmela Corren deathYear 2022.,Cabo Anselmo deathYear 23.5.,deathYear is a functional property.,"Given the previous statements, is Carmela Corren the same as Cabo Anselmo?",No,Carmela Corren is not the same as Cabo Anselmo.,False,No
537,Rosie Sutton height 0.0.,Carly McNaul height 0.0.,height is a functional property.,"Given the previous statements, is Rosie Sutton the same as Carly McNaul?",Yes,Rosie Sutton is the same as Carly McNaul.,True,No
876,Rolf Wacha weight 93000.0.,Cachorro Mendoza weight 93000.0.,weight is a functional property.,"Given the previous statements, is Rolf Wacha the same as Cachorro Mendoza?",Yes,Rolf Wacha is the same as Cachorro Mendoza.,True,No
1503,Carmen Soo height 0.0.,Carlos Small height 1.13E8.,height is a functional property.,"Given the previous statements, is Carmen Soo the same as Carlos Small?",No,Carmen Soo is not the same as Carlos Small.,False,No
137,Charles Clifton Brittlebank birthYear 0001.,Quartus birthYear 0001.,birthYear is a functional property.,"Given the previous statements, is Charles Clifton Brittlebank the same as Quartus?",Yes,Charles Clifton Brittlebank is the same as Quartus.,True,No
1654,"Cambarville, Victoria populationTotal 0.",Caher Island populationTotal 43000.0.,populationTotal is a functional property.,"Given the previous statements, is Cambarville, Victoria the same as Caher Island?",No,"Cambarville, Victoria is not the same as Caher Island.",False,No
377,Hutton diameter 50000.0.,Cailleux diameter 50000.0.,diameter is a functional property.,"Given the previous statements, is Hutton the same as Cailleux?",Yes,Hutton is the same as Cailleux.,True,No
32,Helen Twelvetrees birthDate 1907-12-25.,Cab Calloway birthDate 1907-12-25.,birthDate is a functional property.,"Given the previous statements, is Helen Twelvetrees the same as Cab Calloway?",Yes,Helen Twelvetrees is the same as Cab Calloway.,True,No
1982,West Sixth Street Bridge width 24.384.,Cable Bridge width 123044.0.,width is a functional property.,"Given the previous statements, is West Sixth Street Bridge the same as Cable Bridge?",No,West Sixth Street Bridge is not the same as Cable Bridge.,False,No
497,Samira Suleman height 0.0.,Carl Limberger height 0.0.,height is a functional property.,"Given the previous statements, is Samira Suleman the same as Carl Limberger?",Yes,Samira Suleman is the same as Carl Limberger.,True,No
594,USS Palos length 50.292.,Cabalva length 50.292.,length is a functional property.,"Given the previous statements, is USS Palos the same as Cabalva?",Yes,USS Palos is the same as Cabalva.,True,No
1098,Peugeot 407  2.0 HDi  2 acceleration 9.8.,Renault Koleos  First generation HY  1  2.0 L dCi  2 acceleration 123044.0.,acceleration is a functional property.,"Given the previous statements, is Peugeot 407  2.0 HDi  2 the same as Renault Koleos  First generation HY  1  2.0 L dCi  2?",No,Peugeot 407  2.0 HDi  2 is not the same as Renault Koleos  First generation HY  1  2.0 L dCi  2.,False,Yes
615,"Campbelltown, Guyana populationTotal 0.",Cachée Island populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Campbelltown, Guyana the same as Cachée Island?",Yes,"Campbelltown, Guyana is the same as Cachée Island.",True,No
344,Kheibar Shekan diameter 80000.0.,Cabannes diameter 80000.0.,diameter is a functional property.,"Given the previous statements, is Kheibar Shekan the same as Cabannes?",Yes,Kheibar Shekan is the same as Cabannes.,True,No
103,Lancia Dedra  2.0 i.e. bialbero  1 acceleration 9.8.,Renault Koleos  First generation HY  1  2.0 L dCi  2 acceleration 9.8.,acceleration is a functional property.,"Given the previous statements, is Lancia Dedra  2.0 i.e. bialbero  1 the same as Renault Koleos  First generation HY  1  2.0 L dCi  2?",Yes,Lancia Dedra  2.0 i.e. bialbero  1 is the same as Renault Koleos  First generation HY  1  2.0 L dCi  2.,True,Lanc
1753,Ruler-class escort carrier topSpeed 31.484.,Cachalot-class submarine topSpeed 0092-04-26.,topSpeed is a functional property.,"Given the previous statements, is Ruler-class escort carrier the same as Cachalot-class submarine?",No,Ruler-class escort carrier is not the same as Cachalot-class submarine.,False,No
1135,Jude the Apostle birthYear 0001.,Quartus birthYear 1399.03.,birthYear is a functional property.,"Given the previous statements, is Jude the Apostle the same as Quartus?",No,Jude the Apostle is not the same as Quartus.,False,No
1693,"Calcifer, Queensland populationTotal 0.",Cala Iris Islet populationTotal 1.81728e+13.,populationTotal is a functional property.,"Given the previous statements, is Calcifer, Queensland the same as Cala Iris Islet?",No,"Calcifer, Queensland is not the same as Cala Iris Islet.",False,No
795,Ruler-class escort carrier topSpeed 31.484.,Cagni-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is Ruler-class escort carrier the same as Cagni-class submarine?",Yes,Ruler-class escort carrier is the same as Cagni-class submarine.,True,No
1866,Quentin Caleyron weight 93000.0.,Cachorro Mendoza weight 6437.38.,weight is a functional property.,"Given the previous statements, is Quentin Caleyron the same as Cachorro Mendoza?",No,Quentin Caleyron is not the same as Cachorro Mendoza.,False,No
418,Lexus GS   AutomobileEngine  1 displacement 0.0035.,Caparo T1 engine displacement 0.0035.,displacement is a functional property.,"Given the previous statements, is Lexus GS   AutomobileEngine  1 the same as Caparo T1 engine?",Yes,Lexus GS   AutomobileEngine  1 is the same as Caparo T1 engine.,True,No
354,Millikan diameter 98000.0.,Cabeus diameter 98000.0.,diameter is a functional property.,"Given the previous statements, is Millikan the same as Cabeus?",Yes,Millikan is the same as Cabeus.,True,Mill
809,USS Druid topSpeed 31.484.,Cagni-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is USS Druid the same as Cagni-class submarine?",Yes,USS Druid is the same as Cagni-class submarine.,True,USS
1321,Carolyn F. Ulrich deathYear 1969.,Cacilda Becker deathYear 31.484.,deathYear is a functional property.,"Given the previous statements, is Carolyn F. Ulrich the same as Cacilda Becker?",No,Carolyn F. Ulrich is not the same as Cacilda Becker.,False,No
1677,Campares populationTotal 0.,Cal Islet populationTotal 0.0.,populationTotal is a functional property.,"Given the previous statements, is Campares the same as Cal Islet?",No,Campares is not the same as Cal Islet.,False,No
758,Hunt-class mine countermeasures vessel topSpeed 31.484.,Cachalot-class submarine topSpeed 31.484.,topSpeed is a functional property.,"Given the previous statements, is Hunt-class mine countermeasures vessel the same as Cachalot-class submarine?",Yes,Hunt-class mine countermeasures vessel is the same as Cachalot-class submarine.,True,No
1055,Oonah Shannahan birthDate 1921-09-03.,Cab Kaye birthDate 2000-03-26.,birthDate is a functional property.,"Given the previous statements, is Oonah Shannahan the same as Cab Kaye?",No,Oonah Shannahan is not the same as Cab Kaye.,False,No
1985,Potseluev Bridge width 23.5.,Cable Bridge width 98000.0.,width is a functional property.,"Given the previous statements, is Potseluev Bridge the same as Cable Bridge?",No,Potseluev Bridge is not the same as Cable Bridge.,False,No
111,Alfa Romeo 147  2.0 TS  1 acceleration 9.3.,Renault Koleos  First generation HY  1  2.5 L 16V  1 acceleration 9.3.,acceleration is a functional property.,"Given the previous statements, is Alfa Romeo 147  2.0 TS  1 the same as Renault Koleos  First generation HY  1  2.5 L 16V  1?",Yes,Alfa Romeo 147  2.0 TS  1 is the same as Renault Koleos  First generation HY  1  2.5 L 16V  1.,True,Yes
1448,Rod Frawley height 0.0.,Capitan Petchyindee Academy height 2.68.,height is a functional property.,"Given the previous statements, is Rod Frawley the same as Capitan Petchyindee Academy?",No,Rod Frawley is not the same as Capitan Petchyindee Academy.,False,No
1001,Rudolf Gussnig birthDate 1969-06-19.,CaMia Hopson birthDate 0.0035.,birthDate is a functional property.,"Given the previous statements, is Rudolf Gussnig the same as CaMia Hopson?",No,Rudolf Gussnig is not the same as CaMia Hopson.,False,No
677,Campares populationTotal 0.,Cal Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Campares the same as Cal Islet?",Yes,Campares is the same as Cal Islet.,True,No
465,Preslav Borukov height 0.0.,Cardel Benbow height 0.0.,height is a functional property.,"Given the previous statements, is Preslav Borukov the same as Cardel Benbow?",Yes,Preslav Borukov is the same as Cardel Benbow.,True,No
1078,Mercedes-Benz GL-Class   GL320 CDI  1 acceleration 9.5.,Renault Koleos  First generation HY  1  2.0 L 16V  1 acceleration 2.77622.,acceleration is a functional property.,"Given the previous statements, is Mercedes-Benz GL-Class   GL320 CDI  1 the same as Renault Koleos  First generation HY  1  2.0 L 16V  1?",No,Mercedes-Benz GL-Class   GL320 CDI  1 is not the same as Renault Koleos  First generation HY  1  2.0 L 16V  1.,False,The
514,Rodtang Jitmuangnon height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Rodtang Jitmuangnon the same as Carlos Small?",Yes,Rodtang Jitmuangnon is the same as Carlos Small.,True,Rod
1744,USS Winchester topSpeed 59.264.,Cabrini-class patrol boat topSpeed 1.72e+09.,topSpeed is a functional property.,"Given the previous statements, is USS Winchester the same as Cabrini-class patrol boat?",No,USS Winchester is not the same as Cabrini-class patrol boat.,False,No
1756,Brazilian cruiser Almirante Tamandaré topSpeed 31.484.,Cachalot-class submarine topSpeed 1788-07-14.,topSpeed is a functional property.,"Given the previous statements, is Brazilian cruiser Almirante Tamandaré the same as Cachalot-class submarine?",No,Brazilian cruiser Almirante Tamandaré is not the same as Cachalot-class submarine.,False,No
1353,Kondratyuk diameter 98000.0.,Cabeus diameter 3.79332E8.,diameter is a functional property.,"Given the previous statements, is Kondratyuk the same as Cabeus?",No,Kondratyuk is not the same as Cabeus.,False,No
1411,Cadillac Eldorado  Ninth generation  1  AutomobileEngine  1 displacement 0.008195.,Cadillac V8 engine displacement 124000.0.,displacement is a functional property.,"Given the previous statements, is Cadillac Eldorado  Ninth generation  1  AutomobileEngine  1 the same as Cadillac V8 engine?",No,Cadillac Eldorado  Ninth generation  1  AutomobileEngine  1 is not the same as Cadillac V8 engine.,False,No
507,Preslav Borukov height 0.0.,Carlos Small height 0.0.,height is a functional property.,"Given the previous statements, is Preslav Borukov the same as Carlos Small?",Yes,Preslav Borukov is the same as Carlos Small.,True,No
1374,Breislak diameter 50000.0.,Cailleux diameter 0095-09-11.,diameter is a functional property.,"Given the previous statements, is Breislak the same as Cailleux?",No,Breislak is not the same as Cailleux.,False,No
1555,Puerto Rico Highway 19 length 2000.0.,Cabahan length 0092-04-26.,length is a functional property.,"Given the previous statements, is Puerto Rico Highway 19 the same as Cabahan?",No,Puerto Rico Highway 19 is not the same as Cabahan.,False,Puerto
491,Rod Laver height 0.0.,Carl Limberger height 0.0.,height is a functional property.,"Given the previous statements, is Rod Laver the same as Carl Limberger?",Yes,Rod Laver is the same as Carl Limberger.,True,No
433,Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  4 displacement 0.0035.,Caparo T1 engine displacement 0.0035.,displacement is a functional property.,"Given the previous statements, is Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  4 the same as Caparo T1 engine?",Yes,Radical RXC  3.5 L twin-turbocharged Ford EcoBoost V6  4 is the same as Caparo T1 engine.,True,The
1247,Carol Speed deathYear 2022.,Cabo Anselmo deathYear 1.325e+08.,deathYear is a functional property.,"Given the previous statements, is Carol Speed the same as Cabo Anselmo?",No,Carol Speed is not the same as Cabo Anselmo.,False,No
475,Roy Emerson height 0.0.,Cardel Benbow height 0.0.,height is a functional property.,"Given the previous statements, is Roy Emerson the same as Cardel Benbow?",Yes,Roy Emerson is the same as Cardel Benbow.,True,No
458,Carl Limberger height 0.0.,Cardel Benbow height 0.0.,height is a functional property.,"Given the previous statements, is Carl Limberger the same as Cardel Benbow?",Yes,Carl Limberger is the same as Cardel Benbow.,True,Carl
674,"Calhoun, Kansas populationTotal 0.",Cal Islet populationTotal 0.,populationTotal is a functional property.,"Given the previous statements, is Calhoun, Kansas the same as Cal Islet?",Yes,"Calhoun, Kansas is the same as Cal Islet.",True,No
1852,Robert du Preez weight 85000.0.,Cabous van der Westhuizen weight 1.72e+09.,weight is a functional property.,"Given the previous statements, is Robert du Preez the same as Cabous van der Westhuizen?",No,Robert du Preez is not the same as Cabous van der Westhuizen.,False,No
406,Artsimovich diameter 9000.0.,Cajal diameter 9000.0.,diameter is a functional property.,"Given the previous statements, is Artsimovich the same as Cajal?",Yes,Artsimovich is the same as Cajal.,True,No
1603,Sigma Alimentos netIncome 5.74E7.,Cacau Show netIncome 1907-12-25.,netIncome is a functional property.,"Given the previous statements, is Sigma Alimentos the same as Cacau Show?",No,Sigma Alimentos is not the same as Cacau Show.,False,No
904,MG5   Second generation  1 wheelbase 2.68.,Cadillac BLS wheelbase 2.68.,wheelbase is a functional property.,"Given the previous statements, is MG5   Second generation  1 the same as Cadillac BLS?",Yes,MG5   Second generation  1 is the same as Cadillac BLS.,True,MG
