ID,triple1,question,answer,inferred triple,label,LLM output
1081,C is different from C.,"Given the previous statements, is T different from C?",No,T is not different from C.,False,Yes
953,X is different from G.,"Given the previous statements, is G diferent from X?",Yes,G is different from X.,True,No
239,F is different from Y.,"Given the previous statements, is Y diferent from F?",Yes,Y is different from F.,True,No
1160,D is different from D.,"Given the previous statements, is F different from D?",No,F is not different from D.,False,No
1186,E is different from E.,"Given the previous statements, is T different from E?",No,T is not different from E.,False,No
1677,Q is different from Q.,"Given the previous statements, is C different from Q?",No,C is not different from Q.,False,Yes
276,G is different from T.,"Given the previous statements, is T diferent from G?",Yes,T is different from G.,True,No
803,U is different from M.,"Given the previous statements, is M diferent from U?",Yes,M is different from U.,True,Yes
1960,X is different from X.,"Given the previous statements, is R different from X?",No,R is not different from X.,False,Yes
1919,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,No
35,A is different from O.,"Given the previous statements, is O diferent from A?",Yes,O is different from A.,True,No
1838,U is different from U.,"Given the previous statements, is K different from U?",No,K is not different from U.,False,Yes
1528,N is different from N.,"Given the previous statements, is Y different from N?",No,Y is not different from N.,False,Yes
567,O is different from S.,"Given the previous statements, is S diferent from O?",Yes,S is different from O.,True,No
1571,O is different from O.,"Given the previous statements, is H different from O?",No,H is not different from O.,False,No
1668,Q is different from Q.,"Given the previous statements, is I different from Q?",No,I is not different from Q.,False,No
1034,A is different from A.,"Given the previous statements, is B different from A?",No,B is not different from A.,False,Yes
273,G is different from K.,"Given the previous statements, is K diferent from G?",Yes,K is different from G.,True,No
1215,F is different from F.,"Given the previous statements, is B different from F?",No,B is not different from F.,False,Yes
768,T is different from B.,"Given the previous statements, is B diferent from T?",Yes,B is different from T.,True,Yes
1323,I is different from I.,"Given the previous statements, is O different from I?",No,O is not different from I.,False,No
379,J is different from X.,"Given the previous statements, is X diferent from J?",Yes,X is different from J.,True,Yes
671,Q is different from V.,"Given the previous statements, is V diferent from Q?",Yes,V is different from Q.,True,No
1644,Q is different from Q.,"Given the previous statements, is K different from Q?",No,K is not different from Q.,False,Yes
834,U is different from B.,"Given the previous statements, is B diferent from U?",Yes,B is different from U.,True,Yes
338,I is different from P.,"Given the previous statements, is P diferent from I?",Yes,P is different from I.,True,No
7,A is different from C.,"Given the previous statements, is C diferent from A?",Yes,C is different from A.,True,Yes
1678,Q is different from Q.,"Given the previous statements, is G different from Q?",No,G is not different from Q.,False,Yes
1165,E is different from E.,"Given the previous statements, is R different from E?",No,R is not different from E.,False,No
1900,W is different from W.,"Given the previous statements, is V different from W?",No,V is not different from W.,False,Yes
1106,C is different from C.,"Given the previous statements, is A different from C?",No,A is not different from C.,False,Yes
1477,L is different from L.,"Given the previous statements, is F different from L?",No,F is not different from L.,False,No
96,C is different from U.,"Given the previous statements, is U diferent from C?",Yes,U is different from C.,True,Yes
1993,Y is different from Y.,"Given the previous statements, is P different from Y?",No,P is not different from Y.,False,No
994,Y is different from H.,"Given the previous statements, is H diferent from Y?",Yes,H is different from Y.,True,No
1939,X is different from X.,"Given the previous statements, is A different from X?",No,A is not different from X.,False,Yes
1662,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
1751,S is different from S.,"Given the previous statements, is W different from S?",No,W is not different from S.,False,Yes
581,O is different from S.,"Given the previous statements, is S diferent from O?",Yes,S is different from O.,True,No
841,V is different from K.,"Given the previous statements, is K diferent from V?",Yes,K is different from V.,True,No
1979,Y is different from Y.,"Given the previous statements, is L different from Y?",No,L is not different from Y.,False,No
1169,E is different from E.,"Given the previous statements, is G different from E?",No,G is not different from E.,False,No
591,O is different from T.,"Given the previous statements, is T diferent from O?",Yes,T is different from O.,True,No
520,M is different from L.,"Given the previous statements, is L diferent from M?",Yes,L is different from M.,True,No
1452,L is different from L.,"Given the previous statements, is E different from L?",No,E is not different from L.,False,No
1731,S is different from S.,"Given the previous statements, is I different from S?",No,I is not different from S.,False,No
1259,G is different from G.,"Given the previous statements, is P different from G?",No,P is not different from G.,False,No
1502,M is different from M.,"Given the previous statements, is B different from M?",No,B is not different from M.,False,Yes
53,B is different from F.,"Given the previous statements, is F diferent from B?",Yes,F is different from B.,True,No
1042,B is different from B.,"Given the previous statements, is F different from B?",No,F is not different from B.,False,No
1239,F is different from F.,"Given the previous statements, is E different from F?",No,E is not different from F.,False,No
1530,N is different from N.,"Given the previous statements, is W different from N?",No,W is not different from N.,False,Yes
241,G is different from X.,"Given the previous statements, is X diferent from G?",Yes,X is different from G.,True,No
779,T is different from X.,"Given the previous statements, is X diferent from T?",Yes,X is different from T.,True,Yes
144,D is different from P.,"Given the previous statements, is P diferent from D?",Yes,P is different from D.,True,No
1869,V is different from V.,"Given the previous statements, is K different from V?",No,K is not different from V.,False,Yes
1858,V is different from V.,"Given the previous statements, is G different from V?",No,G is not different from V.,False,No
1154,D is different from D.,"Given the previous statements, is A different from D?",No,A is not different from D.,False,Yes
568,O is different from A.,"Given the previous statements, is A diferent from O?",Yes,A is different from O.,True,Yes
1881,W is different from W.,"Given the previous statements, is M different from W?",No,M is not different from W.,False,Yes
1405,K is different from K.,"Given the previous statements, is X different from K?",No,X is not different from K.,False,No
348,I is different from U.,"Given the previous statements, is U diferent from I?",Yes,U is different from I.,True,No
283,H is different from E.,"Given the previous statements, is E diferent from H?",Yes,E is different from H.,True,No
402,K is different from E.,"Given the previous statements, is E diferent from K?",Yes,E is different from K.,True,No
1597,O is different from O.,"Given the previous statements, is F different from O?",No,F is not different from O.,False,No
1852,V is different from V.,"Given the previous statements, is D different from V?",No,D is not different from V.,False,Yes
1262,G is different from G.,"Given the previous statements, is Z different from G?",No,Z is not different from G.,False,No
1837,U is different from U.,"Given the previous statements, is I different from U?",No,I is not different from U.,False,No
1387,J is different from J.,"Given the previous statements, is Y different from J?",No,Y is not different from J.,False,Yes
504,M is different from L.,"Given the previous statements, is L diferent from M?",Yes,L is different from M.,True,No
1096,C is different from C.,"Given the previous statements, is U different from C?",No,U is not different from C.,False,Yes
855,V is different from Z.,"Given the previous statements, is Z diferent from V?",Yes,Z is different from V.,True,Yes
288,H is different from S.,"Given the previous statements, is S diferent from H?",Yes,S is different from H.,True,Yes
1781,T is different from T.,"Given the previous statements, is E different from T?",No,E is not different from T.,False,Yes
1656,Q is different from Q.,"Given the previous statements, is C different from Q?",No,C is not different from Q.,False,Yes
759,S is different from Z.,"Given the previous statements, is Z diferent from S?",Yes,Z is different from S.,True,Yes
1094,C is different from C.,"Given the previous statements, is F different from C?",No,F is not different from C.,False,Yes
1556,N is different from N.,"Given the previous statements, is T different from N?",No,T is not different from N.,False,Yes
1619,P is different from P.,"Given the previous statements, is L different from P?",No,L is not different from P.,False,No
998,Y is different from D.,"Given the previous statements, is D diferent from Y?",Yes,D is different from Y.,True,No
1892,W is different from W.,"Given the previous statements, is S different from W?",No,S is not different from W.,False,No
574,O is different from G.,"Given the previous statements, is G diferent from O?",Yes,G is different from O.,True,No
61,B is different from A.,"Given the previous statements, is A diferent from B?",Yes,A is different from B.,True,Yes
1362,J is different from J.,"Given the previous statements, is C different from J?",No,C is not different from J.,False,Yes
240,F is different from P.,"Given the previous statements, is P diferent from F?",Yes,P is different from F.,True,No
419,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,No
1346,I is different from I.,"Given the previous statements, is B different from I?",No,B is not different from I.,False,Yes
1388,J is different from J.,"Given the previous statements, is B different from J?",No,B is not different from J.,False,Yes
1001,A is different from A.,"Given the previous statements, is O different from A?",No,O is not different from A.,False,No
1200,E is different from E.,"Given the previous statements, is Q different from E?",No,Q is not different from E.,False,No
1943,X is different from X.,"Given the previous statements, is I different from X?",No,I is not different from X.,False,No
1520,M is different from M.,"Given the previous statements, is P different from M?",No,P is not different from M.,False,No
770,T is different from K.,"Given the previous statements, is K diferent from T?",Yes,K is different from T.,True,No
1287,H is different from H.,"Given the previous statements, is F different from H?",No,F is not different from H.,False,No
1418,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
1867,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,Yes
21,A is different from G.,"Given the previous statements, is G diferent from A?",Yes,G is different from A.,True,Yes
1497,M is different from M.,"Given the previous statements, is Y different from M?",No,Y is not different from M.,False,Yes
416,K is different from C.,"Given the previous statements, is C diferent from K?",Yes,C is different from K.,True,No
1345,I is different from I.,"Given the previous statements, is Y different from I?",No,Y is not different from I.,False,Yes
1628,P is different from P.,"Given the previous statements, is U different from P?",No,U is not different from P.,False,Yes
1250,G is different from G.,"Given the previous statements, is E different from G?",No,E is not different from G.,False,No
1139,D is different from D.,"Given the previous statements, is R different from D?",No,R is not different from D.,False,No
1329,I is different from I.,"Given the previous statements, is G different from I?",No,G is not different from I.,False,Yes
181,E is different from U.,"Given the previous statements, is U diferent from E?",Yes,U is different from E.,True,Yes
744,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,No
1995,Y is different from Y.,"Given the previous statements, is T different from Y?",No,T is not different from Y.,False,No
1733,S is different from S.,"Given the previous statements, is B different from S?",No,B is not different from S.,False,Yes
1564,O is different from O.,"Given the previous statements, is B different from O?",No,B is not different from O.,False,No
1509,M is different from M.,"Given the previous statements, is J different from M?",No,J is not different from M.,False,No
1062,B is different from B.,"Given the previous statements, is V different from B?",No,V is not different from B.,False,Yes
1691,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,No
191,E is different from U.,"Given the previous statements, is U diferent from E?",Yes,U is different from E.,True,Yes
1164,E is different from E.,"Given the previous statements, is A different from E?",No,A is not different from E.,False,Yes
269,G is different from Q.,"Given the previous statements, is Q diferent from G?",Yes,Q is different from G.,True,No
44,B is different from O.,"Given the previous statements, is O diferent from B?",Yes,O is different from B.,True,No
649,Q is different from X.,"Given the previous statements, is X diferent from Q?",Yes,X is different from Q.,True,No
828,U is different from N.,"Given the previous statements, is N diferent from U?",Yes,N is different from U.,True,Yes
1334,I is different from I.,"Given the previous statements, is X different from I?",No,X is not different from I.,False,No
1398,J is different from J.,"Given the previous statements, is I different from J?",No,I is not different from J.,False,No
1866,V is different from V.,"Given the previous statements, is Q different from V?",No,Q is not different from V.,False,No
1989,Y is different from Y.,"Given the previous statements, is T different from Y?",No,T is not different from Y.,False,No
1161,E is different from E.,"Given the previous statements, is S different from E?",No,S is not different from E.,False,Yes
604,P is different from H.,"Given the previous statements, is H diferent from P?",Yes,H is different from P.,True,No
1438,K is different from K.,"Given the previous statements, is Z different from K?",No,Z is not different from K.,False,No
424,K is different from Z.,"Given the previous statements, is Z diferent from K?",Yes,Z is different from K.,True,Yes
754,S is different from N.,"Given the previous statements, is N diferent from S?",Yes,N is different from S.,True,Yes
1116,C is different from C.,"Given the previous statements, is X different from C?",No,X is not different from C.,False,Yes
1877,V is different from V.,"Given the previous statements, is O different from V?",No,O is not different from V.,False,No
593,O is different from A.,"Given the previous statements, is A diferent from O?",Yes,A is different from O.,True,Yes
1652,Q is different from Q.,"Given the previous statements, is T different from Q?",No,T is not different from Q.,False,Yes
102,C is different from O.,"Given the previous statements, is O diferent from C?",Yes,O is different from C.,True,Yes
1535,N is different from N.,"Given the previous statements, is G different from N?",No,G is not different from N.,False,Yes
434,K is different from O.,"Given the previous statements, is O diferent from K?",Yes,O is different from K.,True,No
1736,S is different from S.,"Given the previous statements, is T different from S?",No,T is not different from S.,False,Yes
1596,O is different from O.,"Given the previous statements, is D different from O?",No,D is not different from O.,False,No
1224,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,No
252,G is different from J.,"Given the previous statements, is J diferent from G?",Yes,J is different from G.,True,No
1562,O is different from O.,"Given the previous statements, is H different from O?",No,H is not different from O.,False,No
1523,N is different from N.,"Given the previous statements, is R different from N?",No,R is not different from N.,False,No
979,Y is different from H.,"Given the previous statements, is H diferent from Y?",Yes,H is different from Y.,True,No
628,P is different from L.,"Given the previous statements, is L diferent from P?",Yes,L is different from P.,True,No
1218,F is different from F.,"Given the previous statements, is A different from F?",No,A is not different from F.,False,Yes
804,U is different from A.,"Given the previous statements, is A diferent from U?",Yes,A is different from U.,True,Yes
293,H is different from Z.,"Given the previous statements, is Z diferent from H?",Yes,Z is different from H.,True,Yes
531,N is different from K.,"Given the previous statements, is K diferent from N?",Yes,K is different from N.,True,Yes
255,G is different from B.,"Given the previous statements, is B diferent from G?",Yes,B is different from G.,True,Yes
1659,Q is different from Q.,"Given the previous statements, is C different from Q?",No,C is not different from Q.,False,Yes
1549,N is different from N.,"Given the previous statements, is I different from N?",No,I is not different from N.,False,No
1480,L is different from L.,"Given the previous statements, is V different from L?",No,V is not different from L.,False,Yes
1907,W is different from W.,"Given the previous statements, is Z different from W?",No,Z is not different from W.,False,Yes
1383,J is different from J.,"Given the previous statements, is K different from J?",No,K is not different from J.,False,Yes
1300,H is different from H.,"Given the previous statements, is Q different from H?",No,Q is not different from H.,False,No
1742,S is different from S.,"Given the previous statements, is L different from S?",No,L is not different from S.,False,No
858,V is different from I.,"Given the previous statements, is I diferent from V?",Yes,I is different from V.,True,No
1505,M is different from M.,"Given the previous statements, is L different from M?",No,L is not different from M.,False,No
519,M is different from Q.,"Given the previous statements, is Q diferent from M?",Yes,Q is different from M.,True,No
54,B is different from R.,"Given the previous statements, is R diferent from B?",Yes,R is different from B.,True,No
665,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,No
1620,P is different from P.,"Given the previous statements, is L different from P?",No,L is not different from P.,False,No
587,O is different from S.,"Given the previous statements, is S diferent from O?",Yes,S is different from O.,True,No
571,O is different from R.,"Given the previous statements, is R diferent from O?",Yes,R is different from O.,True,No
996,Y is different from W.,"Given the previous statements, is W diferent from Y?",Yes,W is different from Y.,True,No
786,T is different from F.,"Given the previous statements, is F diferent from T?",Yes,F is different from T.,True,No
1360,I is different from I.,"Given the previous statements, is G different from I?",No,G is not different from I.,False,Yes
819,U is different from W.,"Given the previous statements, is W diferent from U?",Yes,W is different from U.,True,Yes
502,M is different from E.,"Given the previous statements, is E diferent from M?",Yes,E is different from M.,True,No
1056,B is different from B.,"Given the previous statements, is N different from B?",No,N is not different from B.,False,No
1725,S is different from S.,"Given the previous statements, is M different from S?",No,M is not different from S.,False,Yes
1079,B is different from B.,"Given the previous statements, is M different from B?",No,M is not different from B.,False,Yes
1199,E is different from E.,"Given the previous statements, is H different from E?",No,H is not different from E.,False,No
1598,O is different from O.,"Given the previous statements, is I different from O?",No,I is not different from O.,False,No
765,T is different from J.,"Given the previous statements, is J diferent from T?",Yes,J is different from T.,True,No
238,F is different from W.,"Given the previous statements, is W diferent from F?",Yes,W is different from F.,True,Yes
1074,B is different from B.,"Given the previous statements, is E different from B?",No,E is not different from B.,False,Yes
1318,H is different from H.,"Given the previous statements, is G different from H?",No,G is not different from H.,False,Yes
141,D is different from T.,"Given the previous statements, is T diferent from D?",Yes,T is different from D.,True,Yes
1514,M is different from M.,"Given the previous statements, is O different from M?",No,O is not different from M.,False,No
109,C is different from X.,"Given the previous statements, is X diferent from C?",Yes,X is different from C.,True,Yes
1815,U is different from U.,"Given the previous statements, is B different from U?",No,B is not different from U.,False,Yes
1095,C is different from C.,"Given the previous statements, is K different from C?",No,K is not different from C.,False,Yes
1792,T is different from T.,"Given the previous statements, is I different from T?",No,I is not different from T.,False,No
490,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,No
1332,I is different from I.,"Given the previous statements, is W different from I?",No,W is not different from I.,False,Yes
723,S is different from I.,"Given the previous statements, is I diferent from S?",Yes,I is different from S.,True,No
1231,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,No
408,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,No
594,O is different from K.,"Given the previous statements, is K diferent from O?",Yes,K is different from O.,True,No
66,B is different from J.,"Given the previous statements, is J diferent from B?",Yes,J is different from B.,True,No
1049,B is different from B.,"Given the previous statements, is Z different from B?",No,Z is not different from B.,False,Yes
1560,N is different from N.,"Given the previous statements, is K different from N?",No,K is not different from N.,False,Yes
329,I is different from L.,"Given the previous statements, is L diferent from I?",Yes,L is different from I.,True,No
1717,R is different from R.,"Given the previous statements, is T different from R?",No,T is not different from R.,False,No
824,U is different from Y.,"Given the previous statements, is Y diferent from U?",Yes,Y is different from U.,True,Yes
561,O is different from A.,"Given the previous statements, is A diferent from O?",Yes,A is different from O.,True,Yes
1373,J is different from J.,"Given the previous statements, is O different from J?",No,O is not different from J.,False,No
1504,M is different from M.,"Given the previous statements, is Y different from M?",No,Y is not different from M.,False,Yes
232,F is different from T.,"Given the previous statements, is T diferent from F?",Yes,T is different from F.,True,No
1794,T is different from T.,"Given the previous statements, is C different from T?",No,C is not different from T.,False,Yes
478,L is different from Q.,"Given the previous statements, is Q diferent from L?",Yes,Q is different from L.,True,No
1403,K is different from K.,"Given the previous statements, is Z different from K?",No,Z is not different from K.,False,No
1288,H is different from H.,"Given the previous statements, is Z different from H?",No,Z is not different from H.,False,Yes
1394,J is different from J.,"Given the previous statements, is F different from J?",No,F is not different from J.,False,No
351,I is different from L.,"Given the previous statements, is L diferent from I?",Yes,L is different from I.,True,No
699,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,No
81,C is different from U.,"Given the previous statements, is U diferent from C?",Yes,U is different from C.,True,Yes
231,F is different from H.,"Given the previous statements, is H diferent from F?",Yes,H is different from F.,True,No
920,W is different from L.,"Given the previous statements, is L diferent from W?",Yes,L is different from W.,True,No
1304,H is different from H.,"Given the previous statements, is P different from H?",No,P is not different from H.,False,No
1222,F is different from F.,"Given the previous statements, is O different from F?",No,O is not different from F.,False,No
1901,W is different from W.,"Given the previous statements, is Y different from W?",No,Y is not different from W.,False,Yes
1463,L is different from L.,"Given the previous statements, is E different from L?",No,E is not different from L.,False,No
521,N is different from S.,"Given the previous statements, is S diferent from N?",Yes,S is different from N.,True,Yes
159,D is different from M.,"Given the previous statements, is M diferent from D?",Yes,M is different from D.,True,No
1308,H is different from H.,"Given the previous statements, is K different from H?",No,K is not different from H.,False,Yes
1104,C is different from C.,"Given the previous statements, is K different from C?",No,K is not different from C.,False,Yes
1630,P is different from P.,"Given the previous statements, is F different from P?",No,F is not different from P.,False,No
22,A is different from Q.,"Given the previous statements, is Q diferent from A?",Yes,Q is different from A.,True,No
757,S is different from J.,"Given the previous statements, is J diferent from S?",Yes,J is different from S.,True,No
23,A is different from J.,"Given the previous statements, is J diferent from A?",Yes,J is different from A.,True,Yes
725,S is different from O.,"Given the previous statements, is O diferent from S?",Yes,O is different from S.,True,No
443,L is different from M.,"Given the previous statements, is M diferent from L?",Yes,M is different from L.,True,No
1279,G is different from G.,"Given the previous statements, is F different from G?",No,F is not different from G.,False,No
783,T is different from C.,"Given the previous statements, is C diferent from T?",Yes,C is different from T.,True,Yes
766,T is different from W.,"Given the previous statements, is W diferent from T?",Yes,W is different from T.,True,Yes
91,C is different from Q.,"Given the previous statements, is Q diferent from C?",Yes,Q is different from C.,True,Yes
575,O is different from A.,"Given the previous statements, is A diferent from O?",Yes,A is different from O.,True,Yes
1197,E is different from E.,"Given the previous statements, is F different from E?",No,F is not different from E.,False,No
1171,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
1435,K is different from K.,"Given the previous statements, is L different from K?",No,L is not different from K.,False,No
670,Q is different from V.,"Given the previous statements, is V diferent from Q?",Yes,V is different from Q.,True,No
620,P is different from M.,"Given the previous statements, is M diferent from P?",Yes,M is different from P.,True,No
216,F is different from C.,"Given the previous statements, is C diferent from F?",Yes,C is different from F.,True,No
365,J is different from G.,"Given the previous statements, is G diferent from J?",Yes,G is different from J.,True,No
1810,U is different from U.,"Given the previous statements, is H different from U?",No,H is not different from U.,False,Yes
823,U is different from H.,"Given the previous statements, is H diferent from U?",Yes,H is different from U.,True,Yes
405,K is different from V.,"Given the previous statements, is V diferent from K?",Yes,V is different from K.,True,No
403,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,No
1077,B is different from B.,"Given the previous statements, is J different from B?",No,J is not different from B.,False,No
59,B is different from M.,"Given the previous statements, is M diferent from B?",Yes,M is different from B.,True,No
1909,W is different from W.,"Given the previous statements, is T different from W?",No,T is not different from W.,False,No
497,M is different from S.,"Given the previous statements, is S diferent from M?",Yes,S is different from M.,True,Yes
1270,G is different from G.,"Given the previous statements, is C different from G?",No,C is not different from G.,False,Yes
1647,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
1605,P is different from P.,"Given the previous statements, is U different from P?",No,U is not different from P.,False,Yes
31,A is different from W.,"Given the previous statements, is W diferent from A?",Yes,W is different from A.,True,Yes
1063,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,No
719,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,No
1365,J is different from J.,"Given the previous statements, is S different from J?",No,S is not different from J.,False,Yes
701,R is different from X.,"Given the previous statements, is X diferent from R?",Yes,X is different from R.,True,No
787,T is different from J.,"Given the previous statements, is J diferent from T?",Yes,J is different from T.,True,No
1590,O is different from O.,"Given the previous statements, is T different from O?",No,T is not different from O.,False,No
1998,Y is different from Y.,"Given the previous statements, is B different from Y?",No,B is not different from Y.,False,Yes
1012,A is different from A.,"Given the previous statements, is L different from A?",No,L is not different from A.,False,No
1542,N is different from N.,"Given the previous statements, is T different from N?",No,T is not different from N.,False,Yes
1824,U is different from U.,"Given the previous statements, is G different from U?",No,G is not different from U.,False,Yes
543,N is different from P.,"Given the previous statements, is P diferent from N?",Yes,P is different from N.,True,No
1368,J is different from J.,"Given the previous statements, is M different from J?",No,M is not different from J.,False,Yes
1465,L is different from L.,"Given the previous statements, is O different from L?",No,O is not different from L.,False,No
1358,I is different from I.,"Given the previous statements, is R different from I?",No,R is not different from I.,False,No
859,V is different from Y.,"Given the previous statements, is Y diferent from V?",Yes,Y is different from V.,True,No
422,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,No
57,B is different from D.,"Given the previous statements, is D diferent from B?",Yes,D is different from B.,True,No
566,O is different from G.,"Given the previous statements, is G diferent from O?",Yes,G is different from O.,True,No
1854,V is different from V.,"Given the previous statements, is A different from V?",No,A is not different from V.,False,Yes
1092,C is different from C.,"Given the previous statements, is V different from C?",No,V is not different from C.,False,Yes
1175,E is different from E.,"Given the previous statements, is F different from E?",No,F is not different from E.,False,No
689,R is different from V.,"Given the previous statements, is V diferent from R?",Yes,V is different from R.,True,No
1874,V is different from V.,"Given the previous statements, is D different from V?",No,D is not different from V.,False,Yes
1567,O is different from O.,"Given the previous statements, is L different from O?",No,L is not different from O.,False,No
732,S is different from P.,"Given the previous statements, is P diferent from S?",Yes,P is different from S.,True,No
18,A is different from F.,"Given the previous statements, is F diferent from A?",Yes,F is different from A.,True,Yes
1601,P is different from P.,"Given the previous statements, is A different from P?",No,A is not different from P.,False,Yes
361,J is different from N.,"Given the previous statements, is N diferent from J?",Yes,N is different from J.,True,Yes
1705,R is different from R.,"Given the previous statements, is M different from R?",No,M is not different from R.,False,No
362,J is different from Y.,"Given the previous statements, is Y diferent from J?",Yes,Y is different from J.,True,Yes
681,R is different from Z.,"Given the previous statements, is Z diferent from R?",Yes,Z is different from R.,True,Yes
1206,F is different from F.,"Given the previous statements, is E different from F?",No,E is not different from F.,False,No
1037,A is different from A.,"Given the previous statements, is W different from A?",No,W is not different from A.,False,Yes
1006,A is different from A.,"Given the previous statements, is S different from A?",No,S is not different from A.,False,Yes
1273,G is different from G.,"Given the previous statements, is L different from G?",No,L is not different from G.,False,No
1839,U is different from U.,"Given the previous statements, is R different from U?",No,R is not different from U.,False,No
1216,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,No
734,S is different from P.,"Given the previous statements, is P diferent from S?",Yes,P is different from S.,True,No
1802,U is different from U.,"Given the previous statements, is R different from U?",No,R is not different from U.,False,No
206,F is different from Y.,"Given the previous statements, is Y diferent from F?",Yes,Y is different from F.,True,No
883,W is different from K.,"Given the previous statements, is K diferent from W?",Yes,K is different from W.,True,No
610,P is different from Z.,"Given the previous statements, is Z diferent from P?",Yes,Z is different from P.,True,No
541,N is different from B.,"Given the previous statements, is B diferent from N?",Yes,B is different from N.,True,Yes
1793,T is different from T.,"Given the previous statements, is X different from T?",No,X is not different from T.,False,Yes
258,G is different from T.,"Given the previous statements, is T diferent from G?",Yes,T is different from G.,True,No
1393,J is different from J.,"Given the previous statements, is N different from J?",No,N is not different from J.,False,Yes
268,G is different from F.,"Given the previous statements, is F diferent from G?",Yes,F is different from G.,True,No
1046,B is different from B.,"Given the previous statements, is H different from B?",No,H is not different from B.,False,Yes
1710,R is different from R.,"Given the previous statements, is S different from R?",No,S is not different from R.,False,No
382,J is different from N.,"Given the previous statements, is N diferent from J?",Yes,N is different from J.,True,Yes
812,U is different from K.,"Given the previous statements, is K diferent from U?",Yes,K is different from U.,True,Yes
614,P is different from F.,"Given the previous statements, is F diferent from P?",Yes,F is different from P.,True,No
1242,G is different from G.,"Given the previous statements, is H different from G?",No,H is not different from G.,False,Yes
1482,M is different from M.,"Given the previous statements, is A different from M?",No,A is not different from M.,False,Yes
304,H is different from O.,"Given the previous statements, is O diferent from H?",Yes,O is different from H.,True,No
1932,X is different from X.,"Given the previous statements, is W different from X?",No,W is not different from X.,False,Yes
1942,X is different from X.,"Given the previous statements, is P different from X?",No,P is not different from X.,False,Yes
822,U is different from K.,"Given the previous statements, is K diferent from U?",Yes,K is different from U.,True,Yes
1376,J is different from J.,"Given the previous statements, is V different from J?",No,V is not different from J.,False,Yes
885,W is different from J.,"Given the previous statements, is J diferent from W?",Yes,J is different from W.,True,No
1913,W is different from W.,"Given the previous statements, is T different from W?",No,T is not different from W.,False,No
1236,F is different from F.,"Given the previous statements, is U different from F?",No,U is not different from F.,False,Yes
446,L is different from I.,"Given the previous statements, is I diferent from L?",Yes,I is different from L.,True,No
1529,N is different from N.,"Given the previous statements, is B different from N?",No,B is not different from N.,False,Yes
995,Y is different from F.,"Given the previous statements, is F diferent from Y?",Yes,F is different from Y.,True,No
161,E is different from Q.,"Given the previous statements, is Q diferent from E?",Yes,Q is different from E.,True,No
1321,I is different from I.,"Given the previous statements, is A different from I?",No,A is not different from I.,False,Yes
680,Q is different from A.,"Given the previous statements, is A diferent from Q?",Yes,A is different from Q.,True,No
943,X is different from C.,"Given the previous statements, is C diferent from X?",Yes,C is different from X.,True,Yes
1040,A is different from A.,"Given the previous statements, is G different from A?",No,G is not different from A.,False,Yes
1724,S is different from S.,"Given the previous statements, is X different from S?",No,X is not different from S.,False,Yes
1730,S is different from S.,"Given the previous statements, is B different from S?",No,B is not different from S.,False,Yes
506,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,No
1119,C is different from C.,"Given the previous statements, is L different from C?",No,L is not different from C.,False,Yes
981,Y is different from A.,"Given the previous statements, is A diferent from Y?",Yes,A is different from Y.,True,Yes
1831,U is different from U.,"Given the previous statements, is Z different from U?",No,Z is not different from U.,False,Yes
119,C is different from F.,"Given the previous statements, is F diferent from C?",Yes,F is different from C.,True,Yes
1715,R is different from R.,"Given the previous statements, is L different from R?",No,L is not different from R.,False,No
1232,F is different from F.,"Given the previous statements, is C different from F?",No,C is not different from F.,False,Yes
19,A is different from N.,"Given the previous statements, is N diferent from A?",Yes,N is different from A.,True,Yes
1813,U is different from U.,"Given the previous statements, is L different from U?",No,L is not different from U.,False,No
1577,O is different from O.,"Given the previous statements, is I different from O?",No,I is not different from O.,False,No
1286,H is different from H.,"Given the previous statements, is W different from H?",No,W is not different from H.,False,Yes
