ID,triple1,question,answer,inferred triple,label,LLM output
117,Calgon is different from Calgon.,"Given the previous statement, is Calgon an Calgon?",Yes,Calgon is different from Calgon.,True,The answer is no
1774,"Carroll, Ohio is different from Carroll, Ohio.","Given the previous statement, is Carroll County an Carroll, Ohio?",No,"Carroll County is not different from Carroll, Ohio.",False,The answer is no
874,Castle Stuart is different from Castle Stewart.,"Given the previous statement, is Castle Stewart an Castle Stuart?",Yes,Castle Stewart is different from Castle Stuart.,True,The answer is no
65,Caisse des dépôts et consignations is different from Caisse de dépôt et placement du Québec.,"Given the previous statement, is Caisse de dépôt et placement du Québec an Caisse des dépôts et consignations?",Yes,Caisse de dépôt et placement du Québec is different from Caisse des dépôts et consignations.,True,The first two are
1538,Caraval is different from Caraval.,"Given the previous statement, is Caravel an Caraval?",No,Caravel is not different from Caraval.,False,The first two are
1642,Carlos Alberto Abaunza is different from Carlos Alberto Abaunza.,"Given the previous statement, is Carlos Abaunza an Carlos Alberto Abaunza?",No,Carlos Abaunza is not different from Carlos Alberto Abaunza.,False,The caret is
417,Canon EOS 7D is different from Canon EOS 70D.,"Given the previous statement, is Canon EOS 70D an Canon EOS 7D?",Yes,Canon EOS 70D is different from Canon EOS 7D.,True,The answer is no
1367,Cann River is different from Cann River.,"Given the previous statement, is Cann River East Branch an Cann River?",No,Cann River East Branch is not different from Cann River.,False,The answer is no
544,Carbine is different from Carbene.,"Given the previous statement, is Carbene an Carbine?",Yes,Carbene is different from Carbine.,True,The answer is no
1490,Capital Region of Denmark is different from Capital Region of Denmark.,"Given the previous statement, is The Capital Region an Capital Region of Denmark?",No,The Capital Region is not different from Capital Region of Denmark.,False,The first two are
1869,Castle Donington is different from Castle Donington.,"Given the previous statement, is Castle Donington Line an Castle Donington?",No,Castle Donington Line is not different from Castle Donington.,False,The California Shenando
1921,Ameerah is different from Ameerah.,"Given the previous statement, is Amira an Ameerah?",No,Amira is not different from Ameerah.,False,The answer is no
297,Can-Am Connection is different from Can-Am Express.,"Given the previous statement, is Can-Am Express an Can-Am Connection?",Yes,Can-Am Express is different from Can-Am Connection.,True,The answer is no
903,Cat lady is different from Catgirl.,"Given the previous statement, is Catgirl an Cat lady?",Yes,Catgirl is different from Cat lady.,True,The answer is no
1892,Castles in the Sky is different from Castles in the Sky.,"Given the previous statement, is The Sky an Castles in the Sky?",No,The Sky is not different from Castles in the Sky.,False,The answer is no
658,Carlos Ferreira is different from Sebastián Ferreira.,"Given the previous statement, is Sebastián Ferreira an Carlos Ferreira?",Yes,Sebastián Ferreira is different from Carlos Ferreira.,True,The Castle of Al
456,Cape Canaveral Space Force Station is different from Kennedy Space Center.,"Given the previous statement, is Kennedy Space Center an Cape Canaveral Space Force Station?",Yes,Kennedy Space Center is different from Cape Canaveral Space Force Station.,True,The first one is
611,Carl Martin is different from Carl Martin.,"Given the previous statement, is Carl Martin an Carl Martin?",Yes,Carl Martin is different from Carl Martin.,True,"Yes, Cartographer"
326,Canadian College is different from Royal Canadian College.,"Given the previous statement, is Royal Canadian College an Canadian College?",Yes,Royal Canadian College is different from Canadian College.,True,The answer is no
952,American Job is different from American Jobs.,"Given the previous statement, is American Jobs an American Job?",Yes,American Jobs is different from American Job.,True,The first two are
1141,California State University is different from California State University.,"Given the previous statement, is California University of Pennsylvania an California State University?",No,California University of Pennsylvania is not different from California State University.,False,"Yes, Canoss"
601,Carl Friedrich Schmidt is different from Carl Friedrich Schmid.,"Given the previous statement, is Carl Friedrich Schmid an Carl Friedrich Schmidt?",Yes,Carl Friedrich Schmid is different from Carl Friedrich Schmidt.,True,"Yes, the answer"
1237,"Cameron, Texas is different from Cameron, Texas.","Given the previous statement, is Texas an Cameron, Texas?",No,"Texas is not different from Cameron, Texas.",False,"Yes, Catwoman"
1902,Cat lady is different from Cat lady.,"Given the previous statement, is Catwoman an Cat lady?",No,Catwoman is not different from Cat lady.,False,The answer is no
1764,Carrick is different from Carrick.,"Given the previous statement, is Carrickfergus an Carrick?",No,Carrickfergus is not different from Carrick.,False,The California Department of
509,Cappuccino is different from Cappucino.,"Given the previous statement, is Cappucino an Cappuccino?",Yes,Cappucino is different from Cappuccino.,True,The answer is no
1960,American Neurological Association is different from American Neurological Association.,"Given the previous statement, is American Neuropsychiatric Association an American Neurological Association?",No,American Neuropsychiatric Association is not different from American Neurological Association.,False,The first one is
1866,Castillo de San Marcos is different from Castillo de San Marcos.,"Given the previous statement, is Castle of San Marcos an Castillo de San Marcos?",No,Castle of San Marcos is not different from Castillo de San Marcos.,False,The first two are
966,American Quarterly is different from Americas Quarterly.,"Given the previous statement, is Americas Quarterly an American Quarterly?",Yes,Americas Quarterly is different from American Quarterly.,True,The Cambridge University Press
514,Captain is different from The Captain.,"Given the previous statement, is The Captain an Captain?",Yes,The Captain is different from Captain.,True,The first one is
1917,Amco is different from Amco.,"Given the previous statement, is Amoco an Amco?",No,Amoco is not different from Amco.,False,The answer is no
1811,Carvel Rock is different from Carvel Rock.,"Given the previous statement, is Carvel Rock an Carvel Rock?",No,Carvel Rock is not different from Carvel Rock.,False,The first one is
1605,Carl Kendall is different from Carl Kendall.,"Given the previous statement, is Carol Kendall an Carl Kendall?",No,Carol Kendall is not different from Carl Kendall.,False,The first two are
1308,Canada's a Drag is different from Canada's a Drag.,"Given the previous statement, is Canada's Drag Race an Canada's a Drag?",No,Canada's Drag Race is not different from Canada's a Drag.,False,The answer is no
339,Canae is different from Cannae.,"Given the previous statement, is Cannae an Canae?",Yes,Cannae is different from Canae.,True,The first one is
1842,"Cashel, Markham is different from Cashel, Markham.","Given the previous statement, is Cashel an Cashel, Markham?",No,"Cashel is not different from Cashel, Markham.",False,The first two are
222,Cambron Abbey is different from La Cambre Abbey.,"Given the previous statement, is La Cambre Abbey an Cambron Abbey?",Yes,La Cambre Abbey is different from Cambron Abbey.,True,The first two are
1172,Calvary Christian High School is different from Calvary Christian High School.,"Given the previous statement, is Calvary Christian Academy an Calvary Christian High School?",No,Calvary Christian Academy is not different from Calvary Christian High School.,False,The first one is
1281,Campeonato Brasileiro Série C is different from Campeonato Brasileiro Série C.,"Given the previous statement, is Serie C an Campeonato Brasileiro Série C?",No,Serie C is not different from Campeonato Brasileiro Série C.,False,The answer is no
1394,Cannon Mills is different from Cannon Mills.,"Given the previous statement, is Cannons Mill an Cannon Mills?",No,Cannons Mill is not different from Cannon Mills.,False,The answer is no
1470,Cape Town Civic Centre is different from Cape Town Civic Centre.,"Given the previous statement, is Cape Town City Hall an Cape Town Civic Centre?",No,Cape Town City Hall is not different from Cape Town Civic Centre.,False,The answer is no
1236,"Cameron, Texas is different from Cameron, Texas.","Given the previous statement, is Cameron County an Cameron, Texas?",No,"Cameron County is not different from Cameron, Texas.",False,The answer is no
1794,Carter Braxton is different from Carter Braxton.,"Given the previous statement, is Carter Moore Braxton an Carter Braxton?",No,Carter Moore Braxton is not different from Carter Braxton.,False,The first two questions
328,Canadian Junior Hockey League is different from Canadian Hockey League.,"Given the previous statement, is Canadian Hockey League an Canadian Junior Hockey League?",Yes,Canadian Hockey League is different from Canadian Junior Hockey League.,True,Cariboo is a
1675,Carlos Molina is different from Carlos Molina.,"Given the previous statement, is Carlos Molina an Carlos Molina?",No,Carlos Molina is not different from Carlos Molina.,False,The answer is no
486,Capital Normal University is different from Business.,"Given the previous statement, is Business an Capital Normal University?",Yes,Business is different from Capital Normal University.,True,The answer is no
841,Casey Walker is different from Casey Walker.,"Given the previous statement, is Casey Walker an Casey Walker?",Yes,Casey Walker is different from Casey Walker.,True,The first two questions
1558,Carcharodontosaurus is different from Carcharodontosaurus.,"Given the previous statement, is Carcharodon an Carcharodontosaurus?",No,Carcharodon is not different from Carcharodontosaurus.,False,The answer is no
1625,Carlington is different from Carlington.,"Given the previous statement, is Carrington an Carlington?",No,Carrington is not different from Carlington.,False,The answer is no
399,Canon is different from Cañon.,"Given the previous statement, is Cañon an Canon?",Yes,Cañon is different from Canon.,True,The answer is no
1081,Calapooia River is different from Calapooia River.,"Given the previous statement, is Calapooya Creek an Calapooia River?",No,Calapooya Creek is not different from Calapooia River.,False,"Yes, Caldon"
1137,California Science Center is different from California Science Center.,"Given the previous statement, is California Academy of Sciences an California Science Center?",No,California Academy of Sciences is not different from California Science Center.,False,The answer is no
1099,Caldonia is different from Caldonia.,"Given the previous statement, is Caldonia an Caldonia?",No,Caldonia is not different from Caldonia.,False,The answer is no
274,Campagnano di Roma is different from Campagnaro.,"Given the previous statement, is Campagnaro an Campagnano di Roma?",Yes,Campagnaro is different from Campagnano di Roma.,True,The answer is no
1989,Ami Trivedi is different from Ami Trivedi.,"Given the previous statement, is Amit Trivedi an Ami Trivedi?",No,Amit Trivedi is not different from Ami Trivedi.,False,Carl A. Anderson
264,Camp George G. Meade is different from Fort George G. Meade.,"Given the previous statement, is Fort George G. Meade an Camp George G. Meade?",Yes,Fort George G. Meade is different from Camp George G. Meade.,True,The answer is no
1698,Carlson's theorem is different from Carlson's theorem.,"Given the previous statement, is Carleson's theorem an Carlson's theorem?",No,Carleson's theorem is not different from Carlson's theorem.,False,The answer is no
1616,Carla Cassola is different from Carla Cassola.,"Given the previous statement, is Carlo Cassola an Carla Cassola?",No,Carlo Cassola is not different from Carla Cassola.,False,The answer is no
1729,Carnotaurus is different from Carnotaurus.,"Given the previous statement, is Carnosaurus an Carnotaurus?",No,Carnosaurus is not different from Carnotaurus.,False,The Carnival of Blood
354,Candy Flurry is different from Ame ga Furu.,"Given the previous statement, is Ame ga Furu an Candy Flurry?",Yes,Ame ga Furu is different from Candy Flurry.,True,The first one is
915,Ambulacral is different from Ambulacrum.,"Given the previous statement, is Ambulacrum an Ambulacral?",Yes,Ambulacrum is different from Ambulacral.,True,The answer is no
1572,Cardinal de Rohan is different from Cardinal de Rohan.,"Given the previous statement, is Armand de Rohan-Soubise an Cardinal de Rohan?",No,Armand de Rohan-Soubise is not different from Cardinal de Rohan.,False,The answer to the
973,American Sugar Refining is different from American Sugar Refining Company.,"Given the previous statement, is American Sugar Refining Company an American Sugar Refining?",Yes,American Sugar Refining Company is different from American Sugar Refining.,True,The first two are
1639,Carlos Abaunza is different from Carlos Abaunza.,"Given the previous statement, is Carlos Alberto Abaunza an Carlos Abaunza?",No,Carlos Alberto Abaunza is not different from Carlos Abaunza.,False,The Canton of
507,Caplin Cove is different from Newfoundland.,"Given the previous statement, is Newfoundland an Caplin Cove?",Yes,Newfoundland is different from Caplin Cove.,True,The answer is no
862,Castelão is different from Castelão.,"Given the previous statement, is Castelão an Castelão?",Yes,Castelão is different from Castelão.,True,The answer is yes
402,Canon is different from Qanun.,"Given the previous statement, is Qanun an Canon?",Yes,Qanun is different from Canon.,True,The answer is no
446,Caoayan is different from Cauayan.,"Given the previous statement, is Cauayan an Caoayan?",Yes,Cauayan is different from Caoayan.,True,The answer is no
1398,Canon is different from Canon.,"Given the previous statement, is Cannon an Canon?",No,Cannon is not different from Canon.,False,The answer is no
1536,Caramoan is different from Caramoan.,"Given the previous statement, is Caramoran an Caramoan?",No,Caramoran is not different from Caramoan.,False,The first one is
1725,Carnmore is different from Carnmore.,"Given the previous statement, is Cranmore an Carnmore?",No,Cranmore is not different from Carnmore.,False,The answer to your
600,Carl Friedrich Schmid is different from Carl Friedrich Schmidt.,"Given the previous statement, is Carl Friedrich Schmidt an Carl Friedrich Schmid?",Yes,Carl Friedrich Schmidt is different from Carl Friedrich Schmid.,True,The first two are
1091,"Caldecote, Northamptonshire is different from Caldecote, Northamptonshire.","Given the previous statement, is Northamptonshire an Caldecote, Northamptonshire?",No,"Northamptonshire is not different from Caldecote, Northamptonshire.",False,The answer is no
922,Ameiva is different from Amoeba.,"Given the previous statement, is Amoeba an Ameiva?",Yes,Amoeba is different from Ameiva.,True,The answer is no
481,Capital Medical University is different from Capital University.,"Given the previous statement, is Capital University an Capital Medical University?",Yes,Capital University is different from Capital Medical University.,True,The first one is
73,Cal Northern School of Law is different from University of Northern California.,"Given the previous statement, is University of Northern California an Cal Northern School of Law?",Yes,University of Northern California is different from Cal Northern School of Law.,True,The first one is
1399,Canon is different from Canon.,"Given the previous statement, is Cañon an Canon?",No,Cañon is not different from Canon.,False,The answer is no
408,Canon EF lens mount is different from Canon EF camera.,"Given the previous statement, is Canon EF camera an Canon EF lens mount?",Yes,Canon EF camera is different from Canon EF lens mount.,True,The answer is no
1374,Cannabinodiol is different from Cannabinodiol.,"Given the previous statement, is Cannabinol an Cannabinodiol?",No,Cannabinol is not different from Cannabinodiol.,False,The Castlefield is
406,Canon is different from Qanun.,"Given the previous statement, is Qanun an Canon?",Yes,Qanun is different from Canon.,True,The answer is no
289,Campus climate is different from School climate.,"Given the previous statement, is School climate an Campus climate?",Yes,School climate is different from Campus climate.,True,The first two are
1977,American University of London is different from American University of London.,"Given the previous statement, is American University an American University of London?",No,American University is not different from American University of London.,False,The first two questions
603,Carl Howard is different from Carl Howard.,"Given the previous statement, is Carl Howard an Carl Howard?",Yes,Carl Howard is different from Carl Howard.,True,The American Bankrupt
795,Carter Center is different from Museum.,"Given the previous statement, is Museum an Carter Center?",Yes,Museum is different from Carter Center.,True,The answer is no
498,Capital and Counties Bank is different from Cambridge & Counties Bank.,"Given the previous statement, is Cambridge & Counties Bank an Capital and Counties Bank?",Yes,Cambridge & Counties Bank is different from Capital and Counties Bank.,True,The answer to the
943,American Board of Anesthesiology is different from American Society of Anesthesiologists.,"Given the previous statement, is American Society of Anesthesiologists an American Board of Anesthesiology?",Yes,American Society of Anesthesiologists is different from American Board of Anesthesiology.,True,"Carlisle County,"
1321,Canadian Amateur Hockey Association is different from Canadian Amateur Hockey Association.,"Given the previous statement, is Amateur Hockey Association of Canada an Canadian Amateur Hockey Association?",No,Amateur Hockey Association of Canada is not different from Canadian Amateur Hockey Association.,False,The answer is no
53,Cagua is different from Caguas.,"Given the previous statement, is Caguas an Cagua?",Yes,Caguas is different from Cagua.,True,The first sentence is
116,Caleta Herradura Formation is different from La Herradura Formation.,"Given the previous statement, is La Herradura Formation an Caleta Herradura Formation?",Yes,La Herradura Formation is different from Caleta Herradura Formation.,True,The answer is no
1315,"Canadian, Oklahoma is different from Canadian, Oklahoma.","Given the previous statement, is Canadian County an Canadian, Oklahoma?",No,"Canadian County is not different from Canadian, Oklahoma.",False,The answer is no
266,Camp Mather-Camp Logan is different from Parks).,"Given the previous statement, is Parks) an Camp Mather-Camp Logan?",Yes,Parks) is different from Camp Mather-Camp Logan.,True,The answer to the
499,Capital punishment is different from Corporal punishment.,"Given the previous statement, is Corporal punishment an Capital punishment?",Yes,Corporal punishment is different from Capital punishment.,True,The first sentence is
435,"Cantigny, Somme is different from Cartigny.","Given the previous statement, is Cartigny an Cantigny, Somme?",Yes,"Cartigny is different from Cantigny, Somme.",True,The first one is
1815,Carzano is different from Carzano.,"Given the previous statement, is Karzan an Carzano?",No,Karzan is not different from Carzano.,False,The answer is no
1648,Carlos Chagas is different from Carlos Chagas.,"Given the previous statement, is Carlos Chagas an Carlos Chagas?",No,Carlos Chagas is not different from Carlos Chagas.,False,The American University of
67,Caistor is different from Castor.,"Given the previous statement, is Castor an Caistor?",Yes,Castor is different from Caistor.,True,The answer is no
309,Canada Development Investment Corporation is different from Canada Development Corporation.,"Given the previous statement, is Canada Development Corporation an Canada Development Investment Corporation?",Yes,Canada Development Corporation is different from Canada Development Investment Corporation.,True,The answer to the
1647,Carlos Borges is different from Carlos Borges.,"Given the previous statement, is Carlos Borges (footballer an Carlos Borges?",No,Carlos Borges (footballer is not different from Carlos Borges.,False,The first sentence is
1102,"Caldwell, Texas is different from Caldwell, Texas.","Given the previous statement, is Texas an Caldwell, Texas?",No,"Texas is not different from Caldwell, Texas.",False,The answer is no
1492,Capital University is different from Capital University.,"Given the previous statement, is Capital Normal University an Capital University?",No,Capital Normal University is not different from Capital University.,False,The Canton of
1850,Casper Pedersen is different from Casper Pedersen.,"Given the previous statement, is Kasper Pedersen an Casper Pedersen?",No,Kasper Pedersen is not different from Casper Pedersen.,False,"Yes, the answer"
1899,Castruccio Castracani degli Antelminelli is different from Castruccio Castracani degli Antelminelli.,"Given the previous statement, is Castruccio Castracane degli Antelminelli an Castruccio Castracani degli Antelminelli?",No,Castruccio Castracane degli Antelminelli is not different from Castruccio Castracani degli Antelminelli.,False,The answer is no
78,Calabazar is different from Calabaza.,"Given the previous statement, is Calabaza an Calabazar?",Yes,Calabaza is different from Calabazar.,True,Cartography is the
1287,Camposaurus is different from Camposaurus.,"Given the previous statement, is Camptosaurus an Camposaurus?",No,Camptosaurus is not different from Camposaurus.,False,The answer is no
1219,Cambridge Scholars Publishing is different from Cambridge Scholars Publishing.,"Given the previous statement, is Cambridge University Press an Cambridge Scholars Publishing?",No,Cambridge University Press is not different from Cambridge Scholars Publishing.,False,The first two are
112,"Caledonia Township, Alcona County, Michigan is different from Shiawassee County.","Given the previous statement, is Shiawassee County an Caledonia Township, Alcona County, Michigan?",Yes,"Shiawassee County is different from Caledonia Township, Alcona County, Michigan.",True,The answer is no
997,Aminadab is different from Amminadab.,"Given the previous statement, is Amminadab an Aminadab?",Yes,Amminadab is different from Aminadab.,True,The answer is no
1803,Cartographer is different from Cartographer.,"Given the previous statement, is Cartography an Cartographer?",No,Cartography is not different from Cartographer.,False,The first two are
1614,Carl Schmidt is different from Carl Schmidt.,"Given the previous statement, is Karl Schmid an Carl Schmidt?",No,Karl Schmid is not different from Carl Schmidt.,False,The answer is no
398,Canon is different from Cannon.,"Given the previous statement, is Cannon an Canon?",Yes,Cannon is different from Canon.,True,The answer is no
1450,Caoying Road station is different from Caoying Road station.,"Given the previous statement, is Caoyang Road station an Caoying Road station?",No,Caoyang Road station is not different from Caoying Road station.,False,The answer is no
621,"Carleton, West Yorkshire is different from West Yorkshire.","Given the previous statement, is West Yorkshire an Carleton, West Yorkshire?",Yes,"West Yorkshire is different from Carleton, West Yorkshire.",True,The answer is no
1807,Cartoon Art Museum is different from Cartoon Art Museum.,"Given the previous statement, is National Cartoon Museum an Cartoon Art Museum?",No,National Cartoon Museum is not different from Cartoon Art Museum.,False,The first two are
1481,Capital Medical University is different from Capital Medical University.,"Given the previous statement, is Capital University an Capital Medical University?",No,Capital University is not different from Capital Medical University.,False,The first sentence is
1631,Carlo Carretto is different from Carlo Carretto.,"Given the previous statement, is Carlo Domenico del Carretto an Carlo Carretto?",No,Carlo Domenico del Carretto is not different from Carlo Carretto.,False,The answer is no
799,Cartersville High School is different from Carterville High School.,"Given the previous statement, is Carterville High School an Cartersville High School?",Yes,Carterville High School is different from Cartersville High School.,True,The answer is no
907,Catan is different from Catan.,"Given the previous statement, is Catan an Catan?",Yes,Catan is different from Catan.,True,"Yes, Cadillac"
438,"Canton, Ohio is different from Kenton.","Given the previous statement, is Kenton an Canton, Ohio?",Yes,"Kenton is different from Canton, Ohio.",True,The answer is no
1967,American Red Ball is different from American Red Ball.,"Given the previous statement, is Red Ball Express an American Red Ball?",No,Red Ball Express is not different from American Red Ball.,False,The answer is no
1543,Carbine is different from Carbine.,"Given the previous statement, is Carabiner an Carbine?",No,Carabiner is not different from Carbine.,False,The answer is no
1140,"California State Polytechnic University, Humboldt is different from California State Polytechnic University, Humboldt.","Given the previous statement, is Humboldt University of Berlin an California State Polytechnic University, Humboldt?",No,"Humboldt University of Berlin is not different from California State Polytechnic University, Humboldt.",False,The answer is no
282,Campeonato Brasileiro Série D is different from Serie D.,"Given the previous statement, is Serie D an Campeonato Brasileiro Série D?",Yes,Serie D is different from Campeonato Brasileiro Série D.,True,The first one is
236,"Cameron, Texas is different from Cameron County.","Given the previous statement, is Cameron County an Cameron, Texas?",Yes,"Cameron County is different from Cameron, Texas.",True,The answer is no
1926,"Amenhotep, Priest of Amun is different from Amenhotep, Priest of Amun.","Given the previous statement, is Amenhotep an Amenhotep, Priest of Amun?",No,"Amenhotep is not different from Amenhotep, Priest of Amun.",False,The first one is
337,Canadian royalty is different from Royal Canadian.,"Given the previous statement, is Royal Canadian an Canadian royalty?",Yes,Royal Canadian is different from Canadian royalty.,True,The answer is no
1047,Café des Artistes is different from Café des Artistes.,"Given the previous statement, is Café des Artistes an Café des Artistes?",No,Café des Artistes is not different from Café des Artistes.,False,The answer is no
809,Cartoon Network Speedway is different from Cartoon Network Racing.,"Given the previous statement, is Cartoon Network Racing an Cartoon Network Speedway?",Yes,Cartoon Network Racing is different from Cartoon Network Speedway.,True,The answer is no
1914,Ambrosia beetle is different from Ambrosia beetle.,"Given the previous statement, is Platypus an Ambrosia beetle?",No,Platypus is not different from Ambrosia beetle.,False,The answer is no
613,Carl Otto Løvenskiold is different from Carl Otto Løvenskiold.,"Given the previous statement, is Carl Otto Løvenskiold an Carl Otto Løvenskiold?",Yes,Carl Otto Løvenskiold is different from Carl Otto Løvenskiold.,True,"Yes, they are"
1032,Cadillac Escalade is different from Cadillac Escalade.,"Given the previous statement, is Cadillac Escala an Cadillac Escalade?",No,Cadillac Escala is not different from Cadillac Escalade.,False,The first one is
1175,Calvin Petersen is different from Calvin Petersen.,"Given the previous statement, is Cal Petersen an Calvin Petersen?",No,Cal Petersen is not different from Calvin Petersen.,False,The Cambridge Union is
1976,American University of London is different from American University of London.,"Given the previous statement, is London an American University of London?",No,London is not different from American University of London.,False,The answer is no
1895,Castlevania II: Belmont's Revenge is different from Castlevania II: Belmont's Revenge.,"Given the previous statement, is Castlevania II: Simon's Quest an Castlevania II: Belmont's Revenge?",No,Castlevania II: Simon's Quest is not different from Castlevania II: Belmont's Revenge.,False,"Yes, Call Me"
731,Carol J. Adams is different from Failure to refer.,"Given the previous statement, is Failure to refer an Carol J. Adams?",Yes,Failure to refer is different from Carol J. Adams.,True,The answer is no
1748,Carolyn Hayes is different from Carolyn Hayes.,"Given the previous statement, is Caroline Hayes an Carolyn Hayes?",No,Caroline Hayes is not different from Carolyn Hayes.,False,The answer is no
1877,Castle in the Air is different from Castle in the Air.,"Given the previous statement, is The Air an Castle in the Air?",No,The Air is not different from Castle in the Air.,False,The first one is
224,"Cambroon, Queensland is different from Camboon.","Given the previous statement, is Camboon an Cambroon, Queensland?",Yes,"Camboon is different from Cambroon, Queensland.",True,The first sentence is
1471,Cape Town Treaty is different from Cape Town Treaty.,"Given the previous statement, is Cape Town Agreement an Cape Town Treaty?",No,Cape Town Agreement is not different from Cape Town Treaty.,False,The Cape Town Agreement
1213,Cambridge FC is different from Cambridge FC.,"Given the previous statement, is Cambridge City F.C. an Cambridge FC?",No,Cambridge City F.C. is not different from Cambridge FC.,False,The answer is no
83,Calauag is different from Calauan.,"Given the previous statement, is Calauan an Calauag?",Yes,Calauan is different from Calauag.,True,The first two are
1145,California sound is different from California sound.,"Given the previous statement, is West Coast sound an California sound?",No,West Coast sound is not different from California sound.,False,Cacao is
395,Cannon Rocks is different from Cannon Rock.,"Given the previous statement, is Cannon Rock an Cannon Rocks?",Yes,Cannon Rock is different from Cannon Rocks.,True,The answer is no
208,Cambrian Mills is different from Dre-fach Felindre.,"Given the previous statement, is Dre-fach Felindre an Cambrian Mills?",Yes,Dre-fach Felindre is different from Cambrian Mills.,True,The American Family Association
766,Carrickmore railway station is different from Carrickmore railway station.,"Given the previous statement, is Carrickmore railway station an Carrickmore railway station?",Yes,Carrickmore railway station is different from Carrickmore railway station.,True,The answer is no
1523,Captain Qwark is different from Captain Qwark.,"Given the previous statement, is Quark an Captain Qwark?",No,Quark is not different from Captain Qwark.,False,The first one is
443,Canyon Group is different from Cannon Group.,"Given the previous statement, is Cannon Group an Canyon Group?",Yes,Cannon Group is different from Canyon Group.,True,The first one is
779,"Carrollton Township, Michigan is different from Carlton Township.","Given the previous statement, is Carlton Township an Carrollton Township, Michigan?",Yes,"Carlton Township is different from Carrollton Township, Michigan.",True,The answer is no
109,"Caledonia Township, Alcona County, Michigan is different from Caledonia Township.","Given the previous statement, is Caledonia Township an Caledonia Township, Alcona County, Michigan?",Yes,"Caledonia Township is different from Caledonia Township, Alcona County, Michigan.",True,The first one is
1567,Cardinal Courier Media is different from Cardinal Courier Media.,"Given the previous statement, is C-lehti an Cardinal Courier Media?",No,C-lehti is not different from Cardinal Courier Media.,False,The first two are
1139,California Shenandoah Valley AVA is different from California Shenandoah Valley AVA.,"Given the previous statement, is Shenandoah Valley AVA an California Shenandoah Valley AVA?",No,Shenandoah Valley AVA is not different from California Shenandoah Valley AVA.,False,The answer is no
1413,Canon EOS 600D is different from Canon EOS 600D.,"Given the previous statement, is Canon EOS 60D an Canon EOS 600D?",No,Canon EOS 60D is not different from Canon EOS 600D.,False,The answer is no
727,Carnosauria is different from Carnotaurus.,"Given the previous statement, is Carnotaurus an Carnosauria?",Yes,Carnotaurus is different from Carnosauria.,True,"Yes, Castlev"
757,"Carrara, Queensland is different from Queensland.","Given the previous statement, is Queensland an Carrara, Queensland?",Yes,"Queensland is different from Carrara, Queensland.",True,The answer is no
857,Castanospermum is different from Castanospora.,"Given the previous statement, is Castanospora an Castanospermum?",Yes,Castanospora is different from Castanospermum.,True,Carnmore is different
1390,Cannon House Office Building is different from Cannon House Office Building.,"Given the previous statement, is George M. Cannon House an Cannon House Office Building?",No,George M. Cannon House is not different from Cannon House Office Building.,False,The California Department of
722,Carney complex is different from Carney's triad.,"Given the previous statement, is Carney's triad an Carney complex?",Yes,Carney's triad is different from Carney complex.,True,The Castle Stewart is
605,Carl Kendall is different from Carol Kendall.,"Given the previous statement, is Carol Kendall an Carl Kendall?",Yes,Carol Kendall is different from Carl Kendall.,True,The answer is no
1663,Carlos Henrique is different from Carlos Henrique.,"Given the previous statement, is Born 1983) an Carlos Henrique?",No,Born 1983) is not different from Carlos Henrique.,False,The answer is no
158,Callisto is different from Calypso.,"Given the previous statement, is Calypso an Callisto?",Yes,Calypso is different from Callisto.,True,The first two are
1752,Carpholite is different from Carpholite.,"Given the previous statement, is Carpolite an Carpholite?",No,Carpolite is not different from Carpholite.,False,The answer is yes
1757,"Carrara, Queensland is different from Carrara, Queensland.","Given the previous statement, is Queensland an Carrara, Queensland?",No,"Queensland is not different from Carrara, Queensland.",False,The answer is no
1292,Can't Find My Way Home is different from Can't Find My Way Home.,"Given the previous statement, is I'll Find My Way Home an Can't Find My Way Home?",No,I'll Find My Way Home is not different from Can't Find My Way Home.,False,The first one is
1686,Carlos Torre Repetto is different from Carlos Torre Repetto.,"Given the previous statement, is Eugenio Torre an Carlos Torre Repetto?",No,Eugenio Torre is not different from Carlos Torre Repetto.,False,The first statement is
950,American Indian English is different from Native American Pidgin English.,"Given the previous statement, is Native American Pidgin English an American Indian English?",Yes,Native American Pidgin English is different from American Indian English.,True,The answer is no
1927,American Academy of Arts is different from American Academy of Arts.,"Given the previous statement, is American Academy of Arts an American Academy of Arts?",No,American Academy of Arts is not different from American Academy of Arts.,False,The first two are
931,American Anglican Church is different from America.,"Given the previous statement, is America an American Anglican Church?",Yes,America is different from American Anglican Church.,True,The answer is no
1938,American Austin Car Company is different from American Austin Car Company.,"Given the previous statement, is Austin Automobile Company an American Austin Car Company?",No,Austin Automobile Company is not different from American Austin Car Company.,False,The first one is
100,Caldonia is different from Caledonia.,"Given the previous statement, is Caledonia an Caldonia?",Yes,Caledonia is different from Caldonia.,True,The answer is no
387,"Cannon Creek, Queensland is different from Queensland.","Given the previous statement, is Queensland an Cannon Creek, Queensland?",Yes,"Queensland is different from Cannon Creek, Queensland.",True,The first one is
802,"Cartigny, Somme is different from Somme.","Given the previous statement, is Somme an Cartigny, Somme?",Yes,"Somme is different from Cartigny, Somme.",True,The answer is no
616,Carla Cassola is different from Carlo Cassola.,"Given the previous statement, is Carlo Cassola an Carla Cassola?",Yes,Carlo Cassola is different from Carla Cassola.,True,The answer is no
