ID,triple1,question,answer,inferred triple,label,LLM output
478,L is different from Q.,"Given the previous statements, is Q diferent from L?",Yes,Q is different from L.,True,Yes
472,L is different from R.,"Given the previous statements, is R diferent from L?",Yes,R is different from L.,True,Yes
349,I is different from K.,"Given the previous statements, is K diferent from I?",Yes,K is different from I.,True,Yes
396,J is different from E.,"Given the previous statements, is E diferent from J?",Yes,E is different from J.,True,Yes
1018,A is different from A.,"Given the previous statements, is F different from A?",No,F is not different from A.,False,Yes
1771,T is different from T.,"Given the previous statements, is Q different from T?",No,Q is not different from T.,False,Yes
1593,O is different from O.,"Given the previous statements, is F different from O?",No,F is not different from O.,False,Yes
96,C is different from U.,"Given the previous statements, is U diferent from C?",Yes,U is different from C.,True,Yes
1457,L is different from L.,"Given the previous statements, is X different from L?",No,X is not different from L.,False,Yes
1845,V is different from V.,"Given the previous statements, is R different from V?",No,R is not different from V.,False,Yes
691,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,Yes
1887,W is different from W.,"Given the previous statements, is S different from W?",No,S is not different from W.,False,Yes
1761,T is different from T.,"Given the previous statements, is V different from T?",No,V is not different from T.,False,Yes
980,Y is different from V.,"Given the previous statements, is V diferent from Y?",Yes,V is different from Y.,True,Yes
413,K is different from G.,"Given the previous statements, is G diferent from K?",Yes,G is different from K.,True,Yes
756,S is different from R.,"Given the previous statements, is R diferent from S?",Yes,R is different from S.,True,Yes
218,F is different from A.,"Given the previous statements, is A diferent from F?",Yes,A is different from F.,True,Yes
100,C is different from K.,"Given the previous statements, is K diferent from C?",Yes,K is different from C.,True,Yes
389,J is different from C.,"Given the previous statements, is C diferent from J?",Yes,C is different from J.,True,Yes
860,V is different from D.,"Given the previous statements, is D diferent from V?",Yes,D is different from V.,True,Yes
1928,X is different from X.,"Given the previous statements, is Q different from X?",No,Q is not different from X.,False,Yes
520,M is different from L.,"Given the previous statements, is L diferent from M?",Yes,L is different from M.,True,Yes
384,J is different from B.,"Given the previous statements, is B diferent from J?",Yes,B is different from J.,True,Yes
204,F is different from U.,"Given the previous statements, is U diferent from F?",Yes,U is different from F.,True,Yes
329,I is different from L.,"Given the previous statements, is L diferent from I?",Yes,L is different from I.,True,Yes
1148,D is different from D.,"Given the previous statements, is L different from D?",No,L is not different from D.,False,Yes
1917,W is different from W.,"Given the previous statements, is A different from W?",No,A is not different from W.,False,Yes
553,N is different from F.,"Given the previous statements, is F diferent from N?",Yes,F is different from N.,True,Yes
1582,O is different from O.,"Given the previous statements, is F different from O?",No,F is not different from O.,False,Yes
927,X is different from W.,"Given the previous statements, is W diferent from X?",Yes,W is different from X.,True,Yes
894,W is different from M.,"Given the previous statements, is M diferent from W?",Yes,M is different from W.,True,Yes
145,D is different from Y.,"Given the previous statements, is Y diferent from D?",Yes,Y is different from D.,True,Yes
1545,N is different from N.,"Given the previous statements, is K different from N?",No,K is not different from N.,False,Yes
172,E is different from R.,"Given the previous statements, is R diferent from E?",Yes,R is different from E.,True,Yes
1462,L is different from L.,"Given the previous statements, is V different from L?",No,V is not different from L.,False,No
1645,Q is different from Q.,"Given the previous statements, is G different from Q?",No,G is not different from Q.,False,Yes
883,W is different from K.,"Given the previous statements, is K diferent from W?",Yes,K is different from W.,True,Yes
577,O is different from H.,"Given the previous statements, is H diferent from O?",Yes,H is different from O.,True,Yes
91,C is different from Q.,"Given the previous statements, is Q diferent from C?",Yes,Q is different from C.,True,Yes
608,P is different from H.,"Given the previous statements, is H diferent from P?",Yes,H is different from P.,True,Yes
613,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,Yes
1740,S is different from S.,"Given the previous statements, is P different from S?",No,P is not different from S.,False,Yes
183,E is different from Z.,"Given the previous statements, is Z diferent from E?",Yes,Z is different from E.,True,No
1839,U is different from U.,"Given the previous statements, is R different from U?",No,R is not different from U.,False,Yes
88,C is different from D.,"Given the previous statements, is D diferent from C?",Yes,D is different from C.,True,Yes
30,A is different from H.,"Given the previous statements, is H diferent from A?",Yes,H is different from A.,True,Yes
282,H is different from D.,"Given the previous statements, is D diferent from H?",Yes,D is different from H.,True,Yes
929,X is different from J.,"Given the previous statements, is J diferent from X?",Yes,J is different from X.,True,Yes
605,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,Yes
1907,W is different from W.,"Given the previous statements, is Z different from W?",No,Z is not different from W.,False,Yes
735,S is different from U.,"Given the previous statements, is U diferent from S?",Yes,U is different from S.,True,Yes
372,J is different from W.,"Given the previous statements, is W diferent from J?",Yes,W is different from J.,True,Yes
861,V is different from R.,"Given the previous statements, is R diferent from V?",Yes,R is different from V.,True,Yes
665,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,Yes
1914,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,Yes
1861,V is different from V.,"Given the previous statements, is F different from V?",No,F is not different from V.,False,Yes
1757,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
1387,J is different from J.,"Given the previous statements, is Y different from J?",No,Y is not different from J.,False,Yes
1940,X is different from X.,"Given the previous statements, is E different from X?",No,E is not different from X.,False,Yes
1649,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
745,S is different from I.,"Given the previous statements, is I diferent from S?",Yes,I is different from S.,True,Yes
1833,U is different from U.,"Given the previous statements, is P different from U?",No,P is not different from U.,False,Yes
1074,B is different from B.,"Given the previous statements, is E different from B?",No,E is not different from B.,False,Yes
1492,M is different from M.,"Given the previous statements, is A different from M?",No,A is not different from M.,False,Yes
1244,G is different from G.,"Given the previous statements, is K different from G?",No,K is not different from G.,False,No
1081,C is different from C.,"Given the previous statements, is T different from C?",No,T is not different from C.,False,Yes
638,P is different from O.,"Given the previous statements, is O diferent from P?",Yes,O is different from P.,True,Yes
1969,Y is different from Y.,"Given the previous statements, is T different from Y?",No,T is not different from Y.,False,Yes
1959,X is different from X.,"Given the previous statements, is D different from X?",No,D is not different from X.,False,Yes
1749,S is different from S.,"Given the previous statements, is N different from S?",No,N is not different from S.,False,Yes
1312,H is different from H.,"Given the previous statements, is D different from H?",No,D is not different from H.,False,Yes
125,D is different from G.,"Given the previous statements, is G diferent from D?",Yes,G is different from D.,True,Yes
1020,A is different from A.,"Given the previous statements, is V different from A?",No,V is not different from A.,False,Yes
1445,L is different from L.,"Given the previous statements, is R different from L?",No,R is not different from L.,False,Yes
1644,Q is different from Q.,"Given the previous statements, is K different from Q?",No,K is not different from Q.,False,Yes
1751,S is different from S.,"Given the previous statements, is W different from S?",No,W is not different from S.,False,Yes
1748,S is different from S.,"Given the previous statements, is B different from S?",No,B is not different from S.,False,Yes
1099,C is different from C.,"Given the previous statements, is N different from C?",No,N is not different from C.,False,Yes
710,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,Yes
1234,F is different from F.,"Given the previous statements, is C different from F?",No,C is not different from F.,False,Yes
590,O is different from F.,"Given the previous statements, is F diferent from O?",Yes,F is different from O.,True,Yes
22,A is different from Q.,"Given the previous statements, is Q diferent from A?",Yes,Q is different from A.,True,Yes
1397,J is different from J.,"Given the previous statements, is F different from J?",No,F is not different from J.,False,Yes
777,T is different from S.,"Given the previous statements, is S diferent from T?",Yes,S is different from T.,True,Yes
352,I is different from T.,"Given the previous statements, is T diferent from I?",Yes,T is different from I.,True,Yes
152,D is different from J.,"Given the previous statements, is J diferent from D?",Yes,J is different from D.,True,Yes
405,K is different from V.,"Given the previous statements, is V diferent from K?",Yes,V is different from K.,True,Yes
1596,O is different from O.,"Given the previous statements, is D different from O?",No,D is not different from O.,False,Yes
1901,W is different from W.,"Given the previous statements, is Y different from W?",No,Y is not different from W.,False,Yes
1778,T is different from T.,"Given the previous statements, is Z different from T?",No,Z is not different from T.,False,Yes
1459,L is different from L.,"Given the previous statements, is C different from L?",No,C is not different from L.,False,Yes
1684,R is different from R.,"Given the previous statements, is S different from R?",No,S is not different from R.,False,Yes
1770,T is different from T.,"Given the previous statements, is U different from T?",No,U is not different from T.,False,Yes
263,G is different from I.,"Given the previous statements, is I diferent from G?",Yes,I is different from G.,True,No
434,K is different from O.,"Given the previous statements, is O diferent from K?",Yes,O is different from K.,True,Yes
227,F is different from I.,"Given the previous statements, is I diferent from F?",Yes,I is different from F.,True,Yes
1115,C is different from C.,"Given the previous statements, is T different from C?",No,T is not different from C.,False,Yes
477,L is different from N.,"Given the previous statements, is N diferent from L?",Yes,N is different from L.,True,Yes
1706,R is different from R.,"Given the previous statements, is T different from R?",No,T is not different from R.,False,Yes
742,S is different from Q.,"Given the previous statements, is Q diferent from S?",Yes,Q is different from S.,True,Yes
1046,B is different from B.,"Given the previous statements, is H different from B?",No,H is not different from B.,False,No
1059,B is different from B.,"Given the previous statements, is F different from B?",No,F is not different from B.,False,Yes
546,N is different from V.,"Given the previous statements, is V diferent from N?",Yes,V is different from N.,True,Yes
807,U is different from S.,"Given the previous statements, is S diferent from U?",Yes,S is different from U.,True,Yes
1744,S is different from S.,"Given the previous statements, is Y different from S?",No,Y is not different from S.,False,Yes
1085,C is different from C.,"Given the previous statements, is Y different from C?",No,Y is not different from C.,False,Yes
966,Y is different from M.,"Given the previous statements, is M diferent from Y?",Yes,M is different from Y.,True,Yes
579,O is different from A.,"Given the previous statements, is A diferent from O?",Yes,A is different from O.,True,Yes
104,C is different from B.,"Given the previous statements, is B diferent from C?",Yes,B is different from C.,True,Yes
374,J is different from E.,"Given the previous statements, is E diferent from J?",Yes,E is different from J.,True,Yes
867,V is different from X.,"Given the previous statements, is X diferent from V?",Yes,X is different from V.,True,Yes
559,N is different from H.,"Given the previous statements, is H diferent from N?",Yes,H is different from N.,True,Yes
421,K is different from R.,"Given the previous statements, is R diferent from K?",Yes,R is different from K.,True,Yes
795,T is different from X.,"Given the previous statements, is X diferent from T?",Yes,X is different from T.,True,Yes
544,N is different from A.,"Given the previous statements, is A diferent from N?",Yes,A is different from N.,True,Yes
1427,K is different from K.,"Given the previous statements, is X different from K?",No,X is not different from K.,False,No
25,A is different from L.,"Given the previous statements, is L diferent from A?",Yes,L is different from A.,True,Yes
1124,D is different from D.,"Given the previous statements, is M different from D?",No,M is not different from D.,False,Yes
1784,T is different from T.,"Given the previous statements, is Y different from T?",No,Y is not different from T.,False,Yes
800,T is different from D.,"Given the previous statements, is D diferent from T?",Yes,D is different from T.,True,Yes
1057,B is different from B.,"Given the previous statements, is S different from B?",No,S is not different from B.,False,Yes
851,V is different from X.,"Given the previous statements, is X diferent from V?",Yes,X is different from V.,True,Yes
1437,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
92,C is different from B.,"Given the previous statements, is B diferent from C?",Yes,B is different from C.,True,Yes
119,C is different from F.,"Given the previous statements, is F diferent from C?",Yes,F is different from C.,True,No
1351,I is different from I.,"Given the previous statements, is C different from I?",No,C is not different from I.,False,Yes
1998,Y is different from Y.,"Given the previous statements, is B different from Y?",No,B is not different from Y.,False,Yes
286,H is different from G.,"Given the previous statements, is G diferent from H?",Yes,G is different from H.,True,Yes
856,V is different from U.,"Given the previous statements, is U diferent from V?",Yes,U is different from V.,True,Yes
988,Y is different from E.,"Given the previous statements, is E diferent from Y?",Yes,E is different from Y.,True,Yes
1724,S is different from S.,"Given the previous statements, is X different from S?",No,X is not different from S.,False,No
196,E is different from L.,"Given the previous statements, is L diferent from E?",Yes,L is different from E.,True,Yes
706,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,Yes
672,Q is different from Y.,"Given the previous statements, is Y diferent from Q?",Yes,Y is different from Q.,True,Yes
442,L is different from W.,"Given the previous statements, is W diferent from L?",Yes,W is different from L.,True,Yes
1559,N is different from N.,"Given the previous statements, is G different from N?",No,G is not different from N.,False,Yes
1118,C is different from C.,"Given the previous statements, is F different from C?",No,F is not different from C.,False,No
1220,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,Yes
1913,W is different from W.,"Given the previous statements, is T different from W?",No,T is not different from W.,False,Yes
411,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,Yes
202,F is different from E.,"Given the previous statements, is E diferent from F?",Yes,E is different from F.,True,Yes
1646,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
796,T is different from N.,"Given the previous statements, is N diferent from T?",Yes,N is different from T.,True,Yes
1870,V is different from V.,"Given the previous statements, is L different from V?",No,L is not different from V.,False,Yes
823,U is different from H.,"Given the previous statements, is H diferent from U?",Yes,H is different from U.,True,Yes
765,T is different from J.,"Given the previous statements, is J diferent from T?",Yes,J is different from T.,True,Yes
1569,O is different from O.,"Given the previous statements, is U different from O?",No,U is not different from O.,False,Yes
1084,C is different from C.,"Given the previous statements, is W different from C?",No,W is not different from C.,False,Yes
1856,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,Yes
855,V is different from Z.,"Given the previous statements, is Z diferent from V?",Yes,Z is different from V.,True,Yes
1067,B is different from B.,"Given the previous statements, is T different from B?",No,T is not different from B.,False,Yes
1002,A is different from A.,"Given the previous statements, is L different from A?",No,L is not different from A.,False,Yes
1976,Y is different from Y.,"Given the previous statements, is H different from Y?",No,H is not different from Y.,False,Yes
978,Y is different from C.,"Given the previous statements, is C diferent from Y?",Yes,C is different from Y.,True,Yes
266,G is different from W.,"Given the previous statements, is W diferent from G?",Yes,W is different from G.,True,Yes
1309,H is different from H.,"Given the previous statements, is Q different from H?",No,Q is not different from H.,False,Yes
1119,C is different from C.,"Given the previous statements, is L different from C?",No,L is not different from C.,False,Yes
740,S is different from W.,"Given the previous statements, is W diferent from S?",Yes,W is different from S.,True,Yes
1617,P is different from P.,"Given the previous statements, is R different from P?",No,R is not different from P.,False,Yes
136,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,Yes
1367,J is different from J.,"Given the previous statements, is W different from J?",No,W is not different from J.,False,Yes
1879,V is different from V.,"Given the previous statements, is G different from V?",No,G is not different from V.,False,Yes
1228,F is different from F.,"Given the previous statements, is Q different from F?",No,Q is not different from F.,False,Yes
875,V is different from K.,"Given the previous statements, is K diferent from V?",Yes,K is different from V.,True,Yes
1832,U is different from U.,"Given the previous statements, is G different from U?",No,G is not different from U.,False,Yes
1820,U is different from U.,"Given the previous statements, is B different from U?",No,B is not different from U.,False,Yes
187,E is different from K.,"Given the previous statements, is K diferent from E?",Yes,K is different from E.,True,Yes
1989,Y is different from Y.,"Given the previous statements, is T different from Y?",No,T is not different from Y.,False,Yes
905,W is different from I.,"Given the previous statements, is I diferent from W?",Yes,I is different from W.,True,Yes
1721,S is different from S.,"Given the previous statements, is T different from S?",No,T is not different from S.,False,Yes
874,V is different from I.,"Given the previous statements, is I diferent from V?",Yes,I is different from V.,True,Yes
620,P is different from M.,"Given the previous statements, is M diferent from P?",Yes,M is different from P.,True,Yes
897,W is different from A.,"Given the previous statements, is A diferent from W?",Yes,A is different from W.,True,Yes
1197,E is different from E.,"Given the previous statements, is F different from E?",No,F is not different from E.,False,Yes
1315,H is different from H.,"Given the previous statements, is Z different from H?",No,Z is not different from H.,False,Yes
1925,X is different from X.,"Given the previous statements, is L different from X?",No,L is not different from X.,False,Yes
399,J is different from D.,"Given the previous statements, is D diferent from J?",Yes,D is different from J.,True,Yes
1171,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
1316,H is different from H.,"Given the previous statements, is C different from H?",No,C is not different from H.,False,Yes
1697,R is different from R.,"Given the previous statements, is T different from R?",No,T is not different from R.,False,Yes
1747,S is different from S.,"Given the previous statements, is I different from S?",No,I is not different from S.,False,Yes
999,Y is different from U.,"Given the previous statements, is U diferent from Y?",Yes,U is different from Y.,True,Yes
1903,W is different from W.,"Given the previous statements, is U different from W?",No,U is not different from W.,False,Yes
358,I is different from W.,"Given the previous statements, is W diferent from I?",Yes,W is different from I.,True,Yes
126,D is different from R.,"Given the previous statements, is R diferent from D?",Yes,R is different from D.,True,Yes
802,U is different from I.,"Given the previous statements, is I diferent from U?",Yes,I is different from U.,True,Yes
1672,Q is different from Q.,"Given the previous statements, is U different from Q?",No,U is not different from Q.,False,Yes
1895,W is different from W.,"Given the previous statements, is J different from W?",No,J is not different from W.,False,Yes
37,A is different from Z.,"Given the previous statements, is Z diferent from A?",Yes,Z is different from A.,True,Yes
1158,D is different from D.,"Given the previous statements, is Z different from D?",No,Z is not different from D.,False,Yes
1035,A is different from A.,"Given the previous statements, is C different from A?",No,C is not different from A.,False,Yes
1032,A is different from A.,"Given the previous statements, is G different from A?",No,G is not different from A.,False,Yes
1456,L is different from L.,"Given the previous statements, is K different from L?",No,K is not different from L.,False,Yes
469,L is different from V.,"Given the previous statements, is V diferent from L?",Yes,V is different from L.,True,No
63,B is different from T.,"Given the previous statements, is T diferent from B?",Yes,T is different from B.,True,Yes
1939,X is different from X.,"Given the previous statements, is A different from X?",No,A is not different from X.,False,Yes
1069,B is different from B.,"Given the previous statements, is N different from B?",No,N is not different from B.,False,Yes
1974,Y is different from Y.,"Given the previous statements, is F different from Y?",No,F is not different from Y.,False,Yes
1951,X is different from X.,"Given the previous statements, is N different from X?",No,N is not different from X.,False,Yes
994,Y is different from H.,"Given the previous statements, is H diferent from Y?",Yes,H is different from Y.,True,Yes
1750,S is different from S.,"Given the previous statements, is M different from S?",No,M is not different from S.,False,Yes
456,L is different from G.,"Given the previous statements, is G diferent from L?",Yes,G is different from L.,True,Yes
220,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,Yes
1818,U is different from U.,"Given the previous statements, is X different from U?",No,X is not different from U.,False,Yes
1166,E is different from E.,"Given the previous statements, is W different from E?",No,W is not different from E.,False,Yes
291,H is different from B.,"Given the previous statements, is B diferent from H?",Yes,B is different from H.,True,Yes
1455,L is different from L.,"Given the previous statements, is G different from L?",No,G is not different from L.,False,Yes
1999,Y is different from Y.,"Given the previous statements, is N different from Y?",No,N is not different from Y.,False,No
15,A is different from T.,"Given the previous statements, is T diferent from A?",Yes,T is different from A.,True,Yes
558,N is different from Z.,"Given the previous statements, is Z diferent from N?",Yes,Z is different from N.,True,Yes
1095,C is different from C.,"Given the previous statements, is K different from C?",No,K is not different from C.,False,Yes
840,U is different from C.,"Given the previous statements, is C diferent from U?",Yes,C is different from U.,True,Yes
1927,X is different from X.,"Given the previous statements, is B different from X?",No,B is not different from X.,False,Yes
516,M is different from K.,"Given the previous statements, is K diferent from M?",Yes,K is different from M.,True,Yes
1551,N is different from N.,"Given the previous statements, is I different from N?",No,I is not different from N.,False,Yes
560,N is different from Q.,"Given the previous statements, is Q diferent from N?",Yes,Q is different from N.,True,Yes
1979,Y is different from Y.,"Given the previous statements, is L different from Y?",No,L is not different from Y.,False,Yes
1953,X is different from X.,"Given the previous statements, is Q different from X?",No,Q is not different from X.,False,Yes
13,A is different from F.,"Given the previous statements, is F diferent from A?",Yes,F is different from A.,True,Yes
1332,I is different from I.,"Given the previous statements, is W different from I?",No,W is not different from I.,False,Yes
1423,K is different from K.,"Given the previous statements, is W different from K?",No,W is not different from K.,False,Yes
890,W is different from Q.,"Given the previous statements, is Q diferent from W?",Yes,Q is different from W.,True,Yes
720,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,Yes
971,Y is different from P.,"Given the previous statements, is P diferent from Y?",Yes,P is different from Y.,True,Yes
260,G is different from F.,"Given the previous statements, is F diferent from G?",Yes,F is different from G.,True,Yes
1621,P is different from P.,"Given the previous statements, is Z different from P?",No,Z is not different from P.,False,Yes
219,F is different from H.,"Given the previous statements, is H diferent from F?",Yes,H is different from F.,True,Yes
817,U is different from S.,"Given the previous statements, is S diferent from U?",Yes,S is different from U.,True,Yes
1404,K is different from K.,"Given the previous statements, is W different from K?",No,W is not different from K.,False,Yes
1572,O is different from O.,"Given the previous statements, is V different from O?",No,V is not different from O.,False,Yes
441,L is different from Y.,"Given the previous statements, is Y diferent from L?",Yes,Y is different from L.,True,Yes
804,U is different from A.,"Given the previous statements, is A diferent from U?",Yes,A is different from U.,True,Yes
1184,E is different from E.,"Given the previous statements, is R different from E?",No,R is not different from E.,False,Yes
1167,E is different from E.,"Given the previous statements, is R different from E?",No,R is not different from E.,False,Yes
267,G is different from I.,"Given the previous statements, is I diferent from G?",Yes,I is different from G.,True,Yes
1512,M is different from M.,"Given the previous statements, is N different from M?",No,N is not different from M.,False,No
1614,P is different from P.,"Given the previous statements, is X different from P?",No,X is not different from P.,False,Yes
1605,P is different from P.,"Given the previous statements, is U different from P?",No,U is not different from P.,False,Yes
1950,X is different from X.,"Given the previous statements, is N different from X?",No,N is not different from X.,False,Yes
1553,N is different from N.,"Given the previous statements, is Q different from N?",No,Q is not different from N.,False,Yes
107,C is different from S.,"Given the previous statements, is S diferent from C?",Yes,S is different from C.,True,Yes
1285,H is different from H.,"Given the previous statements, is U different from H?",No,U is not different from H.,False,Yes
489,M is different from F.,"Given the previous statements, is F diferent from M?",Yes,F is different from M.,True,Yes
175,E is different from U.,"Given the previous statements, is U diferent from E?",Yes,U is different from E.,True,Yes
356,I is different from Z.,"Given the previous statements, is Z diferent from I?",Yes,Z is different from I.,True,Yes
1973,Y is different from Y.,"Given the previous statements, is U different from Y?",No,U is not different from Y.,False,Yes
870,V is different from D.,"Given the previous statements, is D diferent from V?",Yes,D is different from V.,True,Yes
366,J is different from B.,"Given the previous statements, is B diferent from J?",Yes,B is different from J.,True,Yes
914,W is different from T.,"Given the previous statements, is T diferent from W?",Yes,T is different from W.,True,Yes
985,Y is different from U.,"Given the previous statements, is U diferent from Y?",Yes,U is different from Y.,True,Yes
1583,O is different from O.,"Given the previous statements, is G different from O?",No,G is not different from O.,False,Yes
1735,S is different from S.,"Given the previous statements, is H different from S?",No,H is not different from S.,False,Yes
1702,R is different from R.,"Given the previous statements, is L different from R?",No,L is not different from R.,False,Yes
1071,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,Yes
1238,F is different from F.,"Given the previous statements, is G different from F?",No,G is not different from F.,False,Yes
1151,D is different from D.,"Given the previous statements, is P different from D?",No,P is not different from D.,False,Yes
1058,B is different from B.,"Given the previous statements, is V different from B?",No,V is not different from B.,False,Yes
799,T is different from G.,"Given the previous statements, is G diferent from T?",Yes,G is different from T.,True,Yes
1391,J is different from J.,"Given the previous statements, is I different from J?",No,I is not different from J.,False,Yes
1198,E is different from E.,"Given the previous statements, is Y different from E?",No,Y is not different from E.,False,Yes
1806,U is different from U.,"Given the previous statements, is F different from U?",No,F is not different from U.,False,Yes
912,W is different from F.,"Given the previous statements, is F diferent from W?",Yes,F is different from W.,True,Yes
581,O is different from S.,"Given the previous statements, is S diferent from O?",Yes,S is different from O.,True,Yes
1043,B is different from B.,"Given the previous statements, is W different from B?",No,W is not different from B.,False,Yes
1011,A is different from A.,"Given the previous statements, is U different from A?",No,U is not different from A.,False,Yes
185,E is different from G.,"Given the previous statements, is G diferent from E?",Yes,G is different from E.,True,Yes
1863,V is different from V.,"Given the previous statements, is O different from V?",No,O is not different from V.,False,Yes
1937,X is different from X.,"Given the previous statements, is V different from X?",No,V is not different from X.,False,Yes
787,T is different from J.,"Given the previous statements, is J diferent from T?",Yes,J is different from T.,True,Yes
801,U is different from S.,"Given the previous statements, is S diferent from U?",Yes,S is different from U.,True,No
1008,A is different from A.,"Given the previous statements, is R different from A?",No,R is not different from A.,False,Yes
679,Q is different from R.,"Given the previous statements, is R diferent from Q?",Yes,R is different from Q.,True,Yes
1175,E is different from E.,"Given the previous statements, is F different from E?",No,F is not different from E.,False,Yes
386,J is different from E.,"Given the previous statements, is E diferent from J?",Yes,E is different from J.,True,Yes
1632,P is different from P.,"Given the previous statements, is Q different from P?",No,Q is not different from P.,False,Yes
1734,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
162,E is different from A.,"Given the previous statements, is A diferent from E?",Yes,A is different from E.,True,Yes
1406,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
1229,F is different from F.,"Given the previous statements, is S different from F?",No,S is not different from F.,False,No
1063,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,Yes
1120,C is different from C.,"Given the previous statements, is G different from C?",No,G is not different from C.,False,Yes
529,N is different from T.,"Given the previous statements, is T diferent from N?",Yes,T is different from N.,True,Yes
1842,V is different from V.,"Given the previous statements, is B different from V?",No,B is not different from V.,False,Yes
156,D is different from Q.,"Given the previous statements, is Q diferent from D?",Yes,Q is different from D.,True,Yes
277,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,Yes
743,S is different from P.,"Given the previous statements, is P diferent from S?",Yes,P is different from S.,True,Yes
1374,J is different from J.,"Given the previous statements, is P different from J?",No,P is not different from J.,False,Yes
601,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,Yes
648,Q is different from N.,"Given the previous statements, is N diferent from Q?",Yes,N is different from Q.,True,Yes
189,E is different from Q.,"Given the previous statements, is Q diferent from E?",Yes,Q is different from E.,True,Yes
177,E is different from C.,"Given the previous statements, is C diferent from E?",Yes,C is different from E.,True,Yes
8,A is different from H.,"Given the previous statements, is H diferent from A?",Yes,H is different from A.,True,Yes
378,J is different from U.,"Given the previous statements, is U diferent from J?",Yes,U is different from J.,True,Yes
847,V is different from G.,"Given the previous statements, is G diferent from V?",Yes,G is different from V.,True,Yes
537,N is different from H.,"Given the previous statements, is H diferent from N?",Yes,H is different from N.,True,Yes
1389,J is different from J.,"Given the previous statements, is X different from J?",No,X is not different from J.,False,No
140,D is different from T.,"Given the previous statements, is T diferent from D?",Yes,T is different from D.,True,Yes
1816,U is different from U.,"Given the previous statements, is R different from U?",No,R is not different from U.,False,Yes
1140,D is different from D.,"Given the previous statements, is J different from D?",No,J is not different from D.,False,Yes
1218,F is different from F.,"Given the previous statements, is A different from F?",No,A is not different from F.,False,Yes
302,H is different from X.,"Given the previous statements, is X diferent from H?",Yes,X is different from H.,True,Yes
287,H is different from V.,"Given the previous statements, is V diferent from H?",Yes,V is different from H.,True,Yes
310,H is different from R.,"Given the previous statements, is R diferent from H?",Yes,R is different from H.,True,Yes
1062,B is different from B.,"Given the previous statements, is V different from B?",No,V is not different from B.,False,Yes
1710,R is different from R.,"Given the previous statements, is S different from R?",No,S is not different from R.,False,Yes
21,A is different from G.,"Given the previous statements, is G diferent from A?",Yes,G is different from A.,True,Yes
493,M is different from P.,"Given the previous statements, is P diferent from M?",Yes,P is different from M.,True,Yes
1413,K is different from K.,"Given the previous statements, is V different from K?",No,V is not different from K.,False,No
998,Y is different from D.,"Given the previous statements, is D diferent from Y?",Yes,D is different from Y.,True,Yes
336,I is different from D.,"Given the previous statements, is D diferent from I?",Yes,D is different from I.,True,Yes
1398,J is different from J.,"Given the previous statements, is I different from J?",No,I is not different from J.,False,Yes
1763,T is different from T.,"Given the previous statements, is I different from T?",No,I is not different from T.,False,Yes
1981,Y is different from Y.,"Given the previous statements, is P different from Y?",No,P is not different from Y.,False,Yes
1259,G is different from G.,"Given the previous statements, is P different from G?",No,P is not different from G.,False,Yes
1357,I is different from I.,"Given the previous statements, is D different from I?",No,D is not different from I.,False,No
213,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,Yes
1544,N is different from N.,"Given the previous statements, is G different from N?",No,G is not different from N.,False,Yes
1052,B is different from B.,"Given the previous statements, is U different from B?",No,U is not different from B.,False,Yes
555,N is different from E.,"Given the previous statements, is E diferent from N?",Yes,E is different from N.,True,Yes
689,R is different from V.,"Given the previous statements, is V diferent from R?",Yes,V is different from R.,True,Yes
1985,Y is different from Y.,"Given the previous statements, is R different from Y?",No,R is not different from Y.,False,Yes
