ID,triple1,triple2,question,answer,inferred triple,label
584,R is a W.,W is an equivalent class of E.,"Given the previous statements, is R a E?",Yes,R is a E.,True
585,R is a P.,P is an equivalent class of Z.,"Given the previous statements, is R a Z?",Yes,R is a Z.,True
586,R is a W.,W is an equivalent class of N.,"Given the previous statements, is R a N?",Yes,R is a N.,True
587,R is a Z.,Z is an equivalent class of X.,"Given the previous statements, is R a X?",Yes,R is a X.,True
588,R is a F.,F is an equivalent class of K.,"Given the previous statements, is R a K?",Yes,R is a K.,True
589,R is a C.,C is an equivalent class of A.,"Given the previous statements, is R a A?",Yes,R is a A.,True
590,R is a Q.,Q is an equivalent class of S.,"Given the previous statements, is R a S?",Yes,R is a S.,True
591,R is a S.,S is an equivalent class of B.,"Given the previous statements, is R a B?",Yes,R is a B.,True
592,R is a T.,T is an equivalent class of M.,"Given the previous statements, is R a M?",Yes,R is a M.,True
593,R is a Q.,Q is an equivalent class of I.,"Given the previous statements, is R a I?",Yes,R is a I.,True
594,R is a Z.,Z is an equivalent class of Q.,"Given the previous statements, is R a Q?",Yes,R is a Q.,True
595,S is a W.,W is an equivalent class of P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
596,S is a F.,F is an equivalent class of X.,"Given the previous statements, is S a X?",Yes,S is a X.,True
597,S is a X.,X is an equivalent class of H.,"Given the previous statements, is S a H?",Yes,S is a H.,True
598,S is a Y.,Y is an equivalent class of J.,"Given the previous statements, is S a J?",Yes,S is a J.,True
599,S is a L.,L is an equivalent class of T.,"Given the previous statements, is S a T?",Yes,S is a T.,True
600,S is a F.,F is an equivalent class of P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
601,S is a C.,C is an equivalent class of I.,"Given the previous statements, is S a I?",Yes,S is a I.,True
602,S is a B.,B is an equivalent class of Y.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True
603,S is a W.,W is an equivalent class of D.,"Given the previous statements, is S a D?",Yes,S is a D.,True
604,S is a G.,G is an equivalent class of I.,"Given the previous statements, is S a I?",Yes,S is a I.,True
605,S is a F.,F is an equivalent class of J.,"Given the previous statements, is S a J?",Yes,S is a J.,True
606,S is a E.,E is an equivalent class of P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
607,S is a E.,E is an equivalent class of I.,"Given the previous statements, is S a I?",Yes,S is a I.,True
608,S is a Y.,Y is an equivalent class of X.,"Given the previous statements, is S a X?",Yes,S is a X.,True
609,S is a R.,R is an equivalent class of H.,"Given the previous statements, is S a H?",Yes,S is a H.,True
610,S is a U.,U is an equivalent class of T.,"Given the previous statements, is S a T?",Yes,S is a T.,True
611,S is a M.,M is an equivalent class of F.,"Given the previous statements, is S a F?",Yes,S is a F.,True
612,S is a E.,E is an equivalent class of Z.,"Given the previous statements, is S a Z?",Yes,S is a Z.,True
613,S is a J.,J is an equivalent class of O.,"Given the previous statements, is S a O?",Yes,S is a O.,True
614,S is a J.,J is an equivalent class of F.,"Given the previous statements, is S a F?",Yes,S is a F.,True
615,S is a U.,U is an equivalent class of A.,"Given the previous statements, is S a A?",Yes,S is a A.,True
616,S is a G.,G is an equivalent class of E.,"Given the previous statements, is S a E?",Yes,S is a E.,True
617,S is a G.,G is an equivalent class of V.,"Given the previous statements, is S a V?",Yes,S is a V.,True
618,S is a Y.,Y is an equivalent class of K.,"Given the previous statements, is S a K?",Yes,S is a K.,True
619,S is a D.,D is an equivalent class of W.,"Given the previous statements, is S a W?",Yes,S is a W.,True
620,S is a E.,E is an equivalent class of T.,"Given the previous statements, is S a T?",Yes,S is a T.,True
621,S is a D.,D is an equivalent class of R.,"Given the previous statements, is S a R?",Yes,S is a R.,True
622,S is a H.,H is an equivalent class of A.,"Given the previous statements, is S a A?",Yes,S is a A.,True
623,S is a R.,R is an equivalent class of P.,"Given the previous statements, is S a P?",Yes,S is a P.,True
624,S is a T.,T is an equivalent class of F.,"Given the previous statements, is S a F?",Yes,S is a F.,True
625,S is a Q.,Q is an equivalent class of X.,"Given the previous statements, is S a X?",Yes,S is a X.,True
626,S is a J.,J is an equivalent class of Y.,"Given the previous statements, is S a Y?",Yes,S is a Y.,True
627,S is a V.,V is an equivalent class of A.,"Given the previous statements, is S a A?",Yes,S is a A.,True
628,T is a Z.,Z is an equivalent class of Y.,"Given the previous statements, is T a Y?",Yes,T is a Y.,True
629,T is a N.,N is an equivalent class of Z.,"Given the previous statements, is T a Z?",Yes,T is a Z.,True
630,T is a K.,K is an equivalent class of V.,"Given the previous statements, is T a V?",Yes,T is a V.,True
631,T is a D.,D is an equivalent class of N.,"Given the previous statements, is T a N?",Yes,T is a N.,True
632,T is a S.,S is an equivalent class of F.,"Given the previous statements, is T a F?",Yes,T is a F.,True
633,T is a R.,R is an equivalent class of N.,"Given the previous statements, is T a N?",Yes,T is a N.,True
634,T is a H.,H is an equivalent class of U.,"Given the previous statements, is T a U?",Yes,T is a U.,True
635,T is a R.,R is an equivalent class of H.,"Given the previous statements, is T a H?",Yes,T is a H.,True
636,T is a B.,B is an equivalent class of I.,"Given the previous statements, is T a I?",Yes,T is a I.,True
637,T is a Z.,Z is an equivalent class of F.,"Given the previous statements, is T a F?",Yes,T is a F.,True
638,T is a H.,H is an equivalent class of W.,"Given the previous statements, is T a W?",Yes,T is a W.,True
639,T is a E.,E is an equivalent class of U.,"Given the previous statements, is T a U?",Yes,T is a U.,True
640,T is a K.,K is an equivalent class of L.,"Given the previous statements, is T a L?",Yes,T is a L.,True
641,T is a Q.,Q is an equivalent class of M.,"Given the previous statements, is T a M?",Yes,T is a M.,True
642,T is a U.,U is an equivalent class of J.,"Given the previous statements, is T a J?",Yes,T is a J.,True
643,T is a Q.,Q is an equivalent class of I.,"Given the previous statements, is T a I?",Yes,T is a I.,True
644,T is a G.,G is an equivalent class of N.,"Given the previous statements, is T a N?",Yes,T is a N.,True
645,T is a V.,V is an equivalent class of X.,"Given the previous statements, is T a X?",Yes,T is a X.,True
646,T is a O.,O is an equivalent class of L.,"Given the previous statements, is T a L?",Yes,T is a L.,True
647,T is a H.,H is an equivalent class of I.,"Given the previous statements, is T a I?",Yes,T is a I.,True
648,T is a S.,S is an equivalent class of E.,"Given the previous statements, is T a E?",Yes,T is a E.,True
649,T is a N.,N is an equivalent class of F.,"Given the previous statements, is T a F?",Yes,T is a F.,True
650,T is a Q.,Q is an equivalent class of H.,"Given the previous statements, is T a H?",Yes,T is a H.,True
651,T is a W.,W is an equivalent class of P.,"Given the previous statements, is T a P?",Yes,T is a P.,True
652,T is a P.,P is an equivalent class of G.,"Given the previous statements, is T a G?",Yes,T is a G.,True
653,T is a O.,O is an equivalent class of V.,"Given the previous statements, is T a V?",Yes,T is a V.,True
654,T is a O.,O is an equivalent class of J.,"Given the previous statements, is T a J?",Yes,T is a J.,True
655,T is a Z.,Z is an equivalent class of E.,"Given the previous statements, is T a E?",Yes,T is a E.,True
656,T is a K.,K is an equivalent class of R.,"Given the previous statements, is T a R?",Yes,T is a R.,True
657,T is a E.,E is an equivalent class of F.,"Given the previous statements, is T a F?",Yes,T is a F.,True
658,T is a B.,B is an equivalent class of R.,"Given the previous statements, is T a R?",Yes,T is a R.,True
659,T is a L.,L is an equivalent class of C.,"Given the previous statements, is T a C?",Yes,T is a C.,True
660,T is a U.,U is an equivalent class of C.,"Given the previous statements, is T a C?",Yes,T is a C.,True
661,U is a F.,F is an equivalent class of P.,"Given the previous statements, is U a P?",Yes,U is a P.,True
662,U is a C.,C is an equivalent class of V.,"Given the previous statements, is U a V?",Yes,U is a V.,True
663,U is a H.,H is an equivalent class of L.,"Given the previous statements, is U a L?",Yes,U is a L.,True
664,U is a G.,G is an equivalent class of Y.,"Given the previous statements, is U a Y?",Yes,U is a Y.,True
665,U is a F.,F is an equivalent class of D.,"Given the previous statements, is U a D?",Yes,U is a D.,True
666,U is a R.,R is an equivalent class of X.,"Given the previous statements, is U a X?",Yes,U is a X.,True
667,U is a X.,X is an equivalent class of H.,"Given the previous statements, is U a H?",Yes,U is a H.,True
668,U is a G.,G is an equivalent class of Z.,"Given the previous statements, is U a Z?",Yes,U is a Z.,True
669,U is a W.,W is an equivalent class of V.,"Given the previous statements, is U a V?",Yes,U is a V.,True
670,U is a V.,V is an equivalent class of F.,"Given the previous statements, is U a F?",Yes,U is a F.,True
671,U is a D.,D is an equivalent class of H.,"Given the previous statements, is U a H?",Yes,U is a H.,True
672,U is a F.,F is an equivalent class of H.,"Given the previous statements, is U a H?",Yes,U is a H.,True
673,U is a M.,M is an equivalent class of A.,"Given the previous statements, is U a A?",Yes,U is a A.,True
674,U is a I.,I is an equivalent class of A.,"Given the previous statements, is U a A?",Yes,U is a A.,True
675,U is a M.,M is an equivalent class of F.,"Given the previous statements, is U a F?",Yes,U is a F.,True
676,U is a X.,X is an equivalent class of N.,"Given the previous statements, is U a N?",Yes,U is a N.,True
677,U is a T.,T is an equivalent class of W.,"Given the previous statements, is U a W?",Yes,U is a W.,True
678,U is a V.,V is an equivalent class of A.,"Given the previous statements, is U a A?",Yes,U is a A.,True
679,U is a M.,M is an equivalent class of B.,"Given the previous statements, is U a B?",Yes,U is a B.,True
680,U is a V.,V is an equivalent class of T.,"Given the previous statements, is U a T?",Yes,U is a T.,True
681,U is a A.,A is an equivalent class of X.,"Given the previous statements, is U a X?",Yes,U is a X.,True
682,U is a T.,T is an equivalent class of L.,"Given the previous statements, is U a L?",Yes,U is a L.,True
683,U is a M.,M is an equivalent class of H.,"Given the previous statements, is U a H?",Yes,U is a H.,True
684,U is a X.,X is an equivalent class of C.,"Given the previous statements, is U a C?",Yes,U is a C.,True
685,U is a D.,D is an equivalent class of R.,"Given the previous statements, is U a R?",Yes,U is a R.,True
686,U is a O.,O is an equivalent class of V.,"Given the previous statements, is U a V?",Yes,U is a V.,True
687,U is a S.,S is an equivalent class of K.,"Given the previous statements, is U a K?",Yes,U is a K.,True
688,U is a O.,O is an equivalent class of N.,"Given the previous statements, is U a N?",Yes,U is a N.,True
689,U is a V.,V is an equivalent class of B.,"Given the previous statements, is U a B?",Yes,U is a B.,True
690,U is a S.,S is an equivalent class of Z.,"Given the previous statements, is U a Z?",Yes,U is a Z.,True
691,U is a W.,W is an equivalent class of X.,"Given the previous statements, is U a X?",Yes,U is a X.,True
692,U is a M.,M is an equivalent class of W.,"Given the previous statements, is U a W?",Yes,U is a W.,True
693,U is a L.,L is an equivalent class of K.,"Given the previous statements, is U a K?",Yes,U is a K.,True
694,A is a M.,M is an equivalent class of X.,"Given the previous statements, is A a S?",No,A is not a S.,False
695,A is a K.,K is an equivalent class of Q.,"Given the previous statements, is A a O?",No,A is not a O.,False
696,A is a P.,P is an equivalent class of F.,"Given the previous statements, is A a I?",No,A is not a I.,False
697,A is a X.,X is an equivalent class of S.,"Given the previous statements, is A a D?",No,A is not a D.,False
698,A is a J.,J is an equivalent class of L.,"Given the previous statements, is A a I?",No,A is not a I.,False
699,A is a B.,B is an equivalent class of J.,"Given the previous statements, is A a S?",No,A is not a S.,False
700,A is a V.,V is an equivalent class of L.,"Given the previous statements, is A a P?",No,A is not a P.,False
701,A is a G.,G is an equivalent class of I.,"Given the previous statements, is A a P?",No,A is not a P.,False
702,A is a O.,O is an equivalent class of R.,"Given the previous statements, is A a N?",No,A is not a N.,False
703,A is a M.,M is an equivalent class of Y.,"Given the previous statements, is A a N?",No,A is not a N.,False
704,A is a V.,V is an equivalent class of L.,"Given the previous statements, is A a C?",No,A is not a C.,False
705,A is a O.,O is an equivalent class of K.,"Given the previous statements, is A a Z?",No,A is not a Z.,False
706,A is a K.,K is an equivalent class of U.,"Given the previous statements, is A a Q?",No,A is not a Q.,False
707,A is a W.,W is an equivalent class of L.,"Given the previous statements, is A a F?",No,A is not a F.,False
708,A is a B.,B is an equivalent class of P.,"Given the previous statements, is A a C?",No,A is not a C.,False
709,A is a Z.,Z is an equivalent class of C.,"Given the previous statements, is A a F?",No,A is not a F.,False
710,A is a Z.,Z is an equivalent class of O.,"Given the previous statements, is A a Y?",No,A is not a Y.,False
711,A is a N.,N is an equivalent class of X.,"Given the previous statements, is A a W?",No,A is not a W.,False
712,A is a S.,S is an equivalent class of I.,"Given the previous statements, is A a Q?",No,A is not a Q.,False
713,A is a Q.,Q is an equivalent class of N.,"Given the previous statements, is A a P?",No,A is not a P.,False
714,A is a E.,E is an equivalent class of K.,"Given the previous statements, is A a D?",No,A is not a D.,False
715,A is a C.,C is an equivalent class of P.,"Given the previous statements, is A a W?",No,A is not a W.,False
716,A is a H.,H is an equivalent class of J.,"Given the previous statements, is A a U?",No,A is not a U.,False
717,A is a N.,N is an equivalent class of K.,"Given the previous statements, is A a J?",No,A is not a J.,False
718,A is a M.,M is an equivalent class of S.,"Given the previous statements, is A a W?",No,A is not a W.,False
719,A is a L.,L is an equivalent class of K.,"Given the previous statements, is A a U?",No,A is not a U.,False
720,A is a B.,B is an equivalent class of G.,"Given the previous statements, is A a T?",No,A is not a T.,False
721,A is a P.,P is an equivalent class of K.,"Given the previous statements, is A a O?",No,A is not a O.,False
722,A is a C.,C is an equivalent class of B.,"Given the previous statements, is A a L?",No,A is not a L.,False
723,A is a W.,W is an equivalent class of U.,"Given the previous statements, is A a K?",No,A is not a K.,False
724,A is a M.,M is an equivalent class of X.,"Given the previous statements, is A a J?",No,A is not a J.,False
725,A is a P.,P is an equivalent class of U.,"Given the previous statements, is A a R?",No,A is not a R.,False
726,A is a S.,S is an equivalent class of B.,"Given the previous statements, is A a T?",No,A is not a T.,False
727,B is a Y.,Y is an equivalent class of X.,"Given the previous statements, is B a S?",No,B is not a S.,False
728,B is a C.,C is an equivalent class of R.,"Given the previous statements, is B a E?",No,B is not a E.,False
729,B is a K.,K is an equivalent class of O.,"Given the previous statements, is B a L?",No,B is not a L.,False
730,B is a G.,G is an equivalent class of C.,"Given the previous statements, is B a I?",No,B is not a I.,False
731,B is a G.,G is an equivalent class of E.,"Given the previous statements, is B a K?",No,B is not a K.,False
732,B is a C.,C is an equivalent class of G.,"Given the previous statements, is B a F?",No,B is not a F.,False
733,B is a S.,S is an equivalent class of I.,"Given the previous statements, is B a X?",No,B is not a X.,False
734,B is a J.,J is an equivalent class of S.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
735,B is a G.,G is an equivalent class of J.,"Given the previous statements, is B a E?",No,B is not a E.,False
736,B is a Z.,Z is an equivalent class of L.,"Given the previous statements, is B a K?",No,B is not a K.,False
737,B is a J.,J is an equivalent class of C.,"Given the previous statements, is B a S?",No,B is not a S.,False
738,B is a J.,J is an equivalent class of C.,"Given the previous statements, is B a L?",No,B is not a L.,False
739,B is a E.,E is an equivalent class of O.,"Given the previous statements, is B a G?",No,B is not a G.,False
740,B is a H.,H is an equivalent class of Z.,"Given the previous statements, is B a E?",No,B is not a E.,False
741,B is a G.,G is an equivalent class of U.,"Given the previous statements, is B a L?",No,B is not a L.,False
742,B is a U.,U is an equivalent class of X.,"Given the previous statements, is B a F?",No,B is not a F.,False
743,B is a U.,U is an equivalent class of V.,"Given the previous statements, is B a R?",No,B is not a R.,False
744,B is a O.,O is an equivalent class of S.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
745,B is a M.,M is an equivalent class of A.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
746,B is a A.,A is an equivalent class of T.,"Given the previous statements, is B a X?",No,B is not a X.,False
747,B is a G.,G is an equivalent class of P.,"Given the previous statements, is B a T?",No,B is not a T.,False
748,B is a Q.,Q is an equivalent class of D.,"Given the previous statements, is B a F?",No,B is not a F.,False
749,B is a S.,S is an equivalent class of J.,"Given the previous statements, is B a M?",No,B is not a M.,False
750,B is a Z.,Z is an equivalent class of R.,"Given the previous statements, is B a N?",No,B is not a N.,False
751,B is a W.,W is an equivalent class of E.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
752,B is a U.,U is an equivalent class of W.,"Given the previous statements, is B a V?",No,B is not a V.,False
753,B is a E.,E is an equivalent class of M.,"Given the previous statements, is B a K?",No,B is not a K.,False
754,B is a W.,W is an equivalent class of T.,"Given the previous statements, is B a M?",No,B is not a M.,False
755,B is a X.,X is an equivalent class of D.,"Given the previous statements, is B a J?",No,B is not a J.,False
756,B is a X.,X is an equivalent class of E.,"Given the previous statements, is B a T?",No,B is not a T.,False
757,B is a W.,W is an equivalent class of R.,"Given the previous statements, is B a S?",No,B is not a S.,False
758,B is a R.,R is an equivalent class of N.,"Given the previous statements, is B a F?",No,B is not a F.,False
759,B is a Y.,Y is an equivalent class of M.,"Given the previous statements, is B a S?",No,B is not a S.,False
760,C is a K.,K is an equivalent class of A.,"Given the previous statements, is C a E?",No,C is not a E.,False
761,C is a U.,U is an equivalent class of P.,"Given the previous statements, is C a B?",No,C is not a B.,False
762,C is a E.,E is an equivalent class of L.,"Given the previous statements, is C a U?",No,C is not a U.,False
763,C is a Z.,Z is an equivalent class of F.,"Given the previous statements, is C a M?",No,C is not a M.,False
764,C is a J.,J is an equivalent class of V.,"Given the previous statements, is C a E?",No,C is not a E.,False
765,C is a S.,S is an equivalent class of V.,"Given the previous statements, is C a R?",No,C is not a R.,False
766,C is a L.,L is an equivalent class of E.,"Given the previous statements, is C a P?",No,C is not a P.,False
767,C is a T.,T is an equivalent class of A.,"Given the previous statements, is C a Y?",No,C is not a Y.,False
768,C is a F.,F is an equivalent class of V.,"Given the previous statements, is C a N?",No,C is not a N.,False
769,C is a U.,U is an equivalent class of I.,"Given the previous statements, is C a K?",No,C is not a K.,False
770,C is a X.,X is an equivalent class of Q.,"Given the previous statements, is C a R?",No,C is not a R.,False
771,C is a U.,U is an equivalent class of D.,"Given the previous statements, is C a B?",No,C is not a B.,False
772,C is a G.,G is an equivalent class of J.,"Given the previous statements, is C a M?",No,C is not a M.,False
773,C is a Z.,Z is an equivalent class of L.,"Given the previous statements, is C a V?",No,C is not a V.,False
774,C is a G.,G is an equivalent class of J.,"Given the previous statements, is C a L?",No,C is not a L.,False
775,C is a F.,F is an equivalent class of N.,"Given the previous statements, is C a M?",No,C is not a M.,False
776,C is a Q.,Q is an equivalent class of N.,"Given the previous statements, is C a B?",No,C is not a B.,False
777,C is a F.,F is an equivalent class of B.,"Given the previous statements, is C a S?",No,C is not a S.,False
778,C is a S.,S is an equivalent class of Z.,"Given the previous statements, is C a D?",No,C is not a D.,False
779,C is a A.,A is an equivalent class of T.,"Given the previous statements, is C a X?",No,C is not a X.,False
780,C is a K.,K is an equivalent class of Z.,"Given the previous statements, is C a X?",No,C is not a X.,False
781,C is a E.,E is an equivalent class of M.,"Given the previous statements, is C a V?",No,C is not a V.,False
782,C is a N.,N is an equivalent class of A.,"Given the previous statements, is C a S?",No,C is not a S.,False
783,C is a K.,K is an equivalent class of R.,"Given the previous statements, is C a T?",No,C is not a T.,False
784,C is a E.,E is an equivalent class of Q.,"Given the previous statements, is C a L?",No,C is not a L.,False
785,C is a O.,O is an equivalent class of G.,"Given the previous statements, is C a E?",No,C is not a E.,False
786,C is a Y.,Y is an equivalent class of B.,"Given the previous statements, is C a I?",No,C is not a I.,False
787,C is a I.,I is an equivalent class of L.,"Given the previous statements, is C a W?",No,C is not a W.,False
788,C is a B.,B is an equivalent class of R.,"Given the previous statements, is C a S?",No,C is not a S.,False
789,C is a K.,K is an equivalent class of N.,"Given the previous statements, is C a G?",No,C is not a G.,False
790,C is a W.,W is an equivalent class of R.,"Given the previous statements, is C a H?",No,C is not a H.,False
791,C is a Z.,Z is an equivalent class of J.,"Given the previous statements, is C a V?",No,C is not a V.,False
792,C is a Q.,Q is an equivalent class of L.,"Given the previous statements, is C a H?",No,C is not a H.,False
793,D is a O.,O is an equivalent class of Y.,"Given the previous statements, is D a K?",No,D is not a K.,False
794,D is a E.,E is an equivalent class of O.,"Given the previous statements, is D a S?",No,D is not a S.,False
795,D is a R.,R is an equivalent class of S.,"Given the previous statements, is D a W?",No,D is not a W.,False
796,D is a H.,H is an equivalent class of O.,"Given the previous statements, is D a X?",No,D is not a X.,False
797,D is a N.,N is an equivalent class of F.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
798,D is a Z.,Z is an equivalent class of G.,"Given the previous statements, is D a W?",No,D is not a W.,False
799,D is a V.,V is an equivalent class of U.,"Given the previous statements, is D a C?",No,D is not a C.,False
800,D is a L.,L is an equivalent class of H.,"Given the previous statements, is D a A?",No,D is not a A.,False
801,D is a A.,A is an equivalent class of K.,"Given the previous statements, is D a M?",No,D is not a M.,False
802,D is a F.,F is an equivalent class of I.,"Given the previous statements, is D a B?",No,D is not a B.,False
803,D is a F.,F is an equivalent class of I.,"Given the previous statements, is D a E?",No,D is not a E.,False
804,D is a N.,N is an equivalent class of O.,"Given the previous statements, is D a W?",No,D is not a W.,False
805,D is a E.,E is an equivalent class of X.,"Given the previous statements, is D a M?",No,D is not a M.,False
806,D is a V.,V is an equivalent class of X.,"Given the previous statements, is D a P?",No,D is not a P.,False
807,D is a P.,P is an equivalent class of Q.,"Given the previous statements, is D a Z?",No,D is not a Z.,False
808,D is a A.,A is an equivalent class of E.,"Given the previous statements, is D a M?",No,D is not a M.,False
809,D is a N.,N is an equivalent class of Z.,"Given the previous statements, is D a K?",No,D is not a K.,False
810,D is a J.,J is an equivalent class of L.,"Given the previous statements, is D a C?",No,D is not a C.,False
811,D is a J.,J is an equivalent class of I.,"Given the previous statements, is D a A?",No,D is not a A.,False
812,D is a P.,P is an equivalent class of X.,"Given the previous statements, is D a I?",No,D is not a I.,False
813,D is a A.,A is an equivalent class of I.,"Given the previous statements, is D a J?",No,D is not a J.,False
814,D is a J.,J is an equivalent class of F.,"Given the previous statements, is D a V?",No,D is not a V.,False
815,D is a I.,I is an equivalent class of N.,"Given the previous statements, is D a T?",No,D is not a T.,False
816,D is a M.,M is an equivalent class of O.,"Given the previous statements, is D a H?",No,D is not a H.,False
817,D is a T.,T is an equivalent class of U.,"Given the previous statements, is D a M?",No,D is not a M.,False
818,D is a U.,U is an equivalent class of S.,"Given the previous statements, is D a J?",No,D is not a J.,False
819,D is a N.,N is an equivalent class of F.,"Given the previous statements, is D a L?",No,D is not a L.,False
820,D is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is D a A?",No,D is not a A.,False
821,D is a W.,W is an equivalent class of N.,"Given the previous statements, is D a I?",No,D is not a I.,False
822,D is a B.,B is an equivalent class of M.,"Given the previous statements, is D a O?",No,D is not a O.,False
823,D is a N.,N is an equivalent class of P.,"Given the previous statements, is D a R?",No,D is not a R.,False
824,D is a W.,W is an equivalent class of E.,"Given the previous statements, is D a X?",No,D is not a X.,False
825,D is a F.,F is an equivalent class of Q.,"Given the previous statements, is D a X?",No,D is not a X.,False
826,E is a O.,O is an equivalent class of P.,"Given the previous statements, is E a U?",No,E is not a U.,False
827,E is a Z.,Z is an equivalent class of F.,"Given the previous statements, is E a O?",No,E is not a O.,False
828,E is a D.,D is an equivalent class of L.,"Given the previous statements, is E a W?",No,E is not a W.,False
829,E is a M.,M is an equivalent class of B.,"Given the previous statements, is E a L?",No,E is not a L.,False
830,E is a A.,A is an equivalent class of Q.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
831,E is a F.,F is an equivalent class of U.,"Given the previous statements, is E a W?",No,E is not a W.,False
832,E is a Y.,Y is an equivalent class of F.,"Given the previous statements, is E a X?",No,E is not a X.,False
833,E is a D.,D is an equivalent class of I.,"Given the previous statements, is E a K?",No,E is not a K.,False
834,E is a C.,C is an equivalent class of Z.,"Given the previous statements, is E a D?",No,E is not a D.,False
835,E is a Y.,Y is an equivalent class of U.,"Given the previous statements, is E a I?",No,E is not a I.,False
836,E is a O.,O is an equivalent class of T.,"Given the previous statements, is E a V?",No,E is not a V.,False
837,E is a G.,G is an equivalent class of I.,"Given the previous statements, is E a H?",No,E is not a H.,False
838,E is a G.,G is an equivalent class of S.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
839,E is a A.,A is an equivalent class of T.,"Given the previous statements, is E a W?",No,E is not a W.,False
840,E is a I.,I is an equivalent class of G.,"Given the previous statements, is E a C?",No,E is not a C.,False
841,E is a Z.,Z is an equivalent class of J.,"Given the previous statements, is E a U?",No,E is not a U.,False
842,E is a W.,W is an equivalent class of C.,"Given the previous statements, is E a I?",No,E is not a I.,False
843,E is a D.,D is an equivalent class of V.,"Given the previous statements, is E a C?",No,E is not a C.,False
844,E is a L.,L is an equivalent class of A.,"Given the previous statements, is E a T?",No,E is not a T.,False
845,E is a T.,T is an equivalent class of B.,"Given the previous statements, is E a N?",No,E is not a N.,False
846,E is a Z.,Z is an equivalent class of T.,"Given the previous statements, is E a I?",No,E is not a I.,False
847,E is a U.,U is an equivalent class of P.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
848,E is a A.,A is an equivalent class of G.,"Given the previous statements, is E a S?",No,E is not a S.,False
849,E is a S.,S is an equivalent class of W.,"Given the previous statements, is E a M?",No,E is not a M.,False
850,E is a N.,N is an equivalent class of M.,"Given the previous statements, is E a H?",No,E is not a H.,False
851,E is a D.,D is an equivalent class of N.,"Given the previous statements, is E a C?",No,E is not a C.,False
852,E is a N.,N is an equivalent class of M.,"Given the previous statements, is E a K?",No,E is not a K.,False
853,E is a Z.,Z is an equivalent class of R.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
854,E is a W.,W is an equivalent class of U.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
855,E is a L.,L is an equivalent class of Z.,"Given the previous statements, is E a P?",No,E is not a P.,False
856,E is a C.,C is an equivalent class of B.,"Given the previous statements, is E a F?",No,E is not a F.,False
857,E is a F.,F is an equivalent class of C.,"Given the previous statements, is E a U?",No,E is not a U.,False
858,E is a I.,I is an equivalent class of D.,"Given the previous statements, is E a K?",No,E is not a K.,False
859,F is a S.,S is an equivalent class of Q.,"Given the previous statements, is F a V?",No,F is not a V.,False
860,F is a V.,V is an equivalent class of S.,"Given the previous statements, is F a J?",No,F is not a J.,False
861,F is a V.,V is an equivalent class of N.,"Given the previous statements, is F a M?",No,F is not a M.,False
862,F is a H.,H is an equivalent class of D.,"Given the previous statements, is F a X?",No,F is not a X.,False
863,F is a B.,B is an equivalent class of X.,"Given the previous statements, is F a A?",No,F is not a A.,False
864,F is a Z.,Z is an equivalent class of L.,"Given the previous statements, is F a M?",No,F is not a M.,False
865,F is a I.,I is an equivalent class of R.,"Given the previous statements, is F a B?",No,F is not a B.,False
866,F is a B.,B is an equivalent class of S.,"Given the previous statements, is F a R?",No,F is not a R.,False
867,F is a Y.,Y is an equivalent class of U.,"Given the previous statements, is F a H?",No,F is not a H.,False
868,F is a R.,R is an equivalent class of X.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
869,F is a L.,L is an equivalent class of R.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
870,F is a M.,M is an equivalent class of B.,"Given the previous statements, is F a A?",No,F is not a A.,False
871,F is a X.,X is an equivalent class of C.,"Given the previous statements, is F a B?",No,F is not a B.,False
872,F is a Q.,Q is an equivalent class of C.,"Given the previous statements, is F a D?",No,F is not a D.,False
873,F is a I.,I is an equivalent class of K.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
874,F is a W.,W is an equivalent class of Z.,"Given the previous statements, is F a E?",No,F is not a E.,False
875,F is a O.,O is an equivalent class of L.,"Given the previous statements, is F a T?",No,F is not a T.,False
876,F is a D.,D is an equivalent class of L.,"Given the previous statements, is F a E?",No,F is not a E.,False
877,F is a B.,B is an equivalent class of N.,"Given the previous statements, is F a X?",No,F is not a X.,False
878,F is a A.,A is an equivalent class of Z.,"Given the previous statements, is F a E?",No,F is not a E.,False
879,F is a V.,V is an equivalent class of B.,"Given the previous statements, is F a I?",No,F is not a I.,False
880,F is a X.,X is an equivalent class of O.,"Given the previous statements, is F a U?",No,F is not a U.,False
