ID,triple1,triple2,question,answer,inferred triple,label
1067,"Saskatchewan Highway 1 ruralMunicipality Swift Current No. 137, Saskatchewan.",ruralMunicipality has domain CricketTeam.,"Given the previous statements, is Saskatchewan Highway 1 a Road?",No,Saskatchewan Highway 1 is not a Road.,False
1068,Quebec Route 335 subsequentInfrastructure Quebec Route 337.,subsequentInfrastructure has domain ElectionDiagram.,"Given the previous statements, is Quebec Route 335 an Infrastructure?",No,Quebec Route 335 is not an Infrastructure.,False
1069,Saskatchewan Highway 155 subsequentInfrastructure Saskatchewan Highway 165.,subsequentInfrastructure has domain Architect.,"Given the previous statements, is Saskatchewan Highway 155 an Infrastructure?",No,Saskatchewan Highway 155 is not an Infrastructure.,False
1070,Saskatchewan Highway 2 subsequentInfrastructure Saskatchewan Highway 3.,subsequentInfrastructure has domain Canton.,"Given the previous statements, is Saskatchewan Highway 2 an Infrastructure?",No,Saskatchewan Highway 2 is not an Infrastructure.,False
1071,Savar Cantonment Public School and College superintendent Bangladesh Army.,superintendent has domain Territory.,"Given the previous statements, is Savar Cantonment Public School and College an Organisation?",No,Savar Cantonment Public School and College is not an Organisation.,False
1072,Brashier Middle College Charter High School superintendent .,superintendent has domain RouteStop.,"Given the previous statements, is Brashier Middle College Charter High School an Organisation?",No,Brashier Middle College Charter High School is not an Organisation.,False
1073,Bridgeprep Academy of Arts and Minds superintendent Alberto M. Carvalho.,superintendent has domain Cave.,"Given the previous statements, is Bridgeprep Academy of Arts and Minds an Organisation?",No,Bridgeprep Academy of Arts and Minds is not an Organisation.,False
1074,Cal Sandbeck whaDraftTeam Calgary Cowboys.,whaDraftTeam has domain Airline.,"Given the previous statements, is Cal Sandbeck an IceHockeyPlayer?",No,Cal Sandbeck is not an IceHockeyPlayer.,False
1075,Cam Botting whaDraftTeam Edmonton Oilers.,whaDraftTeam has domain CelestialBody.,"Given the previous statements, is Cam Botting an IceHockeyPlayer?",No,Cam Botting is not an IceHockeyPlayer.,False
1076,Cam Connor whaDraftTeam Phoenix Roadrunners.,whaDraftTeam has domain Street.,"Given the previous statements, is Cam Connor an IceHockeyPlayer?",No,Cam Connor is not an IceHockeyPlayer.,False
1077,"Ethyl iodoacetate inchi h2-3H2,1H3.",inchi has domain Dike.,"Given the previous statements, is Ethyl iodoacetate a ChemicalCompound?",No,Ethyl iodoacetate is not a ChemicalCompound.,False
1078,"Caballero, Coclé areaLand 4.15e+07.",areaLand has domain Factory.,"Given the previous statements, is Caballero, Coclé a Place?",No,"Caballero, Coclé is not a Place.",False
1079,"Caballo, New Mexico areaLand 2.53819e+06.",areaLand has domain RecordOffice.,"Given the previous statements, is Caballo, New Mexico a Place?",No,"Caballo, New Mexico is not a Place.",False
1080,"Caballo, New Mexico areaLand 2.54e+06.",areaLand has domain Skos.,"Given the previous statements, is Caballo, New Mexico a Place?",No,"Caballo, New Mexico is not a Place.",False
1081,Callistus Caravario beatifiedDate 1983-05-15.,beatifiedDate has domain Competition.,"Given the previous statements, is Callistus Caravario a Saint?",No,Callistus Caravario is not a Saint.,False
1082,Camilla Battista da Varano beatifiedDate 1843-04-07.,beatifiedDate has domain MotorRace.,"Given the previous statements, is Camilla Battista da Varano a Saint?",No,Camilla Battista da Varano is not a Saint.,False
1083,Candelaria of San José beatifiedDate 2008-04-27.,beatifiedDate has domain Sculpture.,"Given the previous statements, is Candelaria of San José a Saint?",No,Candelaria of San José is not a Saint.,False
1084,Caffeine bioavailability 99.0.,bioavailability has domain Spacecraft.,"Given the previous statements, is Caffeine a Drug?",No,Caffeine is not a Drug.,False
1085,Calcipotriol bioavailability 5.0.,bioavailability has domain Sculptor.,"Given the previous statements, is Calcipotriol a Drug?",No,Calcipotriol is not a Drug.,False
1086,Camazepam bioavailability 90.0.,bioavailability has domain Pope.,"Given the previous statements, is Camazepam a Drug?",No,Camazepam is not a Drug.,False
1087,Roccy FM broadcastTranslator 104.1 MHzTemora.,broadcastTranslator has domain Valley.,"Given the previous statements, is Roccy FM a Broadcaster?",No,Roccy FM is not a Broadcaster.,False
1088,Roccy FM broadcastTranslator 107.7 MHzCootamundra.,broadcastTranslator has domain Mammal.,"Given the previous statements, is Roccy FM a Broadcaster?",No,Roccy FM is not a Broadcaster.,False
1089,Roccy FM broadcastTranslator 99.5 MHzCowra.,broadcastTranslator has domain SportsLeague.,"Given the previous statements, is Roccy FM a Broadcaster?",No,Roccy FM is not a Broadcaster.,False
1090,Caledonian cylinderCount 2.,cylinderCount has domain VideogamesLeague.,"Given the previous statements, is Caledonian a Locomotive?",No,Caledonian is not a Locomotive.,False
1091,Canadian National 7470 cylinderCount 2.,cylinderCount has domain Philosopher.,"Given the previous statements, is Canadian National 7470 a Locomotive?",No,Canadian National 7470 is not a Locomotive.,False
1092,Progress Rail PR30C cylinderCount 16.,cylinderCount has domain Place.,"Given the previous statements, is Progress Rail PR30C a Locomotive?",No,Progress Rail PR30C is not a Locomotive.,False
1093,Cafe La Haye dressCode Casual.,dressCode has domain MouseGene.,"Given the previous statements, is Cafe La Haye a Restaurant?",No,Cafe La Haye is not a Restaurant.,False
1094,Cafe Mondegar dressCode None.,dressCode has domain ChristianDoctrine.,"Given the previous statements, is Cafe Mondegar a Restaurant?",No,Cafe Mondegar is not a Restaurant.,False
1095,Café du Monde dressCode Casual.,dressCode has domain NationalSoccerClub.,"Given the previous statements, is Café du Monde a Restaurant?",No,Café du Monde is not a Restaurant.,False
1096,Cab Calloway School of the Arts facultySize 48.,facultySize has domain Taxon.,"Given the previous statements, is Cab Calloway School of the Arts an EducationalInstitution?",No,Cab Calloway School of the Arts is not an EducationalInstitution.,False
1097,Cabot High School facultySize 125.,facultySize has domain Vein.,"Given the previous statements, is Cabot High School an EducationalInstitution?",No,Cabot High School is not an EducationalInstitution.,False
1098,Cabramatta High School facultySize 122.,facultySize has domain Planet.,"Given the previous statements, is Cabramatta High School an EducationalInstitution?",No,Cabramatta High School is not an EducationalInstitution.,False
1099,American Academy of Political and Social Science finalPublicationYear 1890.,finalPublicationYear has domain Grape.,"Given the previous statements, is American Academy of Political and Social Science a PeriodicalLiterature?",No,American Academy of Political and Social Science is not a PeriodicalLiterature.,False
1100,American Bankruptcy Law Journal finalPublicationYear 1993.,finalPublicationYear has domain RailwayStation.,"Given the previous statements, is American Bankruptcy Law Journal a PeriodicalLiterature?",No,American Bankruptcy Law Journal is not a PeriodicalLiterature.,False
1101,American Ecclesiastical Review finalPublicationYear 1975.,finalPublicationYear has domain SystemOfLaw.,"Given the previous statements, is American Ecclesiastical Review a PeriodicalLiterature?",No,American Ecclesiastical Review is not a PeriodicalLiterature.,False
1102,Catecholaminergic polymorphic ventricular tachycardia geneReviewsId NBK1289.,geneReviewsId has domain Model.,"Given the previous statements, is Catecholaminergic polymorphic ventricular tachycardia a Disease?",No,Catecholaminergic polymorphic ventricular tachycardia is not a Disease.,False
1103,Beckwith–Wiedemann syndrome geneReviewsId NBK1394.,geneReviewsId has domain Standard.,"Given the previous statements, is Beckwith–Wiedemann syndrome a Disease?",No,Beckwith–Wiedemann syndrome is not a Disease.,False
1104,Benign hereditary chorea geneReviewsId NBK185066.,geneReviewsId has domain Vicar.,"Given the previous statements, is Benign hereditary chorea a Disease?",No,Benign hereditary chorea is not a Disease.,False
1105,Beckwith–Wiedemann syndrome geneReviewsName Beckwith–Wiedemann Syndrome.,geneReviewsName has domain VideoGame.,"Given the previous statements, is Beckwith–Wiedemann syndrome a Disease?",No,Beckwith–Wiedemann syndrome is not a Disease.,False
1106,Benign hereditary chorea geneReviewsName NKX2-1-Related Disorders.,geneReviewsName has domain Manga.,"Given the previous statements, is Benign hereditary chorea a Disease?",No,Benign hereditary chorea is not a Disease.,False
1107,Prader–Willi syndrome geneReviewsName Prader-Willi syndrome.,geneReviewsName has domain Desert.,"Given the previous statements, is Prader–Willi syndrome a Disease?",No,Prader–Willi syndrome is not a Disease.,False
1108,Caballococha Airport icaoLocationIdentifier SPBC.,icaoLocationIdentifier has domain TopicalConcept.,"Given the previous statements, is Caballococha Airport an Airport?",No,Caballococha Airport is not an Airport.,False
1109,Cabana Airstrip icaoLocationIdentifier SMCB.,icaoLocationIdentifier has domain Photographer.,"Given the previous statements, is Cabana Airstrip an Airport?",No,Cabana Airstrip is not an Airport.,False
1110,Cabezas Airport icaoLocationIdentifier SLCE.,icaoLocationIdentifier has domain AnatomicalStructure.,"Given the previous statements, is Cabezas Airport an Airport?",No,Cabezas Airport is not an Airport.,False
1111,Canadian Journal of Earth Sciences impactFactor 1.369.,impactFactor has domain RugbyLeague.,"Given the previous statements, is Canadian Journal of Earth Sciences an AcademicJournal?",No,Canadian Journal of Earth Sciences is not an AcademicJournal.,False
1112,Canadian Journal of Fisheries and Aquatic Sciences impactFactor 2.595.,impactFactor has domain Anime.,"Given the previous statements, is Canadian Journal of Fisheries and Aquatic Sciences an AcademicJournal?",No,Canadian Journal of Fisheries and Aquatic Sciences is not an AcademicJournal.,False
1113,Cannabis and Cannabinoid Research impactFactor 5.764.,impactFactor has domain BaseballTeam.,"Given the previous statements, is Cannabis and Cannabinoid Research an AcademicJournal?",No,Cannabis and Cannabinoid Research is not an AcademicJournal.,False
1114,Canadian Journal of Earth Sciences impactFactorAsOf 2020.,impactFactorAsOf has domain NetballPlayer.,"Given the previous statements, is Canadian Journal of Earth Sciences an AcademicJournal?",No,Canadian Journal of Earth Sciences is not an AcademicJournal.,False
1115,Canadian Journal of Fisheries and Aquatic Sciences impactFactorAsOf 2020.,impactFactorAsOf has domain MilitaryService.,"Given the previous statements, is Canadian Journal of Fisheries and Aquatic Sciences an AcademicJournal?",No,Canadian Journal of Fisheries and Aquatic Sciences is not an AcademicJournal.,False
1116,American Academy of Political and Social Science impactFactorAsOf 2017.,impactFactorAsOf has domain Protein.,"Given the previous statements, is American Academy of Political and Social Science an AcademicJournal?",No,American Academy of Political and Social Science is not an AcademicJournal.,False
1117,Rotuaari lengthReference .,lengthReference has domain TradeUnion.,"Given the previous statements, is Rotuaari a RouteOfTransportation?",No,Rotuaari is not a RouteOfTransportation.,False
1118,Connaught Square lengthReference .,lengthReference has domain ChemicalElement.,"Given the previous statements, is Connaught Square a RouteOfTransportation?",No,Connaught Square is not a RouteOfTransportation.,False
1119,Garbary Street lengthReference Google maps.,lengthReference has domain SiteOfSpecialScientificInterest.,"Given the previous statements, is Garbary Street a RouteOfTransportation?",No,Garbary Street is not a RouteOfTransportation.,False
1120,Caboolture railway line lineLength 49570.0.,lineLength has domain CricketGround.,"Given the previous statements, is Caboolture railway line a RouteOfTransportation?",No,Caboolture railway line is not a RouteOfTransportation.,False
1121,Cadia Mine railway line lineLength 18507.5.,lineLength has domain Governor.,"Given the previous statements, is Cadia Mine railway line a RouteOfTransportation?",No,Cadia Mine railway line is not a RouteOfTransportation.,False
1122,Cairngorm Mountain Railway lineLength 1970.0.,lineLength has domain Planet.,"Given the previous statements, is Cairngorm Mountain Railway a RouteOfTransportation?",No,Cairngorm Mountain Railway is not a RouteOfTransportation.,False
1123,Cannabinoid receptor locusSupplementaryData -q15.,locusSupplementaryData has domain Gnetophytes.,"Given the previous statements, is Cannabinoid receptor a Protein?",No,Cannabinoid receptor is not a Protein.,False
1124,Amelogenin locusSupplementaryData -p22.1.,locusSupplementaryData has domain Surfer.,"Given the previous statements, is Amelogenin a Protein?",No,Amelogenin is not a Protein.,False
1125,Presenilin locusSupplementaryData -q42.,locusSupplementaryData has domain Monument.,"Given the previous statements, is Presenilin a Protein?",No,Presenilin is not a Protein.,False
1126,Cabot Strait maximumDepth 550.0.,maximumDepth has domain Artwork.,"Given the previous statements, is Cabot Strait a Place?",No,Cabot Strait is not a Place.,False
1127,Caddy Lake maximumDepth 5.7.,maximumDepth has domain HockeyTeam.,"Given the previous statements, is Caddy Lake a Place?",No,Caddy Lake is not a Place.,False
1128,Cage Lake maximumDepth 7.62.,maximumDepth has domain TelevisionShow.,"Given the previous statements, is Cage Lake a Place?",No,Cage Lake is not a Place.,False
1129,"Cadwalader, Wickersham & Taft numberOfLawyers 400.",numberOfLawyers has domain StormSurge.,"Given the previous statements, is Cadwalader, Wickersham & Taft a LawFirm?",No,"Cadwalader, Wickersham & Taft is not a LawFirm.",False
1130,Cahill Gordon & Reindel numberOfLawyers 350.,numberOfLawyers has domain AthleticsPlayer.,"Given the previous statements, is Cahill Gordon & Reindel a LawFirm?",No,Cahill Gordon & Reindel is not a LawFirm.,False
1131,Carter Ledyard & Milburn numberOfLawyers 114.,numberOfLawyers has domain AnimangaCharacter.,"Given the previous statements, is Carter Ledyard & Milburn a LawFirm?",No,Carter Ledyard & Milburn is not a LawFirm.,False
1132,Cablebús numberOfStations 13.,numberOfStations has domain Taxon.,"Given the previous statements, is Cablebús a RouteOfTransportation?",No,Cablebús is not a RouteOfTransportation.,False
1133,Cabletren Bolivariano numberOfStations 5.,numberOfStations has domain MusicalWork.,"Given the previous statements, is Cabletren Bolivariano a RouteOfTransportation?",No,Cabletren Bolivariano is not a RouteOfTransportation.,False
1134,Caboolture railway line numberOfStations 13.,numberOfStations has domain Arachnid.,"Given the previous statements, is Caboolture railway line a RouteOfTransportation?",No,Caboolture railway line is not a RouteOfTransportation.,False
1135,Ca' Foscari University of Venice numberOfStudents 21000.,numberOfStudents has domain ChartsPlacements.,"Given the previous statements, is Ca' Foscari University of Venice an EducationalInstitution?",No,Ca' Foscari University of Venice is not an EducationalInstitution.,False
1136,Cab Calloway School of the Arts numberOfStudents 937.,numberOfStudents has domain Curler.,"Given the previous statements, is Cab Calloway School of the Arts an EducationalInstitution?",No,Cab Calloway School of the Arts is not an EducationalInstitution.,False
1137,Cabell Midland High School numberOfStudents 1857.,numberOfStudents has domain Book.,"Given the previous statements, is Cabell Midland High School an EducationalInstitution?",No,Cabell Midland High School is not an EducationalInstitution.,False
1138,Canadian Blood Services numberOfVolunteers 17000.,numberOfVolunteers has domain Aristocrat.,"Given the previous statements, is Canadian Blood Services an Organisation?",No,Canadian Blood Services is not an Organisation.,False
1139,Canadian Journalists for Free Expression numberOfVolunteers 100.,numberOfVolunteers has domain NationalCollegiateAthleticAssociationAthlete.,"Given the previous statements, is Canadian Journalists for Free Expression an Organisation?",No,Canadian Journalists for Free Expression is not an Organisation.,False
1140,Canadian Medical Assistance Team numberOfVolunteers 1000.,numberOfVolunteers has domain SubMunicipality.,"Given the previous statements, is Canadian Medical Assistance Team an Organisation?",No,Canadian Medical Assistance Team is not an Organisation.,False
1141,Cannabis and Cannabinoid Research openAccessContent Delayed.,openAccessContent has domain SubMunicipality.,"Given the previous statements, is Cannabis and Cannabinoid Research a PeriodicalLiterature?",No,Cannabis and Cannabinoid Research is not a PeriodicalLiterature.,False
1142,American Anthropologist openAccessContent No.,openAccessContent has domain Spacecraft.,"Given the previous statements, is American Anthropologist a PeriodicalLiterature?",No,American Anthropologist is not a PeriodicalLiterature.,False
1143,American Book Review openAccessContent No.,openAccessContent has domain FootballLeagueSeason.,"Given the previous statements, is American Book Review a PeriodicalLiterature?",No,American Book Review is not a PeriodicalLiterature.,False
1144,Callahan Tunnel toll 0.2.,toll has domain HandballLeague.,"Given the previous statements, is Callahan Tunnel a RouteOfTransportation?",No,Callahan Tunnel is not a RouteOfTransportation.,False
1145,Callahan Tunnel toll 2.05.,toll has domain Genre.,"Given the previous statements, is Callahan Tunnel a RouteOfTransportation?",No,Callahan Tunnel is not a RouteOfTransportation.,False
1146,Cape Coral Bridge toll 2.0.,toll has domain NationalFootballLeagueSeason.,"Given the previous statements, is Cape Coral Bridge a RouteOfTransportation?",No,Cape Coral Bridge is not a RouteOfTransportation.,False
1147,Ammerer Bed Company tradingName Betten-Ammerer Gesellschaft m.b.H. & Co. KG.,tradingName has domain Place.,"Given the previous statements, is Ammerer Bed Company a Company?",No,Ammerer Bed Company is not a Company.,False
1148,Power Construction Corporation of China tradingName PowerChina.,tradingName has domain Economist.,"Given the previous statements, is Power Construction Corporation of China a Company?",No,Power Construction Corporation of China is not a Company.,False
1149,Pure Planet tradingName Pure Planet.,tradingName has domain Asteroid.,"Given the previous statements, is Pure Planet a Company?",No,Pure Planet is not a Company.,False
1150,Carlos Sainz Jr. lastPosition 5.,lastPosition has domain Species.,"Given the previous statements, is Carlos Sainz Jr. a FormulaOneRacer?",No,Carlos Sainz Jr. is not a FormulaOneRacer.,False
1151,Valtteri Bottas lastPosition 10.,lastPosition has domain Lock.,"Given the previous statements, is Valtteri Bottas a FormulaOneRacer?",No,Valtteri Bottas is not a FormulaOneRacer.,False
1152,George Russell lastPosition 4.,lastPosition has domain SkiResort.,"Given the previous statements, is George Russell a FormulaOneRacer?",No,George Russell is not a FormulaOneRacer.,False
1153,Beaumes de Venise AOC numberOfVineyards 0.,numberOfVineyards has domain Continent.,"Given the previous statements, is Beaumes de Venise AOC a WineRegion?",No,Beaumes de Venise AOC is not a WineRegion.,False
1154,Priorat numberOfVineyards 567.,numberOfVineyards has domain Album.,"Given the previous statements, is Priorat a WineRegion?",No,Priorat is not a WineRegion.,False
1155,Puligny-Montrachet wine numberOfVineyards 17.,numberOfVineyards has domain GivenName.,"Given the previous statements, is Puligny-Montrachet wine a WineRegion?",No,Puligny-Montrachet wine is not a WineRegion.,False
1156,Roland Baier worldChampionTitleYear World Chess Solving Champion.,worldChampionTitleYear has domain Manhwa.,"Given the previous statements, is Roland Baier an Athlete?",No,Roland Baier is not an Athlete.,False
1157,Ronnie O'Sullivan worldChampionTitleYear 2001.,worldChampionTitleYear has domain WrittenWork.,"Given the previous statements, is Ronnie O'Sullivan an Athlete?",No,Ronnie O'Sullivan is not an Athlete.,False
1158,Ronnie O'Sullivan worldChampionTitleYear 2004.,worldChampionTitleYear has domain Dog.,"Given the previous statements, is Ronnie O'Sullivan an Athlete?",No,Ronnie O'Sullivan is not an Athlete.,False
1159,COVID-19 pandemic in Australia activeCases 79112.,activeCases has domain Bay.,"Given the previous statements, is COVID-19 pandemic in Australia an Outbreak?",No,COVID-19 pandemic in Australia is not an Outbreak.,False
1160,COVID-19 pandemic in Haiti activeCases 1184.,activeCases has domain Polysaccharide.,"Given the previous statements, is COVID-19 pandemic in Haiti an Outbreak?",No,COVID-19 pandemic in Haiti is not an Outbreak.,False
1161,COVID-19 pandemic in Israel activeCases 8101.,activeCases has domain District.,"Given the previous statements, is COVID-19 pandemic in Israel an Outbreak?",No,COVID-19 pandemic in Israel is not an Outbreak.,False
1162,Camille Jordan academicAdvisor Joseph Alfred Serret.,academicAdvisor has domain TradeUnion.,"Given the previous statements, is Camille Jordan a Scientist?",No,Camille Jordan is not a Scientist.,False
1163,Camille Jordan academicAdvisor Victor Puiseux.,academicAdvisor has domain HistoricalEvent.,"Given the previous statements, is Camille Jordan a Scientist?",No,Camille Jordan is not a Scientist.,False
1164,Canan Dağdeviren academicAdvisor Robert S. Langer.,academicAdvisor has domain Event.,"Given the previous statements, is Canan Dağdeviren a Scientist?",No,Canan Dağdeviren is not a Scientist.,False
1165,Carrier Strike Group 1 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain Rower.,"Given the previous statements, is Carrier Strike Group 1 a MilitaryUnit?",No,Carrier Strike Group 1 is not a MilitaryUnit.,False
1166,Carrier Strike Group 10 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain ComicsCreator.,"Given the previous statements, is Carrier Strike Group 10 a MilitaryUnit?",No,Carrier Strike Group 10 is not a MilitaryUnit.,False
1167,Carrier Strike Group 11 aircraftElectronic EA-18G Growler.,aircraftElectronic has domain HistoricalRegion.,"Given the previous statements, is Carrier Strike Group 11 a MilitaryUnit?",No,Carrier Strike Group 11 is not a MilitaryUnit.,False
1168,Royal Thai Air Force aircraftInterceptor General Dynamics F-16 Fighting Falcon.,aircraftInterceptor has domain VolleyballPlayer.,"Given the previous statements, is Royal Thai Air Force a MilitaryUnit?",No,Royal Thai Air Force is not a MilitaryUnit.,False
1169,List of Syrian Air Force bases aircraftInterceptor Mikoyan-Gurevich MiG-25.,aircraftInterceptor has domain GrossDomesticProduct.,"Given the previous statements, is List of Syrian Air Force bases a MilitaryUnit?",No,List of Syrian Air Force bases is not a MilitaryUnit.,False
1170,People's Liberation Army Air Force aircraftInterceptor Shenyang J-8.,aircraftInterceptor has domain HollywoodCartoon.,"Given the previous statements, is People's Liberation Army Air Force a MilitaryUnit?",No,People's Liberation Army Air Force is not a MilitaryUnit.,False
1171,Cadillac ATS automobilePlatform GM Alpha platform.,automobilePlatform has domain AutoRacingLeague.,"Given the previous statements, is Cadillac ATS an Automobile?",No,Cadillac ATS is not an Automobile.,False
1172,Cadillac Allanté automobilePlatform GM V platform.,automobilePlatform has domain VideoGame.,"Given the previous statements, is Cadillac Allanté an Automobile?",No,Cadillac Allanté is not an Automobile.,False
1173,Cadillac BLS automobilePlatform GM Epsilon platform.,automobilePlatform has domain Museum.,"Given the previous statements, is Cadillac BLS an Automobile?",No,Cadillac BLS is not an Automobile.,False
1174,Callistus Caravario beatifiedBy Pope John Paul II.,beatifiedBy has domain Game.,"Given the previous statements, is Callistus Caravario a Saint?",No,Callistus Caravario is not a Saint.,False
1175,Camilla Battista da Varano beatifiedBy Pope Gregory XVI.,beatifiedBy has domain Synagogue.,"Given the previous statements, is Camilla Battista da Varano a Saint?",No,Camilla Battista da Varano is not a Saint.,False
1176,Camillus de Lellis beatifiedBy Pope Benedict XIV.,beatifiedBy has domain BaseballTeam.,"Given the previous statements, is Camillus de Lellis a Saint?",No,Camillus de Lellis is not a Saint.,False
1177,Callistus Caravario beatifiedPlace Vatican City.,beatifiedPlace has domain MouseGeneLocation.,"Given the previous statements, is Callistus Caravario a Saint?",No,Callistus Caravario is not a Saint.,False
1178,Callistus Caravario beatifiedPlace Saint Peter's Square.,beatifiedPlace has domain RestArea.,"Given the previous statements, is Callistus Caravario a Saint?",No,Callistus Caravario is not a Saint.,False
1179,Camillus de Lellis beatifiedPlace Rome.,beatifiedPlace has domain SpaceMission.,"Given the previous statements, is Camillus de Lellis a Saint?",No,Camillus de Lellis is not a Saint.,False
1180,"Cameron billed Orlando, Florida.",billed has domain MicroRegion.,"Given the previous statements, is Cameron a Wrestler?",No,Cameron is not a Wrestler.,False
1181,"Cameron Grimes billed Burlington, North Carolina.",billed has domain GrossDomesticProduct.,"Given the previous statements, is Cameron Grimes a Wrestler?",No,Cameron Grimes is not a Wrestler.,False
1182,Candice LeRae billed Canada.,billed has domain CrossCountrySkier.,"Given the previous statements, is Candice LeRae a Wrestler?",No,Candice LeRae is not a Wrestler.,False
1183,Carl-Gustaf Herlitz board Design Forum Finland.,board has domain Brain.,"Given the previous statements, is Carl-Gustaf Herlitz a Person?",No,Carl-Gustaf Herlitz is not a Person.,False
1184,Carl Bennet board Elanders.,board has domain SportsTeamSeason.,"Given the previous statements, is Carl Bennet a Person?",No,Carl Bennet is not a Person.,False
1185,Carl Bennet board Holmen.,board has domain Taxon.,"Given the previous statements, is Carl Bennet a Person?",No,Carl Bennet is not a Person.,False
1186,Cannonade breeder John M. Olin.,breeder has domain Rower.,"Given the previous statements, is Cannonade an Animal?",No,Cannonade is not an Animal.,False
1187,Capote breeder North Ridge Farm.,breeder has domain Archeologist.,"Given the previous statements, is Capote an Animal?",No,Capote is not an Animal.,False
1188,Cat Thief breeder Overbrook Farm.,breeder has domain Ligament.,"Given the previous statements, is Cat Thief an Animal?",No,Cat Thief is not an Animal.,False
1189,Cabeção careerStation Cabeção   CareerStation  2.,careerStation has domain BodyOfWater.,"Given the previous statements, is Cabeção a Person?",No,Cabeção is not a Person.,False
1190,Cabeção careerStation Cabeção   CareerStation  3.,careerStation has domain GrossDomesticProductPerCapita.,"Given the previous statements, is Cabeção a Person?",No,Cabeção is not a Person.,False
1191,Cabeção careerStation Cabeção   CareerStation  4.,careerStation has domain NationalAnthem.,"Given the previous statements, is Cabeção a Person?",No,Cabeção is not a Person.,False
1192,Canadian Basketball League ceo Butch Carter.,ceo has domain Cycad.,"Given the previous statements, is Canadian Basketball League an Organisation?",No,Canadian Basketball League is not an Organisation.,False
1193,Prime Volleyball League ceo Joy Bhattacharjya.,ceo has domain Monastery.,"Given the previous statements, is Prime Volleyball League an Organisation?",No,Prime Volleyball League is not an Organisation.,False
1194,Professional Box Lacrosse Association ceo Carmen Kesner.,ceo has domain DigitalCamera.,"Given the previous statements, is Professional Box Lacrosse Association an Organisation?",No,Professional Box Lacrosse Association is not an Organisation.,False
1195,Cafe Nell chef French cuisine.,chef has domain AnatomicalStructure.,"Given the previous statements, is Cafe Nell a Restaurant?",No,Cafe Nell is not a Restaurant.,False
1196,Café Boulud chef Aaron Bludorn.,chef has domain CanadianFootballLeague.,"Given the previous statements, is Café Boulud a Restaurant?",No,Café Boulud is not a Restaurant.,False
1197,Pétrus chef Gordon Ramsay.,chef has domain CombinationDrug.,"Given the previous statements, is Pétrus a Restaurant?",No,Pétrus is not a Restaurant.,False
1198,Caesar Korolenko citizenship Russia.,citizenship has domain Skier.,"Given the previous statements, is Caesar Korolenko a Person?",No,Caesar Korolenko is not a Person.,False
1199,Callistus Rubaramira citizenship Uganda.,citizenship has domain Lighthouse.,"Given the previous statements, is Callistus Rubaramira a Person?",No,Callistus Rubaramira is not a Person.,False
1200,Calvin Souther Fuller citizenship United States.,citizenship has domain Singer.,"Given the previous statements, is Calvin Souther Fuller a Person?",No,Calvin Souther Fuller is not a Person.,False
1201,Cadarian Raines college Virginia Tech Hokies men's basketball.,college has domain Train.,"Given the previous statements, is Cadarian Raines a Person?",No,Cadarian Raines is not a Person.,False
1202,Cade Cunningham college Oklahoma State Cowboys basketball.,college has domain HotSpring.,"Given the previous statements, is Cade Cunningham a Person?",No,Cade Cunningham is not a Person.,False
1203,Cade Davis college Oklahoma Sooners men's basketball.,college has domain Food.,"Given the previous statements, is Cade Davis a Person?",No,Cade Davis is not a Person.,False
1204,Cabharstadh councilArea Na h-Eileanan Siar.,councilArea has domain Country.,"Given the previous statements, is Cabharstadh a PopulatedPlace?",No,Cabharstadh is not a PopulatedPlace.,False
1205,Cabrach councilArea Moray.,councilArea has domain ChemicalCompound.,"Given the previous statements, is Cabrach a PopulatedPlace?",No,Cabrach is not a PopulatedPlace.,False
1206,Cabrich councilArea Highland.,councilArea has domain Competition.,"Given the previous statements, is Cabrich a PopulatedPlace?",No,Cabrich is not a PopulatedPlace.,False
1207,Capote dam Too Bald.,dam has domain MetroStation.,"Given the previous statements, is Capote an Animal?",No,Capote is not an Animal.,False
1208,Cash Run dam Shared Interest.,dam has domain MotorRace.,"Given the previous statements, is Cash Run an Animal?",No,Cash Run is not an Animal.,False
1209,Cat Thief dam Train Robbery.,dam has domain Group.,"Given the previous statements, is Cat Thief an Animal?",No,Cat Thief is not an Animal.,False
1210,Cajun Beat damsire Cure the Blues.,damsire has domain HorseTrainer.,"Given the previous statements, is Cajun Beat an Animal?",No,Cajun Beat is not an Animal.,False
1211,Cannonade damsire Ribot.,damsire has domain Referee.,"Given the previous statements, is Cannonade an Animal?",No,Cannonade is not an Animal.,False
1212,Capote damsire Bald Eagle.,damsire has domain VaccinationStatistics.,"Given the previous statements, is Capote an Animal?",No,Capote is not an Animal.,False
1213,Cal Poly Pomona College of Environmental Design dean Michael Woo.,dean has domain DBpedian.,"Given the previous statements, is Cal Poly Pomona College of Environmental Design an EducationalInstitution?",No,Cal Poly Pomona College of Environmental Design is not an EducationalInstitution.,False
1214,Cal Poly San Luis Obispo College of Engineering dean Amy Fleischer.,dean has domain Muscle.,"Given the previous statements, is Cal Poly San Luis Obispo College of Engineering an EducationalInstitution?",No,Cal Poly San Luis Obispo College of Engineering is not an EducationalInstitution.,False
