ID,triple1,triple2,question,answer,inferred triple,label
1029,A K Q.,K has range T.,"Given the previous statements, is Q a D?",No,Q is not a D.,False
1030,A N D.,N has range Q.,"Given the previous statements, is D a V?",No,D is not a V.,False
1031,A X U.,X has range J.,"Given the previous statements, is U a B?",No,U is not a B.,False
1032,A N B.,N has range O.,"Given the previous statements, is B a Z?",No,B is not a Z.,False
1033,A T W.,T has range L.,"Given the previous statements, is W a Y?",No,W is not a Y.,False
1034,A R V.,R has range G.,"Given the previous statements, is V a X?",No,V is not a X.,False
1035,A V G.,V has range K.,"Given the previous statements, is G a R?",No,G is not a R.,False
1036,A D K.,D has range F.,"Given the previous statements, is K a R?",No,K is not a R.,False
1037,A I R.,I has range W.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1038,A W E.,W has range L.,"Given the previous statements, is E a U?",No,E is not a U.,False
1039,A T W.,T has range G.,"Given the previous statements, is W a E?",No,W is not a E.,False
1040,A Y C.,Y has range I.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1041,A H U.,H has range E.,"Given the previous statements, is U a V?",No,U is not a V.,False
1042,A O K.,O has range J.,"Given the previous statements, is K a R?",No,K is not a R.,False
1043,A N O.,N has range L.,"Given the previous statements, is O a H?",No,O is not a H.,False
1044,A J C.,J has range Y.,"Given the previous statements, is C a E?",No,C is not a E.,False
1045,A S B.,S has range E.,"Given the previous statements, is B a M?",No,B is not a M.,False
1046,A P K.,P has range Q.,"Given the previous statements, is K a W?",No,K is not a W.,False
1047,A F S.,F has range M.,"Given the previous statements, is S a L?",No,S is not a L.,False
1048,A G I.,G has range W.,"Given the previous statements, is I a D?",No,I is not a D.,False
1049,A T B.,T has range V.,"Given the previous statements, is B a E?",No,B is not a E.,False
1050,A D S.,D has range R.,"Given the previous statements, is S a U?",No,S is not a U.,False
1051,A V Q.,V has range T.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1052,A Y N.,Y has range P.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1053,A G Y.,G has range X.,"Given the previous statements, is Y a W?",No,Y is not a W.,False
1054,A N D.,N has range M.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
1055,A I K.,I has range B.,"Given the previous statements, is K a P?",No,K is not a P.,False
1056,A M G.,M has range V.,"Given the previous statements, is G a P?",No,G is not a P.,False
1057,A D J.,D has range O.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1058,A Y G.,Y has range V.,"Given the previous statements, is G a X?",No,G is not a X.,False
1059,A B Z.,B has range I.,"Given the previous statements, is Z a D?",No,Z is not a D.,False
1060,A T B.,T has range O.,"Given the previous statements, is B a P?",No,B is not a P.,False
1061,A C W.,C has range R.,"Given the previous statements, is W a F?",No,W is not a F.,False
1062,A I Y.,I has range W.,"Given the previous statements, is Y a S?",No,Y is not a S.,False
1063,A L R.,L has range H.,"Given the previous statements, is R a G?",No,R is not a G.,False
1064,A Z L.,Z has range V.,"Given the previous statements, is L a X?",No,L is not a X.,False
1065,A L S.,L has range D.,"Given the previous statements, is S a Z?",No,S is not a Z.,False
1066,A O R.,O has range W.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1067,A P Z.,P has range O.,"Given the previous statements, is Z a R?",No,Z is not a R.,False
1068,A D M.,D has range T.,"Given the previous statements, is M a Z?",No,M is not a Z.,False
1069,A Z N.,Z has range H.,"Given the previous statements, is N a K?",No,N is not a K.,False
1070,A F X.,F has range M.,"Given the previous statements, is X a H?",No,X is not a H.,False
1071,A W I.,W has range L.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1072,A P H.,P has range Y.,"Given the previous statements, is H a U?",No,H is not a U.,False
1073,A M S.,M has range E.,"Given the previous statements, is S a V?",No,S is not a V.,False
1074,A X Y.,X has range W.,"Given the previous statements, is Y a S?",No,Y is not a S.,False
1075,A Q E.,Q has range F.,"Given the previous statements, is E a B?",No,E is not a B.,False
1076,A U T.,U has range V.,"Given the previous statements, is T a G?",No,T is not a G.,False
1077,A W H.,W has range X.,"Given the previous statements, is H a P?",No,H is not a P.,False
1078,A H J.,H has range W.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1079,A N R.,N has range O.,"Given the previous statements, is R a B?",No,R is not a B.,False
1080,A V Q.,V has range I.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1081,A B D.,B has range M.,"Given the previous statements, is D a N?",No,D is not a N.,False
1082,A K I.,K has range M.,"Given the previous statements, is I a W?",No,I is not a W.,False
1083,A Y U.,Y has range Z.,"Given the previous statements, is U a F?",No,U is not a F.,False
1084,A Q Y.,Q has range L.,"Given the previous statements, is Y a Z?",No,Y is not a Z.,False
1085,A H X.,H has range C.,"Given the previous statements, is X a K?",No,X is not a K.,False
1086,A D J.,D has range V.,"Given the previous statements, is J a C?",No,J is not a C.,False
1087,A D N.,D has range T.,"Given the previous statements, is N a E?",No,N is not a E.,False
1088,A I F.,I has range J.,"Given the previous statements, is F a O?",No,F is not a O.,False
1089,A Z X.,Z has range W.,"Given the previous statements, is X a I?",No,X is not a I.,False
1090,A Z P.,Z has range T.,"Given the previous statements, is P a I?",No,P is not a I.,False
1091,A U F.,U has range T.,"Given the previous statements, is F a C?",No,F is not a C.,False
1092,A D C.,D has range Q.,"Given the previous statements, is C a P?",No,C is not a P.,False
1093,A G P.,G has range O.,"Given the previous statements, is P a J?",No,P is not a J.,False
1094,A C F.,C has range R.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1095,A K Q.,K has range V.,"Given the previous statements, is Q a S?",No,Q is not a S.,False
1096,A X B.,X has range L.,"Given the previous statements, is B a O?",No,B is not a O.,False
1097,A G J.,G has range Y.,"Given the previous statements, is J a L?",No,J is not a L.,False
1098,A B O.,B has range I.,"Given the previous statements, is O a T?",No,O is not a T.,False
1099,A K N.,K has range X.,"Given the previous statements, is N a E?",No,N is not a E.,False
1100,A N J.,N has range S.,"Given the previous statements, is J a X?",No,J is not a X.,False
1101,B X D.,X has range U.,"Given the previous statements, is D a C?",No,D is not a C.,False
1102,B D O.,D has range K.,"Given the previous statements, is O a H?",No,O is not a H.,False
1103,B N Z.,N has range J.,"Given the previous statements, is Z a C?",No,Z is not a C.,False
1104,B Z E.,Z has range F.,"Given the previous statements, is E a U?",No,E is not a U.,False
1105,B K O.,K has range P.,"Given the previous statements, is O a F?",No,O is not a F.,False
1106,B A N.,A has range D.,"Given the previous statements, is N a J?",No,N is not a J.,False
1107,B A M.,A has range Y.,"Given the previous statements, is M a F?",No,M is not a F.,False
1108,B N A.,N has range L.,"Given the previous statements, is A a F?",No,A is not a F.,False
1109,B D W.,D has range N.,"Given the previous statements, is W a J?",No,W is not a J.,False
1110,B Q M.,Q has range P.,"Given the previous statements, is M a X?",No,M is not a X.,False
1111,B M N.,M has range S.,"Given the previous statements, is N a V?",No,N is not a V.,False
1112,B Q V.,Q has range P.,"Given the previous statements, is V a J?",No,V is not a J.,False
1113,B U Q.,U has range T.,"Given the previous statements, is Q a I?",No,Q is not a I.,False
1114,B D O.,D has range T.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1115,B J W.,J has range F.,"Given the previous statements, is W a R?",No,W is not a R.,False
1116,B T M.,T has range G.,"Given the previous statements, is M a I?",No,M is not a I.,False
1117,B J W.,J has range C.,"Given the previous statements, is W a X?",No,W is not a X.,False
1118,B V C.,V has range E.,"Given the previous statements, is C a L?",No,C is not a L.,False
1119,B H D.,H has range V.,"Given the previous statements, is D a J?",No,D is not a J.,False
1120,B X R.,X has range V.,"Given the previous statements, is R a C?",No,R is not a C.,False
1121,B V Z.,V has range I.,"Given the previous statements, is Z a Y?",No,Z is not a Y.,False
1122,B N A.,N has range I.,"Given the previous statements, is A a F?",No,A is not a F.,False
1123,B O N.,O has range A.,"Given the previous statements, is N a S?",No,N is not a S.,False
1124,B C Y.,C has range K.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1125,B E Z.,E has range D.,"Given the previous statements, is Z a R?",No,Z is not a R.,False
1126,B O C.,O has range E.,"Given the previous statements, is C a P?",No,C is not a P.,False
1127,B A X.,A has range H.,"Given the previous statements, is X a K?",No,X is not a K.,False
1128,B F P.,F has range N.,"Given the previous statements, is P a Y?",No,P is not a Y.,False
1129,B N W.,N has range I.,"Given the previous statements, is W a C?",No,W is not a C.,False
1130,B H E.,H has range P.,"Given the previous statements, is E a N?",No,E is not a N.,False
1131,B D A.,D has range T.,"Given the previous statements, is A a F?",No,A is not a F.,False
1132,B G U.,G has range H.,"Given the previous statements, is U a I?",No,U is not a I.,False
1133,B Z T.,Z has range Q.,"Given the previous statements, is T a R?",No,T is not a R.,False
1134,B E S.,E has range D.,"Given the previous statements, is S a G?",No,S is not a G.,False
1135,B E J.,E has range D.,"Given the previous statements, is J a X?",No,J is not a X.,False
1136,B N W.,N has range U.,"Given the previous statements, is W a D?",No,W is not a D.,False
1137,B N E.,N has range W.,"Given the previous statements, is E a K?",No,E is not a K.,False
1138,B K F.,K has range D.,"Given the previous statements, is F a H?",No,F is not a H.,False
1139,B Q P.,Q has range O.,"Given the previous statements, is P a U?",No,P is not a U.,False
1140,B G S.,G has range Q.,"Given the previous statements, is S a O?",No,S is not a O.,False
1141,B C P.,C has range W.,"Given the previous statements, is P a U?",No,P is not a U.,False
1142,B L Z.,L has range W.,"Given the previous statements, is Z a P?",No,Z is not a P.,False
1143,B E I.,E has range U.,"Given the previous statements, is I a H?",No,I is not a H.,False
1144,B F I.,F has range J.,"Given the previous statements, is I a M?",No,I is not a M.,False
1145,B D A.,D has range H.,"Given the previous statements, is A a J?",No,A is not a J.,False
1146,B C R.,C has range X.,"Given the previous statements, is R a N?",No,R is not a N.,False
1147,B Y R.,Y has range G.,"Given the previous statements, is R a M?",No,R is not a M.,False
1148,B F P.,F has range G.,"Given the previous statements, is P a H?",No,P is not a H.,False
1149,B I D.,I has range R.,"Given the previous statements, is D a U?",No,D is not a U.,False
1150,B C W.,C has range A.,"Given the previous statements, is W a V?",No,W is not a V.,False
1151,B O U.,O has range H.,"Given the previous statements, is U a D?",No,U is not a D.,False
1152,B A J.,A has range I.,"Given the previous statements, is J a U?",No,J is not a U.,False
1153,B D L.,D has range E.,"Given the previous statements, is L a X?",No,L is not a X.,False
1154,B P K.,P has range X.,"Given the previous statements, is K a A?",No,K is not a A.,False
1155,B V Q.,V has range L.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1156,B K A.,K has range X.,"Given the previous statements, is A a L?",No,A is not a L.,False
1157,B R I.,R has range N.,"Given the previous statements, is I a M?",No,I is not a M.,False
1158,B S K.,S has range M.,"Given the previous statements, is K a I?",No,K is not a I.,False
1159,B T E.,T has range S.,"Given the previous statements, is E a V?",No,E is not a V.,False
1160,B A U.,A has range R.,"Given the previous statements, is U a W?",No,U is not a W.,False
1161,B Q I.,Q has range U.,"Given the previous statements, is I a X?",No,I is not a X.,False
1162,B R S.,R has range Y.,"Given the previous statements, is S a T?",No,S is not a T.,False
1163,B U W.,U has range G.,"Given the previous statements, is W a H?",No,W is not a H.,False
1164,B J X.,J has range A.,"Given the previous statements, is X a Y?",No,X is not a Y.,False
1165,B T O.,T has range E.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1166,B I H.,I has range P.,"Given the previous statements, is H a J?",No,H is not a J.,False
1167,B U T.,U has range X.,"Given the previous statements, is T a K?",No,T is not a K.,False
1168,B A C.,A has range V.,"Given the previous statements, is C a Y?",No,C is not a Y.,False
1169,B A G.,A has range P.,"Given the previous statements, is G a J?",No,G is not a J.,False
1170,B R E.,R has range N.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1171,B L D.,L has range Z.,"Given the previous statements, is D a P?",No,D is not a P.,False
1172,B H C.,H has range F.,"Given the previous statements, is C a Z?",No,C is not a Z.,False
1173,B A F.,A has range N.,"Given the previous statements, is F a J?",No,F is not a J.,False
1174,B W K.,W has range R.,"Given the previous statements, is K a X?",No,K is not a X.,False
1175,B G Q.,G has range J.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1176,B V Y.,V has range M.,"Given the previous statements, is Y a Q?",No,Y is not a Q.,False
1177,B I M.,I has range F.,"Given the previous statements, is M a C?",No,M is not a C.,False
1178,B E H.,E has range K.,"Given the previous statements, is H a N?",No,H is not a N.,False
1179,B F Y.,F has range V.,"Given the previous statements, is Y a L?",No,Y is not a L.,False
1180,B S Z.,S has range Q.,"Given the previous statements, is Z a T?",No,Z is not a T.,False
1181,B S D.,S has range N.,"Given the previous statements, is D a Y?",No,D is not a Y.,False
1182,B R D.,R has range M.,"Given the previous statements, is D a O?",No,D is not a O.,False
1183,B G L.,G has range N.,"Given the previous statements, is L a D?",No,L is not a D.,False
1184,B Q F.,Q has range A.,"Given the previous statements, is F a U?",No,F is not a U.,False
1185,B U Y.,U has range O.,"Given the previous statements, is Y a A?",No,Y is not a A.,False
1186,B V A.,V has range O.,"Given the previous statements, is A a F?",No,A is not a F.,False
1187,B L W.,L has range U.,"Given the previous statements, is W a Z?",No,W is not a Z.,False
1188,B F D.,F has range O.,"Given the previous statements, is D a E?",No,D is not a E.,False
1189,B G I.,G has range R.,"Given the previous statements, is I a E?",No,I is not a E.,False
1190,B N T.,N has range X.,"Given the previous statements, is T a F?",No,T is not a F.,False
1191,B H N.,H has range Y.,"Given the previous statements, is N a I?",No,N is not a I.,False
1192,B V R.,V has range G.,"Given the previous statements, is R a T?",No,R is not a T.,False
1193,B G L.,G has range A.,"Given the previous statements, is L a I?",No,L is not a I.,False
1194,B I K.,I has range Y.,"Given the previous statements, is K a A?",No,K is not a A.,False
1195,B X J.,X has range I.,"Given the previous statements, is J a T?",No,J is not a T.,False
1196,B J V.,J has range F.,"Given the previous statements, is V a A?",No,V is not a A.,False
1197,B M N.,M has range E.,"Given the previous statements, is N a D?",No,N is not a D.,False
1198,B G S.,G has range E.,"Given the previous statements, is S a A?",No,S is not a A.,False
1199,B E A.,E has range K.,"Given the previous statements, is A a H?",No,A is not a H.,False
1200,B F A.,F has range H.,"Given the previous statements, is A a L?",No,A is not a L.,False
1201,C N H.,N has range Z.,"Given the previous statements, is H a U?",No,H is not a U.,False
1202,C M Y.,M has range A.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1203,C L U.,L has range G.,"Given the previous statements, is U a F?",No,U is not a F.,False
1204,C B R.,B has range O.,"Given the previous statements, is R a I?",No,R is not a I.,False
1205,C T S.,T has range W.,"Given the previous statements, is S a J?",No,S is not a J.,False
1206,C R X.,R has range J.,"Given the previous statements, is X a O?",No,X is not a O.,False
1207,C Y H.,Y has range U.,"Given the previous statements, is H a X?",No,H is not a X.,False
1208,C J X.,J has range W.,"Given the previous statements, is X a E?",No,X is not a E.,False
1209,C H X.,H has range I.,"Given the previous statements, is X a D?",No,X is not a D.,False
1210,C O L.,O has range T.,"Given the previous statements, is L a B?",No,L is not a B.,False
1211,C H X.,H has range N.,"Given the previous statements, is X a U?",No,X is not a U.,False
1212,C K W.,K has range T.,"Given the previous statements, is W a U?",No,W is not a U.,False
1213,C Q J.,Q has range D.,"Given the previous statements, is J a A?",No,J is not a A.,False
1214,C U I.,U has range B.,"Given the previous statements, is I a M?",No,I is not a M.,False
1215,C B O.,B has range H.,"Given the previous statements, is O a R?",No,O is not a R.,False
1216,C P H.,P has range W.,"Given the previous statements, is H a F?",No,H is not a F.,False
1217,C V X.,V has range K.,"Given the previous statements, is X a M?",No,X is not a M.,False
1218,C I S.,I has range M.,"Given the previous statements, is S a F?",No,S is not a F.,False
1219,C T Y.,T has range D.,"Given the previous statements, is Y a H?",No,Y is not a H.,False
1220,C Z O.,Z has range W.,"Given the previous statements, is O a H?",No,O is not a H.,False
1221,C S N.,S has range R.,"Given the previous statements, is N a K?",No,N is not a K.,False
1222,C Q B.,Q has range F.,"Given the previous statements, is B a V?",No,B is not a V.,False
1223,C K N.,K has range H.,"Given the previous statements, is N a I?",No,N is not a I.,False
1224,C F N.,F has range B.,"Given the previous statements, is N a O?",No,N is not a O.,False
1225,C X P.,X has range Z.,"Given the previous statements, is P a Q?",No,P is not a Q.,False
1226,C X F.,X has range O.,"Given the previous statements, is F a D?",No,F is not a D.,False
1227,C T R.,T has range H.,"Given the previous statements, is R a J?",No,R is not a J.,False
1228,C I X.,I has range Z.,"Given the previous statements, is X a P?",No,X is not a P.,False
1229,C I G.,I has range W.,"Given the previous statements, is G a T?",No,G is not a T.,False
1230,C H M.,H has range G.,"Given the previous statements, is M a B?",No,M is not a B.,False
1231,C E U.,E has range G.,"Given the previous statements, is U a Y?",No,U is not a Y.,False
1232,C K H.,K has range N.,"Given the previous statements, is H a W?",No,H is not a W.,False
1233,C U X.,U has range T.,"Given the previous statements, is X a D?",No,X is not a D.,False
1234,C V Q.,V has range W.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1235,C D P.,D has range H.,"Given the previous statements, is P a B?",No,P is not a B.,False
1236,C P D.,P has range F.,"Given the previous statements, is D a X?",No,D is not a X.,False
1237,C L G.,L has range Z.,"Given the previous statements, is G a J?",No,G is not a J.,False
1238,C M F.,M has range T.,"Given the previous statements, is F a E?",No,F is not a E.,False
1239,C G I.,G has range F.,"Given the previous statements, is I a H?",No,I is not a H.,False
1240,C F M.,F has range B.,"Given the previous statements, is M a W?",No,M is not a W.,False
1241,C H E.,H has range Q.,"Given the previous statements, is E a S?",No,E is not a S.,False
1242,C L J.,L has range E.,"Given the previous statements, is J a V?",No,J is not a V.,False
1243,C J X.,J has range D.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1244,C E L.,E has range Q.,"Given the previous statements, is L a T?",No,L is not a T.,False
1245,C G R.,G has range L.,"Given the previous statements, is R a A?",No,R is not a A.,False
1246,C O N.,O has range G.,"Given the previous statements, is N a R?",No,N is not a R.,False
1247,C V W.,V has range E.,"Given the previous statements, is W a F?",No,W is not a F.,False
1248,C L V.,L has range J.,"Given the previous statements, is V a T?",No,V is not a T.,False
1249,C B R.,B has range W.,"Given the previous statements, is R a K?",No,R is not a K.,False
1250,C T I.,T has range Z.,"Given the previous statements, is I a E?",No,I is not a E.,False
1251,C P I.,P has range L.,"Given the previous statements, is I a M?",No,I is not a M.,False
1252,C L A.,L has range H.,"Given the previous statements, is A a W?",No,A is not a W.,False
1253,C H F.,H has range B.,"Given the previous statements, is F a P?",No,F is not a P.,False
1254,C I N.,I has range M.,"Given the previous statements, is N a G?",No,N is not a G.,False
1255,C V O.,V has range L.,"Given the previous statements, is O a U?",No,O is not a U.,False
1256,C O V.,O has range J.,"Given the previous statements, is V a S?",No,V is not a S.,False
1257,C E S.,E has range T.,"Given the previous statements, is S a B?",No,S is not a B.,False
1258,C P G.,P has range T.,"Given the previous statements, is G a V?",No,G is not a V.,False
1259,C T A.,T has range W.,"Given the previous statements, is A a K?",No,A is not a K.,False
1260,C B E.,B has range R.,"Given the previous statements, is E a P?",No,E is not a P.,False
1261,C H U.,H has range W.,"Given the previous statements, is U a F?",No,U is not a F.,False
1262,C D K.,D has range T.,"Given the previous statements, is K a N?",No,K is not a N.,False
1263,C Y M.,Y has range O.,"Given the previous statements, is M a D?",No,M is not a D.,False
1264,C S U.,S has range B.,"Given the previous statements, is U a Q?",No,U is not a Q.,False
1265,C L O.,L has range F.,"Given the previous statements, is O a W?",No,O is not a W.,False
1266,C J Y.,J has range Z.,"Given the previous statements, is Y a M?",No,Y is not a M.,False
1267,C J G.,J has range E.,"Given the previous statements, is G a H?",No,G is not a H.,False
1268,C O R.,O has range W.,"Given the previous statements, is R a D?",No,R is not a D.,False
1269,C P J.,P has range M.,"Given the previous statements, is J a I?",No,J is not a I.,False
1270,C T Q.,T has range L.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1271,C M Y.,M has range G.,"Given the previous statements, is Y a L?",No,Y is not a L.,False
1272,C H Y.,H has range I.,"Given the previous statements, is Y a N?",No,Y is not a N.,False
1273,C W N.,W has range S.,"Given the previous statements, is N a U?",No,N is not a U.,False
1274,C B A.,B has range O.,"Given the previous statements, is A a F?",No,A is not a F.,False
1275,C H L.,H has range W.,"Given the previous statements, is L a V?",No,L is not a V.,False
1276,C Y D.,Y has range E.,"Given the previous statements, is D a S?",No,D is not a S.,False
1277,C G M.,G has range K.,"Given the previous statements, is M a B?",No,M is not a B.,False
1278,C B Q.,B has range A.,"Given the previous statements, is Q a L?",No,Q is not a L.,False
1279,C A G.,A has range T.,"Given the previous statements, is G a L?",No,G is not a L.,False
1280,C I W.,I has range M.,"Given the previous statements, is W a G?",No,W is not a G.,False
1281,C L M.,L has range O.,"Given the previous statements, is M a N?",No,M is not a N.,False
1282,C H B.,H has range K.,"Given the previous statements, is B a I?",No,B is not a I.,False
1283,C J K.,J has range L.,"Given the previous statements, is K a B?",No,K is not a B.,False
1284,C A M.,A has range V.,"Given the previous statements, is M a Q?",No,M is not a Q.,False
1285,C E K.,E has range M.,"Given the previous statements, is K a V?",No,K is not a V.,False
1286,C R P.,R has range M.,"Given the previous statements, is P a F?",No,P is not a F.,False
1287,C G E.,G has range Z.,"Given the previous statements, is E a I?",No,E is not a I.,False
1288,C W E.,W has range K.,"Given the previous statements, is E a X?",No,E is not a X.,False
1289,C O J.,O has range S.,"Given the previous statements, is J a W?",No,J is not a W.,False
1290,C Z K.,Z has range N.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1291,C A F.,A has range B.,"Given the previous statements, is F a K?",No,F is not a K.,False
1292,C S O.,S has range Y.,"Given the previous statements, is O a K?",No,O is not a K.,False
1293,C D B.,D has range U.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
1294,C D Q.,D has range E.,"Given the previous statements, is Q a Z?",No,Q is not a Z.,False
1295,C T R.,T has range B.,"Given the previous statements, is R a P?",No,R is not a P.,False
1296,C Q R.,Q has range U.,"Given the previous statements, is R a K?",No,R is not a K.,False
1297,C J P.,J has range B.,"Given the previous statements, is P a T?",No,P is not a T.,False
1298,C G P.,G has range O.,"Given the previous statements, is P a M?",No,P is not a M.,False
1299,C X Q.,X has range A.,"Given the previous statements, is Q a T?",No,Q is not a T.,False
1300,C V K.,V has range Q.,"Given the previous statements, is K a O?",No,K is not a O.,False
1301,D F H.,F has range R.,"Given the previous statements, is H a G?",No,H is not a G.,False
1302,D F P.,F has range S.,"Given the previous statements, is P a T?",No,P is not a T.,False
1303,D F Y.,F has range M.,"Given the previous statements, is Y a E?",No,Y is not a E.,False
1304,D T X.,T has range Q.,"Given the previous statements, is X a W?",No,X is not a W.,False
1305,D Q X.,Q has range F.,"Given the previous statements, is X a L?",No,X is not a L.,False
1306,D G O.,G has range P.,"Given the previous statements, is O a V?",No,O is not a V.,False
1307,D Y A.,Y has range X.,"Given the previous statements, is A a S?",No,A is not a S.,False
1308,D P S.,P has range N.,"Given the previous statements, is S a A?",No,S is not a A.,False
1309,D B R.,B has range I.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1310,D N O.,N has range U.,"Given the previous statements, is O a L?",No,O is not a L.,False
1311,D B F.,B has range W.,"Given the previous statements, is F a P?",No,F is not a P.,False
1312,D R O.,R has range M.,"Given the previous statements, is O a Y?",No,O is not a Y.,False
1313,D C H.,C has range M.,"Given the previous statements, is H a F?",No,H is not a F.,False
1314,D A G.,A has range V.,"Given the previous statements, is G a C?",No,G is not a C.,False
1315,D L C.,L has range X.,"Given the previous statements, is C a U?",No,C is not a U.,False
1316,D K J.,K has range I.,"Given the previous statements, is J a F?",No,J is not a F.,False
1317,D C B.,C has range U.,"Given the previous statements, is B a F?",No,B is not a F.,False
1318,D Z X.,Z has range K.,"Given the previous statements, is X a E?",No,X is not a E.,False
1319,D W Q.,W has range B.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False
1320,D P J.,P has range X.,"Given the previous statements, is J a U?",No,J is not a U.,False
1321,D K G.,K has range X.,"Given the previous statements, is G a A?",No,G is not a A.,False
1322,D J Y.,J has range M.,"Given the previous statements, is Y a O?",No,Y is not a O.,False
1323,D F M.,F has range K.,"Given the previous statements, is M a R?",No,M is not a R.,False
1324,D J P.,J has range E.,"Given the previous statements, is P a H?",No,P is not a H.,False
1325,D B C.,B has range Z.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1326,D L F.,L has range R.,"Given the previous statements, is F a J?",No,F is not a J.,False
1327,D I J.,I has range Z.,"Given the previous statements, is J a R?",No,J is not a R.,False
1328,D B O.,B has range W.,"Given the previous statements, is O a H?",No,O is not a H.,False
1329,D S A.,S has range C.,"Given the previous statements, is A a W?",No,A is not a W.,False
1330,D N W.,N has range C.,"Given the previous statements, is W a J?",No,W is not a J.,False
1331,D Q B.,Q has range F.,"Given the previous statements, is B a A?",No,B is not a A.,False
1332,D L X.,L has range Q.,"Given the previous statements, is X a P?",No,X is not a P.,False
1333,D R M.,R has range U.,"Given the previous statements, is M a O?",No,M is not a O.,False
1334,D A E.,A has range Q.,"Given the previous statements, is E a J?",No,E is not a J.,False
1335,D U T.,U has range V.,"Given the previous statements, is T a W?",No,T is not a W.,False
1336,D L K.,L has range U.,"Given the previous statements, is K a A?",No,K is not a A.,False
1337,D Z O.,Z has range Q.,"Given the previous statements, is O a C?",No,O is not a C.,False
1338,D O P.,O has range K.,"Given the previous statements, is P a C?",No,P is not a C.,False
1339,D X Y.,X has range J.,"Given the previous statements, is Y a O?",No,Y is not a O.,False
1340,D X Y.,X has range T.,"Given the previous statements, is Y a L?",No,Y is not a L.,False
1341,D L S.,L has range J.,"Given the previous statements, is S a G?",No,S is not a G.,False
1342,D Q I.,Q has range C.,"Given the previous statements, is I a A?",No,I is not a A.,False
1343,D V W.,V has range F.,"Given the previous statements, is W a G?",No,W is not a G.,False
1344,D Q F.,Q has range B.,"Given the previous statements, is F a U?",No,F is not a U.,False
1345,D Y E.,Y has range J.,"Given the previous statements, is E a N?",No,E is not a N.,False
1346,D W G.,W has range L.,"Given the previous statements, is G a T?",No,G is not a T.,False
1347,D T E.,T has range U.,"Given the previous statements, is E a M?",No,E is not a M.,False
1348,D P S.,P has range W.,"Given the previous statements, is S a Z?",No,S is not a Z.,False
1349,D T M.,T has range H.,"Given the previous statements, is M a K?",No,M is not a K.,False
1350,D A F.,A has range H.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
1351,D G S.,G has range O.,"Given the previous statements, is S a U?",No,S is not a U.,False
1352,D S O.,S has range Q.,"Given the previous statements, is O a U?",No,O is not a U.,False
1353,D T M.,T has range W.,"Given the previous statements, is M a F?",No,M is not a F.,False
1354,D C T.,C has range Q.,"Given the previous statements, is T a I?",No,T is not a I.,False
1355,D V Q.,V has range X.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1356,D F O.,F has range P.,"Given the previous statements, is O a W?",No,O is not a W.,False
1357,D P K.,P has range E.,"Given the previous statements, is K a O?",No,K is not a O.,False
1358,D U X.,U has range M.,"Given the previous statements, is X a L?",No,X is not a L.,False
1359,D L B.,L has range U.,"Given the previous statements, is B a O?",No,B is not a O.,False
1360,D M P.,M has range I.,"Given the previous statements, is P a H?",No,P is not a H.,False
1361,D N Z.,N has range Q.,"Given the previous statements, is Z a V?",No,Z is not a V.,False
1362,D Z X.,Z has range I.,"Given the previous statements, is X a W?",No,X is not a W.,False
1363,D N T.,N has range C.,"Given the previous statements, is T a Z?",No,T is not a Z.,False
1364,D A E.,A has range K.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1365,D Q X.,Q has range B.,"Given the previous statements, is X a L?",No,X is not a L.,False
1366,D G C.,G has range B.,"Given the previous statements, is C a N?",No,C is not a N.,False
1367,D J U.,J has range T.,"Given the previous statements, is U a P?",No,U is not a P.,False
1368,D Q H.,Q has range A.,"Given the previous statements, is H a K?",No,H is not a K.,False
1369,D W N.,W has range I.,"Given the previous statements, is N a G?",No,N is not a G.,False
