ID,triple1,triple2,question,answer,inferred triple,label
1039,A Q X.,Q is a subproperty of F.,"Given the previous statements, does A have a relation with X through U?",No,A does not have relation with X through U.,False
1040,A C K.,C is a subproperty of L.,"Given the previous statements, does A have a relation with K through R?",No,A does not have relation with K through R.,False
1041,A Z D.,Z is a subproperty of G.,"Given the previous statements, does A have a relation with D through V?",No,A does not have relation with D through V.,False
1042,A Q D.,Q is a subproperty of I.,"Given the previous statements, does A have a relation with D through G?",No,A does not have relation with D through G.,False
1043,A E R.,E is a subproperty of F.,"Given the previous statements, does A have a relation with R through Z?",No,A does not have relation with R through Z.,False
1044,A E Z.,E is a subproperty of B.,"Given the previous statements, does A have a relation with Z through P?",No,A does not have relation with Z through P.,False
1045,A V G.,V is a subproperty of P.,"Given the previous statements, does A have a relation with G through E?",No,A does not have relation with G through E.,False
1046,A X G.,X is a subproperty of P.,"Given the previous statements, does A have a relation with G through H?",No,A does not have relation with G through H.,False
1047,A B J.,B is a subproperty of S.,"Given the previous statements, does A have a relation with J through Q?",No,A does not have relation with J through Q.,False
1048,A S J.,S is a subproperty of I.,"Given the previous statements, does A have a relation with J through P?",No,A does not have relation with J through P.,False
1049,A I J.,I is a subproperty of N.,"Given the previous statements, does A have a relation with J through F?",No,A does not have relation with J through F.,False
1050,A N F.,N is a subproperty of W.,"Given the previous statements, does A have a relation with F through T?",No,A does not have relation with F through T.,False
1051,A O Q.,O is a subproperty of V.,"Given the previous statements, does A have a relation with Q through N?",No,A does not have relation with Q through N.,False
1052,A K I.,K is a subproperty of D.,"Given the previous statements, does A have a relation with I through P?",No,A does not have relation with I through P.,False
1053,A N E.,N is a subproperty of D.,"Given the previous statements, does A have a relation with E through R?",No,A does not have relation with E through R.,False
1054,A R M.,R is a subproperty of T.,"Given the previous statements, does A have a relation with M through E?",No,A does not have relation with M through E.,False
1055,A F Q.,F is a subproperty of P.,"Given the previous statements, does A have a relation with Q through X?",No,A does not have relation with Q through X.,False
1056,A M K.,M is a subproperty of Y.,"Given the previous statements, does A have a relation with K through F?",No,A does not have relation with K through F.,False
1057,A N L.,N is a subproperty of D.,"Given the previous statements, does A have a relation with L through Y?",No,A does not have relation with L through Y.,False
1058,A L J.,L is a subproperty of Z.,"Given the previous statements, does A have a relation with J through U?",No,A does not have relation with J through U.,False
1059,A F N.,F is a subproperty of T.,"Given the previous statements, does A have a relation with N through V?",No,A does not have relation with N through V.,False
1060,A J Y.,J is a subproperty of X.,"Given the previous statements, does A have a relation with Y through G?",No,A does not have relation with Y through G.,False
1061,A L S.,L is a subproperty of Z.,"Given the previous statements, does A have a relation with S through W?",No,A does not have relation with S through W.,False
1062,A X T.,X is a subproperty of Y.,"Given the previous statements, does A have a relation with T through R?",No,A does not have relation with T through R.,False
1063,A D Q.,D is a subproperty of W.,"Given the previous statements, does A have a relation with Q through X?",No,A does not have relation with Q through X.,False
1064,A C F.,C is a subproperty of R.,"Given the previous statements, does A have a relation with F through S?",No,A does not have relation with F through S.,False
1065,A S C.,S is a subproperty of O.,"Given the previous statements, does A have a relation with C through E?",No,A does not have relation with C through E.,False
1066,A F G.,F is a subproperty of R.,"Given the previous statements, does A have a relation with G through U?",No,A does not have relation with G through U.,False
1067,A Y W.,Y is a subproperty of P.,"Given the previous statements, does A have a relation with W through L?",No,A does not have relation with W through L.,False
1068,A P L.,P is a subproperty of Z.,"Given the previous statements, does A have a relation with L through Y?",No,A does not have relation with L through Y.,False
1069,A B O.,B is a subproperty of W.,"Given the previous statements, does A have a relation with O through K?",No,A does not have relation with O through K.,False
1070,A K V.,K is a subproperty of M.,"Given the previous statements, does A have a relation with V through L?",No,A does not have relation with V through L.,False
1071,A L Z.,L is a subproperty of Y.,"Given the previous statements, does A have a relation with Z through Q?",No,A does not have relation with Z through Q.,False
1072,A N T.,N is a subproperty of I.,"Given the previous statements, does A have a relation with T through P?",No,A does not have relation with T through P.,False
1073,A T F.,T is a subproperty of E.,"Given the previous statements, does A have a relation with F through U?",No,A does not have relation with F through U.,False
1074,A M N.,M is a subproperty of D.,"Given the previous statements, does A have a relation with N through J?",No,A does not have relation with N through J.,False
1075,A Z U.,Z is a subproperty of L.,"Given the previous statements, does A have a relation with U through S?",No,A does not have relation with U through S.,False
1076,A G U.,G is a subproperty of B.,"Given the previous statements, does A have a relation with U through I?",No,A does not have relation with U through I.,False
1077,A C B.,C is a subproperty of H.,"Given the previous statements, does A have a relation with B through K?",No,A does not have relation with B through K.,False
1078,A E S.,E is a subproperty of H.,"Given the previous statements, does A have a relation with S through G?",No,A does not have relation with S through G.,False
1079,A Y M.,Y is a subproperty of L.,"Given the previous statements, does A have a relation with M through B?",No,A does not have relation with M through B.,False
1080,A M L.,M is a subproperty of Z.,"Given the previous statements, does A have a relation with L through S?",No,A does not have relation with L through S.,False
1081,A I H.,I is a subproperty of O.,"Given the previous statements, does A have a relation with H through Q?",No,A does not have relation with H through Q.,False
1082,A W Q.,W is a subproperty of P.,"Given the previous statements, does A have a relation with Q through R?",No,A does not have relation with Q through R.,False
1083,A J V.,J is a subproperty of M.,"Given the previous statements, does A have a relation with V through G?",No,A does not have relation with V through G.,False
1084,A E T.,E is a subproperty of S.,"Given the previous statements, does A have a relation with T through I?",No,A does not have relation with T through I.,False
1085,A Z P.,Z is a subproperty of G.,"Given the previous statements, does A have a relation with P through B?",No,A does not have relation with P through B.,False
1086,A B V.,B is a subproperty of E.,"Given the previous statements, does A have a relation with V through T?",No,A does not have relation with V through T.,False
1087,A O U.,O is a subproperty of B.,"Given the previous statements, does A have a relation with U through H?",No,A does not have relation with U through H.,False
1088,A T Q.,T is a subproperty of U.,"Given the previous statements, does A have a relation with Q through K?",No,A does not have relation with Q through K.,False
1089,A Q M.,Q is a subproperty of Y.,"Given the previous statements, does A have a relation with M through T?",No,A does not have relation with M through T.,False
1090,A M S.,M is a subproperty of E.,"Given the previous statements, does A have a relation with S through J?",No,A does not have relation with S through J.,False
1091,A Y I.,Y is a subproperty of P.,"Given the previous statements, does A have a relation with I through L?",No,A does not have relation with I through L.,False
1092,A Z G.,Z is a subproperty of I.,"Given the previous statements, does A have a relation with G through Q?",No,A does not have relation with G through Q.,False
1093,A K G.,K is a subproperty of Y.,"Given the previous statements, does A have a relation with G through U?",No,A does not have relation with G through U.,False
1094,A Y X.,Y is a subproperty of M.,"Given the previous statements, does A have a relation with X through I?",No,A does not have relation with X through I.,False
1095,A M B.,M is a subproperty of D.,"Given the previous statements, does A have a relation with B through K?",No,A does not have relation with B through K.,False
1096,A R G.,R is a subproperty of B.,"Given the previous statements, does A have a relation with G through E?",No,A does not have relation with G through E.,False
1097,A S Q.,S is a subproperty of J.,"Given the previous statements, does A have a relation with Q through B?",No,A does not have relation with Q through B.,False
1098,A J Q.,J is a subproperty of D.,"Given the previous statements, does A have a relation with Q through N?",No,A does not have relation with Q through N.,False
1099,A S R.,S is a subproperty of D.,"Given the previous statements, does A have a relation with R through P?",No,A does not have relation with R through P.,False
1100,A C N.,C is a subproperty of W.,"Given the previous statements, does A have a relation with N through J?",No,A does not have relation with N through J.,False
1101,B O W.,O is a subproperty of D.,"Given the previous statements, does B have a relation with W through R?",No,B does not have relation with W through R.,False
1102,B H N.,H is a subproperty of S.,"Given the previous statements, does B have a relation with N through G?",No,B does not have relation with N through G.,False
1103,B W X.,W is a subproperty of J.,"Given the previous statements, does B have a relation with X through L?",No,B does not have relation with X through L.,False
1104,B N Z.,N is a subproperty of W.,"Given the previous statements, does B have a relation with Z through R?",No,B does not have relation with Z through R.,False
1105,B V L.,V is a subproperty of A.,"Given the previous statements, does B have a relation with L through W?",No,B does not have relation with L through W.,False
1106,B J N.,J is a subproperty of D.,"Given the previous statements, does B have a relation with N through H?",No,B does not have relation with N through H.,False
1107,B A L.,A is a subproperty of V.,"Given the previous statements, does B have a relation with L through T?",No,B does not have relation with L through T.,False
1108,B C U.,C is a subproperty of X.,"Given the previous statements, does B have a relation with U through A?",No,B does not have relation with U through A.,False
1109,B M Q.,M is a subproperty of P.,"Given the previous statements, does B have a relation with Q through H?",No,B does not have relation with Q through H.,False
1110,B S Y.,S is a subproperty of I.,"Given the previous statements, does B have a relation with Y through D?",No,B does not have relation with Y through D.,False
1111,B Q A.,Q is a subproperty of Y.,"Given the previous statements, does B have a relation with A through O?",No,B does not have relation with A through O.,False
1112,B X P.,X is a subproperty of R.,"Given the previous statements, does B have a relation with P through H?",No,B does not have relation with P through H.,False
1113,B H J.,H is a subproperty of C.,"Given the previous statements, does B have a relation with J through Z?",No,B does not have relation with J through Z.,False
1114,B H V.,H is a subproperty of D.,"Given the previous statements, does B have a relation with V through E?",No,B does not have relation with V through E.,False
1115,B T S.,T is a subproperty of D.,"Given the previous statements, does B have a relation with S through R?",No,B does not have relation with S through R.,False
1116,B N U.,N is a subproperty of R.,"Given the previous statements, does B have a relation with U through D?",No,B does not have relation with U through D.,False
1117,B S O.,S is a subproperty of W.,"Given the previous statements, does B have a relation with O through R?",No,B does not have relation with O through R.,False
1118,B W C.,W is a subproperty of S.,"Given the previous statements, does B have a relation with C through Y?",No,B does not have relation with C through Y.,False
1119,B I W.,I is a subproperty of C.,"Given the previous statements, does B have a relation with W through K?",No,B does not have relation with W through K.,False
1120,B K C.,K is a subproperty of E.,"Given the previous statements, does B have a relation with C through I?",No,B does not have relation with C through I.,False
1121,B W H.,W is a subproperty of R.,"Given the previous statements, does B have a relation with H through V?",No,B does not have relation with H through V.,False
1122,B F J.,F is a subproperty of Z.,"Given the previous statements, does B have a relation with J through C?",No,B does not have relation with J through C.,False
1123,B P S.,P is a subproperty of E.,"Given the previous statements, does B have a relation with S through Y?",No,B does not have relation with S through Y.,False
1124,B J G.,J is a subproperty of M.,"Given the previous statements, does B have a relation with G through Y?",No,B does not have relation with G through Y.,False
1125,B M N.,M is a subproperty of L.,"Given the previous statements, does B have a relation with N through I?",No,B does not have relation with N through I.,False
1126,B V Y.,V is a subproperty of M.,"Given the previous statements, does B have a relation with Y through E?",No,B does not have relation with Y through E.,False
1127,B U K.,U is a subproperty of A.,"Given the previous statements, does B have a relation with K through R?",No,B does not have relation with K through R.,False
1128,B W U.,W is a subproperty of C.,"Given the previous statements, does B have a relation with U through F?",No,B does not have relation with U through F.,False
1129,B G L.,G is a subproperty of E.,"Given the previous statements, does B have a relation with L through I?",No,B does not have relation with L through I.,False
1130,B Q L.,Q is a subproperty of P.,"Given the previous statements, does B have a relation with L through Z?",No,B does not have relation with L through Z.,False
1131,B X D.,X is a subproperty of S.,"Given the previous statements, does B have a relation with D through A?",No,B does not have relation with D through A.,False
1132,B A C.,A is a subproperty of Z.,"Given the previous statements, does B have a relation with C through M?",No,B does not have relation with C through M.,False
1133,B I Y.,I is a subproperty of P.,"Given the previous statements, does B have a relation with Y through R?",No,B does not have relation with Y through R.,False
1134,B T L.,T is a subproperty of H.,"Given the previous statements, does B have a relation with L through S?",No,B does not have relation with L through S.,False
1135,B R Q.,R is a subproperty of I.,"Given the previous statements, does B have a relation with Q through D?",No,B does not have relation with Q through D.,False
1136,B P E.,P is a subproperty of K.,"Given the previous statements, does B have a relation with E through W?",No,B does not have relation with E through W.,False
1137,B R C.,R is a subproperty of T.,"Given the previous statements, does B have a relation with C through A?",No,B does not have relation with C through A.,False
1138,B N O.,N is a subproperty of Z.,"Given the previous statements, does B have a relation with O through V?",No,B does not have relation with O through V.,False
1139,B A L.,A is a subproperty of O.,"Given the previous statements, does B have a relation with L through U?",No,B does not have relation with L through U.,False
1140,B F P.,F is a subproperty of Q.,"Given the previous statements, does B have a relation with P through V?",No,B does not have relation with P through V.,False
1141,B P I.,P is a subproperty of M.,"Given the previous statements, does B have a relation with I through C?",No,B does not have relation with I through C.,False
1142,B Y C.,Y is a subproperty of E.,"Given the previous statements, does B have a relation with C through S?",No,B does not have relation with C through S.,False
1143,B W U.,W is a subproperty of C.,"Given the previous statements, does B have a relation with U through E?",No,B does not have relation with U through E.,False
1144,B U L.,U is a subproperty of D.,"Given the previous statements, does B have a relation with L through R?",No,B does not have relation with L through R.,False
1145,B V H.,V is a subproperty of O.,"Given the previous statements, does B have a relation with H through F?",No,B does not have relation with H through F.,False
1146,B J G.,J is a subproperty of E.,"Given the previous statements, does B have a relation with G through O?",No,B does not have relation with G through O.,False
1147,B J F.,J is a subproperty of R.,"Given the previous statements, does B have a relation with F through G?",No,B does not have relation with F through G.,False
1148,B F E.,F is a subproperty of W.,"Given the previous statements, does B have a relation with E through P?",No,B does not have relation with E through P.,False
1149,B F E.,F is a subproperty of L.,"Given the previous statements, does B have a relation with E through Y?",No,B does not have relation with E through Y.,False
1150,B D J.,D is a subproperty of L.,"Given the previous statements, does B have a relation with J through Z?",No,B does not have relation with J through Z.,False
1151,B W I.,W is a subproperty of M.,"Given the previous statements, does B have a relation with I through D?",No,B does not have relation with I through D.,False
1152,B P Q.,P is a subproperty of F.,"Given the previous statements, does B have a relation with Q through C?",No,B does not have relation with Q through C.,False
1153,B E P.,E is a subproperty of U.,"Given the previous statements, does B have a relation with P through O?",No,B does not have relation with P through O.,False
1154,B C V.,C is a subproperty of G.,"Given the previous statements, does B have a relation with V through P?",No,B does not have relation with V through P.,False
1155,B Q T.,Q is a subproperty of L.,"Given the previous statements, does B have a relation with T through N?",No,B does not have relation with T through N.,False
1156,B T S.,T is a subproperty of Y.,"Given the previous statements, does B have a relation with S through M?",No,B does not have relation with S through M.,False
1157,B M O.,M is a subproperty of Q.,"Given the previous statements, does B have a relation with O through E?",No,B does not have relation with O through E.,False
1158,B S G.,S is a subproperty of Y.,"Given the previous statements, does B have a relation with G through N?",No,B does not have relation with G through N.,False
1159,B Y D.,Y is a subproperty of F.,"Given the previous statements, does B have a relation with D through C?",No,B does not have relation with D through C.,False
1160,B H Y.,H is a subproperty of C.,"Given the previous statements, does B have a relation with Y through W?",No,B does not have relation with Y through W.,False
1161,B K S.,K is a subproperty of E.,"Given the previous statements, does B have a relation with S through Q?",No,B does not have relation with S through Q.,False
1162,B G T.,G is a subproperty of D.,"Given the previous statements, does B have a relation with T through H?",No,B does not have relation with T through H.,False
1163,B M X.,M is a subproperty of Q.,"Given the previous statements, does B have a relation with X through O?",No,B does not have relation with X through O.,False
1164,B Y J.,Y is a subproperty of F.,"Given the previous statements, does B have a relation with J through H?",No,B does not have relation with J through H.,False
1165,B X N.,X is a subproperty of P.,"Given the previous statements, does B have a relation with N through L?",No,B does not have relation with N through L.,False
1166,B W V.,W is a subproperty of D.,"Given the previous statements, does B have a relation with V through H?",No,B does not have relation with V through H.,False
1167,B K S.,K is a subproperty of W.,"Given the previous statements, does B have a relation with S through H?",No,B does not have relation with S through H.,False
1168,B C H.,C is a subproperty of P.,"Given the previous statements, does B have a relation with H through M?",No,B does not have relation with H through M.,False
1169,B E T.,E is a subproperty of S.,"Given the previous statements, does B have a relation with T through Y?",No,B does not have relation with T through Y.,False
1170,B G P.,G is a subproperty of O.,"Given the previous statements, does B have a relation with P through R?",No,B does not have relation with P through R.,False
1171,B J T.,J is a subproperty of C.,"Given the previous statements, does B have a relation with T through Q?",No,B does not have relation with T through Q.,False
1172,B F J.,F is a subproperty of C.,"Given the previous statements, does B have a relation with J through T?",No,B does not have relation with J through T.,False
1173,B O C.,O is a subproperty of U.,"Given the previous statements, does B have a relation with C through Z?",No,B does not have relation with C through Z.,False
1174,B G N.,G is a subproperty of Y.,"Given the previous statements, does B have a relation with N through M?",No,B does not have relation with N through M.,False
1175,B C Q.,C is a subproperty of U.,"Given the previous statements, does B have a relation with Q through Z?",No,B does not have relation with Q through Z.,False
1176,B L V.,L is a subproperty of U.,"Given the previous statements, does B have a relation with V through F?",No,B does not have relation with V through F.,False
1177,B Y N.,Y is a subproperty of O.,"Given the previous statements, does B have a relation with N through M?",No,B does not have relation with N through M.,False
1178,B T C.,T is a subproperty of L.,"Given the previous statements, does B have a relation with C through G?",No,B does not have relation with C through G.,False
1179,B D K.,D is a subproperty of U.,"Given the previous statements, does B have a relation with K through C?",No,B does not have relation with K through C.,False
1180,B S H.,S is a subproperty of P.,"Given the previous statements, does B have a relation with H through F?",No,B does not have relation with H through F.,False
1181,B L X.,L is a subproperty of I.,"Given the previous statements, does B have a relation with X through P?",No,B does not have relation with X through P.,False
1182,B X R.,X is a subproperty of F.,"Given the previous statements, does B have a relation with R through Y?",No,B does not have relation with R through Y.,False
1183,B F N.,F is a subproperty of K.,"Given the previous statements, does B have a relation with N through L?",No,B does not have relation with N through L.,False
1184,B S Z.,S is a subproperty of K.,"Given the previous statements, does B have a relation with Z through O?",No,B does not have relation with Z through O.,False
1185,B W Z.,W is a subproperty of G.,"Given the previous statements, does B have a relation with Z through D?",No,B does not have relation with Z through D.,False
1186,B L C.,L is a subproperty of R.,"Given the previous statements, does B have a relation with C through O?",No,B does not have relation with C through O.,False
1187,B T G.,T is a subproperty of E.,"Given the previous statements, does B have a relation with G through A?",No,B does not have relation with G through A.,False
1188,B N Y.,N is a subproperty of L.,"Given the previous statements, does B have a relation with Y through Q?",No,B does not have relation with Y through Q.,False
1189,B F A.,F is a subproperty of G.,"Given the previous statements, does B have a relation with A through Y?",No,B does not have relation with A through Y.,False
1190,B I V.,I is a subproperty of Z.,"Given the previous statements, does B have a relation with V through A?",No,B does not have relation with V through A.,False
1191,B I M.,I is a subproperty of H.,"Given the previous statements, does B have a relation with M through K?",No,B does not have relation with M through K.,False
1192,B E V.,E is a subproperty of L.,"Given the previous statements, does B have a relation with V through H?",No,B does not have relation with V through H.,False
1193,B Q R.,Q is a subproperty of V.,"Given the previous statements, does B have a relation with R through D?",No,B does not have relation with R through D.,False
1194,B Y T.,Y is a subproperty of C.,"Given the previous statements, does B have a relation with T through L?",No,B does not have relation with T through L.,False
1195,B V G.,V is a subproperty of P.,"Given the previous statements, does B have a relation with G through D?",No,B does not have relation with G through D.,False
1196,B T G.,T is a subproperty of A.,"Given the previous statements, does B have a relation with G through J?",No,B does not have relation with G through J.,False
1197,B V W.,V is a subproperty of T.,"Given the previous statements, does B have a relation with W through D?",No,B does not have relation with W through D.,False
1198,B R A.,R is a subproperty of I.,"Given the previous statements, does B have a relation with A through E?",No,B does not have relation with A through E.,False
1199,B N K.,N is a subproperty of X.,"Given the previous statements, does B have a relation with K through I?",No,B does not have relation with K through I.,False
1200,B U T.,U is a subproperty of Y.,"Given the previous statements, does B have a relation with T through X?",No,B does not have relation with T through X.,False
1201,C B R.,B is a subproperty of S.,"Given the previous statements, does C have a relation with R through U?",No,C does not have relation with R through U.,False
1202,C J I.,J is a subproperty of U.,"Given the previous statements, does C have a relation with I through D?",No,C does not have relation with I through D.,False
1203,C K L.,K is a subproperty of O.,"Given the previous statements, does C have a relation with L through N?",No,C does not have relation with L through N.,False
1204,C J B.,J is a subproperty of D.,"Given the previous statements, does C have a relation with B through M?",No,C does not have relation with B through M.,False
1205,C T L.,T is a subproperty of P.,"Given the previous statements, does C have a relation with L through N?",No,C does not have relation with L through N.,False
1206,C F G.,F is a subproperty of Y.,"Given the previous statements, does C have a relation with G through R?",No,C does not have relation with G through R.,False
1207,C P D.,P is a subproperty of N.,"Given the previous statements, does C have a relation with D through J?",No,C does not have relation with D through J.,False
1208,C N H.,N is a subproperty of W.,"Given the previous statements, does C have a relation with H through I?",No,C does not have relation with H through I.,False
1209,C H J.,H is a subproperty of A.,"Given the previous statements, does C have a relation with J through S?",No,C does not have relation with J through S.,False
1210,C E B.,E is a subproperty of N.,"Given the previous statements, does C have a relation with B through K?",No,C does not have relation with B through K.,False
1211,C N S.,N is a subproperty of R.,"Given the previous statements, does C have a relation with S through Q?",No,C does not have relation with S through Q.,False
1212,C O R.,O is a subproperty of D.,"Given the previous statements, does C have a relation with R through G?",No,C does not have relation with R through G.,False
1213,C E F.,E is a subproperty of A.,"Given the previous statements, does C have a relation with F through W?",No,C does not have relation with F through W.,False
1214,C L X.,L is a subproperty of K.,"Given the previous statements, does C have a relation with X through P?",No,C does not have relation with X through P.,False
1215,C W N.,W is a subproperty of Q.,"Given the previous statements, does C have a relation with N through H?",No,C does not have relation with N through H.,False
1216,C Y M.,Y is a subproperty of T.,"Given the previous statements, does C have a relation with M through X?",No,C does not have relation with M through X.,False
1217,C V X.,V is a subproperty of K.,"Given the previous statements, does C have a relation with X through D?",No,C does not have relation with X through D.,False
1218,C V F.,V is a subproperty of K.,"Given the previous statements, does C have a relation with F through N?",No,C does not have relation with F through N.,False
1219,C V N.,V is a subproperty of A.,"Given the previous statements, does C have a relation with N through U?",No,C does not have relation with N through U.,False
1220,C Z U.,Z is a subproperty of W.,"Given the previous statements, does C have a relation with U through G?",No,C does not have relation with U through G.,False
1221,C L I.,L is a subproperty of Q.,"Given the previous statements, does C have a relation with I through N?",No,C does not have relation with I through N.,False
1222,C W Q.,W is a subproperty of J.,"Given the previous statements, does C have a relation with Q through K?",No,C does not have relation with Q through K.,False
1223,C O R.,O is a subproperty of E.,"Given the previous statements, does C have a relation with R through I?",No,C does not have relation with R through I.,False
1224,C Q O.,Q is a subproperty of K.,"Given the previous statements, does C have a relation with O through E?",No,C does not have relation with O through E.,False
1225,C M Y.,M is a subproperty of L.,"Given the previous statements, does C have a relation with Y through F?",No,C does not have relation with Y through F.,False
1226,C P J.,P is a subproperty of O.,"Given the previous statements, does C have a relation with J through B?",No,C does not have relation with J through B.,False
1227,C H W.,H is a subproperty of U.,"Given the previous statements, does C have a relation with W through D?",No,C does not have relation with W through D.,False
1228,C E U.,E is a subproperty of O.,"Given the previous statements, does C have a relation with U through J?",No,C does not have relation with U through J.,False
1229,C L B.,L is a subproperty of Z.,"Given the previous statements, does C have a relation with B through O?",No,C does not have relation with B through O.,False
1230,C Y V.,Y is a subproperty of J.,"Given the previous statements, does C have a relation with V through G?",No,C does not have relation with V through G.,False
1231,C R W.,R is a subproperty of F.,"Given the previous statements, does C have a relation with W through D?",No,C does not have relation with W through D.,False
1232,C G I.,G is a subproperty of N.,"Given the previous statements, does C have a relation with I through H?",No,C does not have relation with I through H.,False
1233,C T D.,T is a subproperty of F.,"Given the previous statements, does C have a relation with D through Z?",No,C does not have relation with D through Z.,False
1234,C Q O.,Q is a subproperty of W.,"Given the previous statements, does C have a relation with O through I?",No,C does not have relation with O through I.,False
1235,C N Q.,N is a subproperty of J.,"Given the previous statements, does C have a relation with Q through H?",No,C does not have relation with Q through H.,False
1236,C U I.,U is a subproperty of Y.,"Given the previous statements, does C have a relation with I through X?",No,C does not have relation with I through X.,False
1237,C A P.,A is a subproperty of F.,"Given the previous statements, does C have a relation with P through I?",No,C does not have relation with P through I.,False
1238,C G P.,G is a subproperty of M.,"Given the previous statements, does C have a relation with P through H?",No,C does not have relation with P through H.,False
1239,C V I.,V is a subproperty of G.,"Given the previous statements, does C have a relation with I through Z?",No,C does not have relation with I through Z.,False
1240,C S T.,S is a subproperty of A.,"Given the previous statements, does C have a relation with T through F?",No,C does not have relation with T through F.,False
1241,C T Y.,T is a subproperty of O.,"Given the previous statements, does C have a relation with Y through D?",No,C does not have relation with Y through D.,False
1242,C S H.,S is a subproperty of U.,"Given the previous statements, does C have a relation with H through L?",No,C does not have relation with H through L.,False
1243,C E W.,E is a subproperty of N.,"Given the previous statements, does C have a relation with W through P?",No,C does not have relation with W through P.,False
1244,C N S.,N is a subproperty of F.,"Given the previous statements, does C have a relation with S through L?",No,C does not have relation with S through L.,False
1245,C P A.,P is a subproperty of Q.,"Given the previous statements, does C have a relation with A through H?",No,C does not have relation with A through H.,False
1246,C E F.,E is a subproperty of V.,"Given the previous statements, does C have a relation with F through K?",No,C does not have relation with F through K.,False
1247,C E P.,E is a subproperty of R.,"Given the previous statements, does C have a relation with P through V?",No,C does not have relation with P through V.,False
1248,C Y Z.,Y is a subproperty of G.,"Given the previous statements, does C have a relation with Z through R?",No,C does not have relation with Z through R.,False
1249,C N Y.,N is a subproperty of G.,"Given the previous statements, does C have a relation with Y through F?",No,C does not have relation with Y through F.,False
1250,C L X.,L is a subproperty of H.,"Given the previous statements, does C have a relation with X through R?",No,C does not have relation with X through R.,False
1251,C Q M.,Q is a subproperty of A.,"Given the previous statements, does C have a relation with M through N?",No,C does not have relation with M through N.,False
1252,C I J.,I is a subproperty of B.,"Given the previous statements, does C have a relation with J through E?",No,C does not have relation with J through E.,False
1253,C Q T.,Q is a subproperty of N.,"Given the previous statements, does C have a relation with T through M?",No,C does not have relation with T through M.,False
1254,C P N.,P is a subproperty of T.,"Given the previous statements, does C have a relation with N through Q?",No,C does not have relation with N through Q.,False
1255,C G Z.,G is a subproperty of N.,"Given the previous statements, does C have a relation with Z through M?",No,C does not have relation with Z through M.,False
1256,C N I.,N is a subproperty of O.,"Given the previous statements, does C have a relation with I through L?",No,C does not have relation with I through L.,False
1257,C L W.,L is a subproperty of H.,"Given the previous statements, does C have a relation with W through V?",No,C does not have relation with W through V.,False
1258,C G H.,G is a subproperty of Z.,"Given the previous statements, does C have a relation with H through W?",No,C does not have relation with H through W.,False
1259,C I N.,I is a subproperty of P.,"Given the previous statements, does C have a relation with N through L?",No,C does not have relation with N through L.,False
1260,C P J.,P is a subproperty of H.,"Given the previous statements, does C have a relation with J through N?",No,C does not have relation with J through N.,False
1261,C D R.,D is a subproperty of L.,"Given the previous statements, does C have a relation with R through M?",No,C does not have relation with R through M.,False
1262,C A M.,A is a subproperty of V.,"Given the previous statements, does C have a relation with M through D?",No,C does not have relation with M through D.,False
1263,C Y K.,Y is a subproperty of Z.,"Given the previous statements, does C have a relation with K through O?",No,C does not have relation with K through O.,False
1264,C F Y.,F is a subproperty of T.,"Given the previous statements, does C have a relation with Y through V?",No,C does not have relation with Y through V.,False
1265,C I O.,I is a subproperty of M.,"Given the previous statements, does C have a relation with O through Q?",No,C does not have relation with O through Q.,False
1266,C S L.,S is a subproperty of P.,"Given the previous statements, does C have a relation with L through J?",No,C does not have relation with L through J.,False
1267,C P H.,P is a subproperty of X.,"Given the previous statements, does C have a relation with H through T?",No,C does not have relation with H through T.,False
1268,C I U.,I is a subproperty of R.,"Given the previous statements, does C have a relation with U through S?",No,C does not have relation with U through S.,False
1269,C Z Y.,Z is a subproperty of M.,"Given the previous statements, does C have a relation with Y through O?",No,C does not have relation with Y through O.,False
1270,C Q R.,Q is a subproperty of X.,"Given the previous statements, does C have a relation with R through P?",No,C does not have relation with R through P.,False
1271,C I H.,I is a subproperty of T.,"Given the previous statements, does C have a relation with H through Y?",No,C does not have relation with H through Y.,False
1272,C E S.,E is a subproperty of F.,"Given the previous statements, does C have a relation with S through I?",No,C does not have relation with S through I.,False
1273,C F E.,F is a subproperty of S.,"Given the previous statements, does C have a relation with E through H?",No,C does not have relation with E through H.,False
1274,C F N.,F is a subproperty of W.,"Given the previous statements, does C have a relation with N through R?",No,C does not have relation with N through R.,False
1275,C W J.,W is a subproperty of M.,"Given the previous statements, does C have a relation with J through B?",No,C does not have relation with J through B.,False
1276,C L T.,L is a subproperty of M.,"Given the previous statements, does C have a relation with T through J?",No,C does not have relation with T through J.,False
1277,C U S.,U is a subproperty of I.,"Given the previous statements, does C have a relation with S through P?",No,C does not have relation with S through P.,False
1278,C N M.,N is a subproperty of O.,"Given the previous statements, does C have a relation with M through W?",No,C does not have relation with M through W.,False
1279,C V X.,V is a subproperty of B.,"Given the previous statements, does C have a relation with X through A?",No,C does not have relation with X through A.,False
1280,C Y P.,Y is a subproperty of T.,"Given the previous statements, does C have a relation with P through G?",No,C does not have relation with P through G.,False
1281,C Z F.,Z is a subproperty of V.,"Given the previous statements, does C have a relation with F through W?",No,C does not have relation with F through W.,False
1282,C X H.,X is a subproperty of Q.,"Given the previous statements, does C have a relation with H through O?",No,C does not have relation with H through O.,False
1283,C Z B.,Z is a subproperty of W.,"Given the previous statements, does C have a relation with B through G?",No,C does not have relation with B through G.,False
